Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
107	9	Fa5#4	F5#4	344	344	1	8	556	95	96		11.33333
108	9	Sol5	G5	349	349	1	8	556	95	96	la 	11.44444
109	9	Fa5#1	F5#1	341	341	1	8	556	99	96	dol	11.55556
110	9	Mi5	E5	336	336	1	8	556	99	96		11.66667
111	9	Re5	D5	327	327	1	8	556	99	96		11.77778
112	9	Do5#4	C5#4	322	322	1	8	556	99	96		11.88889
113	9	Fa5	F5	340	340	1	16	278	99	96		11.94444
114	9	Mi5	E5	336	336	1	16	278	95	96		12
115	9	Mi5	E5	336	336	3	8	1667	95	96	du 	12.33333
116	53			0	0	0	0	0	0	0		12.33333
117	9	Mi5	E5	336	336	1	16	278	95	96	SAZ 	12.38889
118	9	Fa5	F5	340	340	1	16	278	95	96	.	12.44444
119	9	Mi5	E5	336	336	1	16	278	95	96	.	12.5
120	9	Re5	D5	327	327	1	16	278	95	96	.	12.55556
121	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	12.61111
122	9	Re5	D5	327	327	1	16	278	95	96	.	12.66667
123	9	Mi5	E5	336	336	3	8	1667	95	96	.	13
124	53			0	0	0	0	0	0	0		13
125	9			-1	-1	1	8	556	100	0		13.11111
126	9	Sol5	G5	349	349	1	8	556	99	96	kan	13.22222
127	9	Fa5	F5	340	340	1	8	556	95	96		13.33333
128	9	Mi5	E5	336	336	1	8	556	95	96	la 	13.44444
129	9	Re5	D5	327	327	1	8	556	99	96	dol	13.55556
130	9	Do5#4	C5#4	322	322	1	8	556	99	96		13.66667
131	9	Si4b4	B4b4	310	310	1	8	556	99	96		13.77778
132	9	La4	A4	305	305	1	8	556	99	96		13.88889
133	8	Mi5	E5	336	336	0	0	0	99	96		13.88889
134	9	Re5	D5	327	327	1	16	278	99	96		13.94444
135	9	Do5#4	C5#4	322	322	1	16	278	95	96		14
136	9	Do5#4	C5#4	322	322	3	8	1667	95	96	du  	14.33333
137	53			0	0	0	0	0	0	0		14.33333
138	9	Do5#4	C5#4	322	322	1	16	278	95	96	SAZ 	14.38889
139	9	Re5	D5	327	327	1	16	278	95	96	.	14.44444
140	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	14.5
141	9	Si4b4	B4b4	310	310	1	16	278	95	96	.	14.55556
142	9	La4	A4	305	305	1	16	278	95	96	.	14.61111
143	9	Si4b4	B4b4	310	310	1	16	278	95	96	.	14.66667
144	9	Do5#4	C5#4	322	322	3	8	1667	95	96	.	15
145	53			0	0	0	0	0	0	0		15
146	9			-1	-1	1	8	556	100	0		15.11111
147	9	Sol5	G5	349	349	1	8	556	99	96	Dî	15.22222
148	9	Fa5	F5	340	340	1	8	556	95	96		15.33333
149	9	Mi5	E5	336	336	1	8	556	95	96	de	15.44444
150	9	Re5	D5	327	327	1	8	556	99	96	le	15.55556
151	9	Do5#4	C5#4	322	322	1	8	556	95	96		15.66667
152	9	Si4b4	B4b4	310	310	1	8	556	99	96	rim 	15.77778
153	9	La4	A4	305	305	1	4	1111	95	96		16
154	53			0	0	0	0	0	0	0		16
155	9			-1	-1	1	8	556	100	0		16.11111
156	9	Mi5	E5	336	336	1	8	556	99	96	kan	16.22222
157	9	Re5	D5	327	327	1	8	556	95	96		16.33333
158	9	Do5#4	C5#4	322	322	1	8	556	95	96	la 	16.44444
159	9	Si4b4	B4b4	310	310	1	8	556	99	96	dol	16.55556
160	9	La4	A4	305	305	1	8	556	99	96		16.66667
161	9	Si4b4	B4b4	310	310	1	16	278	99	96		16.72222
162	9	La4	A4	305	305	1	16	278	99	96		16.77778
163	9	Sol4	G4	296	296	1	8	556	99	96		16.88889
164	8	La4	A4	305	305	0	0	0	99	96		16.88889
165	9	Sol4	G4	296	296	1	16	278	99	96		16.94444
166	9	Fa4#4	F4#4	291	291	1	16	278	95	96		17
167	9	Sol4	G4	296	296	3	8	1667	95	96	du 	17.33333
168	53			0	0	0	0	0	0	0		17.33333
169	9	La4	A4	305	305	1	16	278	95	96	SAZ 	17.38889
170	9	Si4b4	B4b4	310	310	1	16	278	95	96	.	17.44444
171	9	La4	A4	305	305	1	16	278	95	96	.	17.5
172	9	Sol4	G4	296	296	1	16	278	95	96	.	17.55556
173	9	Sol4	G4	296	296	1	16	278	95	96	.	17.61111
174	9	Fa4#4	F4#4	291	291	1	16	278	95	96	.	17.66667
175	9	Sol4	G4	296	296	3	8	1667	95	96	.	18
176	53			0	0	0	0	0	0	0		18
177	9			-1	-1	1	8	556	100	0		18.11111
178	9	Sol5	G5	349	349	1	8	556	99	96	kan	18.22222
179	9	Fa5	F5	340	340	1	8	556	95	96		18.33333
180	9	Mi5	E5	336	336	1	8	556	95	96	la 	18.44444
181	9	Re5	D5	327	327	1	8	556	99	96	dol	18.55556
182	9	Do5#4	C5#4	322	322	1	8	556	99	96		18.66667
183	9	Si4b4	B4b4	310	310	1	8	556	99	96		18.77778
184	9	La4	A4	305	305	1	8	556	99	96		18.88889
185	9	Do5#4	C5#4	322	322	1	8	556	95	96		19
186	9	La4	A4	305	305	3	8	1667	95	96	du  	19.33333
187	53			0	0	0	0	0	0	0		19.33333
188	9	Fa5#4	F5#4	344	344	1	16	278	95	96	SAZ 	19.38889
189	9	Sol5	G5	349	349	1	16	278	95	96	.	19.44444
190	9	La5	A5	358	358	1	16	278	95	96	.	19.5
191	9	Sol5	G5	349	349	1	16	278	95	96	.	19.55556
192	9	Fa5#4	F5#4	344	344	1	16	278	95	96	.	19.61111
193	9	Sol5	G5	349	349	1	16	278	95	96	.	19.66667
194	9	La5	A5	358	358	1	4	1111	95	96	.	19.88889
195	9			-1	-1	1	8	556	100	0	.	20
196	53			0	0	0	0	0	0	0		20
197	9	Sol5	G5	349	349	1	8	556	95	96	Ci	20.11111
198	9	Sol5	G5	349	349	1	4	1111	99	96	ðer	20.33333
199	9	La5	A5	358	358	1	8	556	95	96		20.44444
200	9	La5	A5	358	358	1	8	556	99	96	gâ	20.55556
201	8	Do6#4	C6#4	375	375	0	0	0	99	96		20.55556
202	9	Si5b1	B5b1	366	366	1	16	278	99	96		20.61111
203	9	La5	A5	358	358	1	16	278	95	96		20.66667
204	9	La5	A5	358	358	3	8	1667	95	96	hým 	21
205	53			0	0	0	0	0	0	0		21
206	9	La5	A5	358	358	1	8	556	95	96	ha	21.11111
207	9	Si5	B5	367	367	1	4	1111	99	96	râb_	21.33333
208	9	Si5	B5	367	367	1	16	278	99	96		21.38889
209	9	La5	A5	358	358	1	16	278	95	96		21.44444
210	10	La5	A5	358	358	1	8	556	99	96	ol	21.55556
211	8	Si5	B5	367	367	0	0	0	99	96		21.55556
212	9	La5	A5	358	358	1	16	278	99	96		21.61111
213	9	Sol5	G5	349	349	1	16	278	95	96		21.66667
214	9	La5	A5	358	358	3	8	1667	95	96	du 	22
215	53			0	0	0	0	0	0	0		22
216	9	La5	A5	358	358	1	8	556	95	96	ha	22.11111
217	9	Si5	B5	367	367	1	4	1111	99	96	râb_	22.33333
218	9	La5	A5	358	358	1	8	556	95	96		22.44444
219	9	La5	A5	358	358	1	8	556	99	96	ol	22.55556
220	9	Sol5	G5	349	349	1	8	556	99	96		22.66667
221	9	Fa5#4	F5#4	344	344	1	8	556	99	96		22.77778
222	9	Mi5	E5	336	336	1	8	556	99	96		22.88889
223	9	Re5	D5	327	327	1	8	556	95	96		23
224	53			0	0	0	0	0	0	0		23
225	9	Re5	D5	327	327	3	16	833	99	96	du 	23.16667
226	9	Mi5	E5	336	336	1	16	278	99	96		23.22222
227	9	Fa5#4	F5#4	344	344	1	8	556	99	96		23.33333
228	9	Sol5	G5	349	349	1	8	556	99	96		23.44444
229	9	La5	A5	358	358	1	8	556	99	96		23.55556
230	9	Si5b4	B5b4	363	363	1	16	278	99	96		23.61111
231	9	La5	A5	358	358	1	16	278	99	96		23.66667
232	9	Re6	D6	380	380	1	16	278	99	96		23.72222
233	9	Do6#4	C6#4	375	375	1	16	278	99	96		23.77778
234	9	Si5b4	B5b4	363	363	1	8	556	95	96		23.88889
235	9	Si5b4	B5b4	363	363	1	16	278	95	96	ha	23.94444
236	9	La5	A5	358	358	1	16	278	95	96		24
237	9	La5	A5	358	358	3	8	1667	95	96	râb  	24.33333
238	53			0	0	0	0	0	0	0		24.33333
239	9	La5	A5	358	358	1	16	278	95	96	SAZ 	24.38889
240	9	Si5	B5	367	367	1	16	278	95	96	.	24.44444
241	9	La5	A5	358	358	1	16	278	95	96	.	24.5
242	9	Sol5	G5	349	349	1	16	278	95	96	.	24.55556
243	9	Fa5#4	F5#4	344	344	1	16	278	95	96	.	24.61111
244	9	Sol5	G5	349	349	1	16	278	95	96	.	24.66667
245	9	La5	A5	358	358	3	8	1667	95	96	.	25
246	53			0	0	0	0	0	0	0		25
247	9	La5	A5	358	358	1	8	556	95	96	Ci	25.11111
248	9	Si5	B5	367	367	1	8	556	99	96	ðer	25.22222
249	9	Sol5	G5	349	349	1	8	556	99	96		25.33333
250	9	Fa5#4	F5#4	344	344	1	8	556	95	96		25.44444
251	9	Si5	B5	367	367	1	8	556	99	96	gâ	25.55556
252	9	La5	A5	358	358	1	8	556	95	96		25.66667
253	9	Sol5	G5	349	349	1	8	556	99	96	hým 	25.77778
254	9	Fa5#1	F5#1	341	341	1	8	556	99	96		25.88889
255	9	Mi5	E5	336	336	1	8	556	95	96		26
256	53			0	0	0	0	0	0	0		26
257	9	La5	A5	358	358	1	8	556	95	96	ha	26.11111
258	9	La5	A5	358	358	1	4	1111	99	96	râb_	26.33333
259	9	Sol5	G5	349	349	1	16	278	99	96		26.38889
260	9	Fa5#4	F5#4	344	344	1	16	278	95	96		26.44444
261	9	Fa5#4	F5#4	344	344	3	32	417	99	96	ol	26.52778
262	9	Mi5	E5	336	336	1	32	139	99	96		26.55556
263	9	Re5	D5	327	327	1	8	556	99	96		26.66667
264	53			0	0	0	0	0	0	0		26.66667
265	9	Mi5	E5	336	336	1	16	278	99	96		26.72222
266	9	Fa5	F5	340	340	1	16	278	99	96		26.77778
267	9	Mi5	E5	336	336	1	16	278	99	96		26.83333
268	9	Fa5	F5	340	340	1	16	278	99	96		26.88889
269	9	Mi5	E5	336	336	1	16	278	99	96		26.94444
270	9	Re5	D5	327	327	1	16	278	95	96		27
271	9	Re5	D5	327	327	1	2	2222	99	96	du 	27.44444
272	53			0	0	0	0	0	0	0		27.44444
273	9	Re5	D5	327	327	1	4	1111	99	96		27.66667
274	9	Do5#4	C5#4	322	322	1	8	556	99	96		27.77778
275	9	Si4	B4	314	314	1	8	556	99	96		27.88889
276	9	La4	A4	305	305	1	8	556	95	96		28
277	9	La4	A4	305	305	1	8	556	95	96	ha	28.11111
278	9	La5	A5	358	358	1	4	1111	99	96	râb_	28.33333
279	9	Sol5	G5	349	349	1	16	278	99	96		28.38889
280	9	Fa5#4	F5#4	344	344	1	16	278	95	96		28.44444
281	9	Fa5#4	F5#4	344	344	3	32	417	99	96	ol	28.52778
282	9	Mi5	E5	336	336	1	32	139	99	96		28.55556
283	9	Re5	D5	327	327	1	8	556	99	96		28.66667
284	53			0	0	0	0	0	0	0		28.66667
285	9	Mi5	E5	336	336	1	16	278	99	96		28.72222
286	9	Fa5	F5	340	340	1	16	278	99	96		28.77778
287	9	Mi5	E5	336	336	1	16	278	99	96		28.83333
288	9	Fa5	F5	340	340	1	16	278	99	96		28.88889
289	9	Mi5	E5	336	336	1	16	278	99	96		28.94444
290	9	Re5	D5	327	327	1	16	278	95	96		29
291	9	Re5	D5	327	327	3	8	1667	95	96	du  	29.33333
292	53			0	0	0	0	0	0	0		29.33333
293	9	Mi5	E5	336	336	1	16	278	95	96	SAZ 	29.38889
294	9	Fa5	F5	340	340	1	16	278	95	96	.	29.44444
295	9	Mi5	E5	336	336	1	16	278	95	96	.	29.5
296	9	Re5	D5	327	327	1	16	278	95	96	.	29.55556
297	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	29.61111
298	9	Re5	D5	327	327	1	16	278	95	96	.	29.66667
299	9	Mi5	E5	336	336	3	8	1667	95	96	.	30
300	53			0	0	0	0	0	0	0		30
301	9			-1	-1	1	8	556	100	0		30.11111
302	9	Re5	D5	327	327	1	4	1111	95	96	Dî	30.33333
303	9	Mi5	E5	336	336	1	8	556	95	96	de	30.44444
304	9	Mi5	E5	336	336	1	4	1111	95	96	le	30.66667
305	9	Mi5	E5	336	336	3	8	1667	95	96	rim 	31
306	53			0	0	0	0	0	0	0		31
307	9			-1	-1	1	8	556	100	0		31.11111
308	9	Mi5	E5	336	336	1	8	556	99	96	kan	31.22222
309	9	Fa5#4	F5#4	344	344	1	8	556	95	96		31.33333
310	9	Sol5	G5	349	349	1	8	556	95	96	la 	31.44444
311	9	Fa5#1	F5#1	341	341	1	8	556	99	96	dol	31.55556
312	9	Mi5	E5	336	336	1	8	556	99	96		31.66667
313	9	Re5	D5	327	327	1	8	556	99	96		31.77778
314	9	Do5#4	C5#4	322	322	1	8	556	99	96		31.88889
315	9	Fa5	F5	340	340	1	16	278	99	96		31.94444
316	9	Mi5	E5	336	336	1	16	278	95	96		32
317	9	Mi5	E5	336	336	3	8	1667	95	96	du 	32.33333
318	53			0	0	0	0	0	0	0		32.33333
319	9	Mi5	E5	336	336	1	16	278	95	96	SAZ 	32.38889
320	9	Fa5	F5	340	340	1	16	278	95	96	.	32.44444
321	9	Mi5	E5	336	336	1	16	278	95	96	.	32.5
322	9	Re5	D5	327	327	1	16	278	95	96	.	32.55556
323	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	32.61111
324	9	Re5	D5	327	327	1	16	278	95	96	.	32.66667
325	9	Mi5	E5	336	336	3	8	1667	95	96	.	33
326	53			0	0	0	0	0	0	0		33
327	9			-1	-1	1	8	556	100	0		33.11111
328	9	Sol5	G5	349	349	1	8	556	99	96	kan	33.22222
329	9	Fa5	F5	340	340	1	8	556	95	96		33.33333
330	9	Mi5	E5	336	336	1	8	556	95	96	la 	33.44444
331	9	Re5	D5	327	327	1	8	556	99	96	dol	33.55556
332	9	Do5#4	C5#4	322	322	1	8	556	99	96		33.66667
333	9	Si4b4	B4b4	310	310	1	8	556	99	96		33.77778
334	9	La4	A4	305	305	1	8	556	99	96		33.88889
335	8	Mi5	E5	336	336	0	0	0	99	96		33.88889
336	9	Re5	D5	327	327	1	16	278	99	96		33.94444
337	9	Do5#4	C5#4	322	322	1	16	278	95	96		34
338	9	Do5#4	C5#4	322	322	3	8	1667	95	96	du  	34.33333
339	53			0	0	0	0	0	0	0		34.33333
340	9	Do5#4	C5#4	322	322	1	16	278	95	96	SAZ 	34.38889
341	9	Re5	D5	327	327	1	16	278	95	96	.	34.44444
342	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	34.5
343	9	Si4b4	B4b4	310	310	1	16	278	95	96	.	34.55556
344	9	La4	A4	305	305	1	16	278	95	96	.	34.61111
345	9	Si4b4	B4b4	310	310	1	16	278	95	96	.	34.66667
346	9	Do5#4	C5#4	322	322	3	8	1667	95	96	.	35
347	53			0	0	0	0	0	0	0		35
348	9			-1	-1	1	8	556	100	0		35.11111
349	9	Sol5	G5	349	349	1	8	556	99	96	Dî	35.22222
350	9	Fa5	F5	340	340	1	8	556	95	96		35.33333
351	9	Mi5	E5	336	336	1	8	556	95	96	de	35.44444
352	9	Re5	D5	327	327	1	8	556	99	96	le	35.55556
353	9	Do5#4	C5#4	322	322	1	8	556	95	96		35.66667
354	9	Si4b4	B4b4	310	310	1	8	556	99	96	rim 	35.77778
355	9	La4	A4	305	305	1	4	1111	95	96		36
356	53			0	0	0	0	0	0	0		36
357	9			-1	-1	1	8	556	100	0		36.11111
358	9	Mi5	E5	336	336	1	8	556	99	96	kan	36.22222
359	9	Re5	D5	327	327	1	8	556	95	96		36.33333
360	9	Do5#4	C5#4	322	322	1	8	556	95	96	la 	36.44444
361	9	Si4b4	B4b4	310	310	1	8	556	99	96	dol	36.55556
362	9	La4	A4	305	305	1	8	556	99	96		36.66667
363	9	Si4b4	B4b4	310	310	1	16	278	99	96		36.72222
364	9	La4	A4	305	305	1	16	278	99	96		36.77778
365	9	Sol4	G4	296	296	1	8	556	99	96		36.88889
366	8	La4	A4	305	305	0	0	0	99	96		36.88889
367	9	Sol4	G4	296	296	1	16	278	99	96		36.94444
368	9	Fa4#4	F4#4	291	291	1	16	278	95	96		37
369	9	Sol4	G4	296	296	3	8	1667	95	96	du 	37.33333
370	53			0	0	0	0	0	0	0		37.33333
371	9	La4	A4	305	305	1	16	278	95	96	SAZ 	37.38889
372	9	Si4b4	B4b4	310	310	1	16	278	95	96	.	37.44444
373	9	La4	A4	305	305	1	16	278	95	96	.	37.5
374	9	Sol4	G4	296	296	1	16	278	95	96	.	37.55556
375	9	Sol4	G4	296	296	1	16	278	95	96	.	37.61111
376	9	Fa4#4	F4#4	291	291	1	16	278	95	96	.	37.66667
377	9	Sol4	G4	296	296	3	8	1667	95	96	.	38
378	53			0	0	0	0	0	0	0		38
379	9			-1	-1	1	8	556	100	0		38.11111
380	9	Sol5	G5	349	349	1	8	556	99	96	kan	38.22222
381	9	Fa5	F5	340	340	1	8	556	95	96		38.33333
382	9	Mi5	E5	336	336	1	8	556	95	96	la 	38.44444
383	9	Re5	D5	327	327	1	8	556	99	96	dol	38.55556
384	9	Do5#4	C5#4	322	322	1	8	556	99	96		38.66667
385	9	Si4b4	B4b4	310	310	1	8	556	99	96		38.77778
386	9	La4	A4	305	305	1	8	556	99	96		38.88889
387	9	Do5#4	C5#4	322	322	1	8	556	95	96		39
388	9	La4	A4	305	305	3	8	1667	95	96	du  	39.33333
389	53			0	0	0	0	0	0	0		39.33333
