Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
42	9	Re5	D5	327	327	1	8	455	99	96		2.111111
43	9	Do5#4	C5#4	322	322	1	8	455	99	96		2.166667
44	9	Si4b4	B4b4	310	310	1	8	455	99	96		2.222222
45	9	La4	A4	305	305	1	8	455	99	96		2.277778
46	9	Sol4	G4	296	296	1	8	455	95	96		2.333333
47	9	Do5#4	C5#4	322	322	1	8	455	95	96	ý 	2.388889
48	9	Re5	D5	327	327	1	8	455	95	96	se	2.444444
49	9	Re5	D5	327	327	1	2	1818	95	96	rim 	2.666667
50	53			0	0	0	0	0	0	0		2.666667
51	9	Fa5#4	F5#4	344	344	1	8	455	99	96	tâc_	2.722222
52	9	Mi5	E5	336	336	1	16	227	99	96		2.75
53	9	Fa5#4	F5#4	344	344	1	16	227	99	90		2.777778
54	8	La5	A5	358	358	0	0	0	99	96		2.777778
55	9	Sol5	G5	349	349	1	8	455	99	96		2.833333
56	9	Fa5#4	F5#4	344	344	1	16	227	99	96		2.861111
57	9	Mi5	E5	336	336	1	16	227	99	90		2.888889
58	9	Re5	D5	327	327	1	8	455	99	96		2.944444
59	9	Do5#4	C5#4	322	322	1	16	227	99	96		2.972222
60	9	Si4	B4	314	314	1	16	227	99	90		3
61	54			0	0	0	0	0	0	0	nisabur@si4	3
62	9	La4	A4	305	305	1	8	455	99	96		3.055556
63	9	Si4	B4	314	314	1	16	227	99	96		3.083333
64	9	Do5#4	C5#4	322	322	1	16	227	99	90		3.111111
65	9	Re5	D5	327	327	1	8	455	99	96		3.166667
66	9	Mi5	E5	336	336	1	8	455	99	96		3.222222
67	9	Fa5#4	F5#4	344	344	1	8	455	99	96		3.277778
68	9	Mi5	E5	336	336	1	16	227	99	96		3.305556
69	9	Re5	D5	327	327	1	16	227	95	96		3.333333
70	9	Sol5	G5	349	349	1	16	227	99	90	ý 	3.361111
71	8	La5	A5	358	358	0	0	0	99	96		3.361111
72	9	Sol5	G5	349	349	1	16	227	95	96		3.388889
73	9	Fa5#4	F5#4	344	344	1	16	227	99	96	se	3.416667
74	9	Mi5	E5	336	336	1	16	227	95	90		3.444444
75	9	Re5	D5	327	327	1	2	1818	95	96	rim  	3.666667
76	55			0	0	0	0	0	0	0		3.666667
77	53			0	0	0	0	0	0	0		3.666667
78	9	La4	A4	305	305	1	8	455	95	96	SAZ	3.722222
79	9	Do5#4	C5#4	322	322	1	8	455	95	96	.	3.777778
80	9	Si4b1	B4b1	313	313	1	8	455	95	96	.	3.833333
81	9	Re5	D5	327	327	1	8	455	95	96	.	3.888889
82	9	Do5#4	C5#4	322	322	1	16	227	95	96	.	3.916667
83	9	Si4b1	B4b1	313	313	1	16	227	95	90	.	3.944444
84	9	Si4b1	B4b1	313	313	1	16	227	95	96	.	3.972222
85	9	La4	A4	305	305	1	16	227	95	90	.	4
86	9	La4	A4	305	305	1	2	1818	95	96	.	4.222222
87	9			-1	-1	1	4	909	100	0		4.333333
88	53			0	0	0	0	0	0	0		4.333333
89	9	Do5#4	C5#4	322	322	1	8	455	95	96	Se	4.388889
90	9	Re5	D5	327	327	1	8	455	95	96	ni 	4.444445
91	9	Mi5	E5	336	336	1	16	227	99	96	sev	4.472222
92	9	Re5	D5	327	327	1	16	227	99	90		4.5
93	9	Re5	D5	327	327	1	16	227	99	96		4.527778
94	9	Do5#4	C5#4	322	322	1	16	227	99	90		4.555555
95	9	Re5	D5	327	327	1	4	909	95	96		4.666667
96	53			0	0	0	0	0	0	0		4.666667
97	9	Mi5	E5	336	336	1	8	455	99	96	da 	4.722222
98	8	Sol5	G5	349	349	0	0	0	99	96		4.722222
99	9	Fa5	F5	340	340	1	16	227	99	96		4.75
100	9	Mi5	E5	336	336	1	16	227	99	90		4.777778
101	9	Re5	D5	327	327	1	8	455	99	96		4.833333
102	9	Do5#4	C5#4	322	322	1	8	455	99	96		4.888889
103	9	Re5	D5	327	327	1	8	455	99	96		4.944445
104	9	Mi5	E5	336	336	1	8	455	99	96		5
105	9	Fa5	F5	340	340	1	8	455	99	96		5.055555
106	9	Mi5	E5	336	336	1	16	227	99	96		5.083333
107	9	Re5	D5	327	327	1	16	227	99	90		5.111111
108	9	Do5#4	C5#4	322	322	1	8	455	99	96		5.166667
109	9	Si4b4	B4b4	310	310	1	16	227	99	96		5.194445
110	9	La4	A4	305	305	1	16	227	99	90		5.222222
111	9	La4	A4	305	305	1	4	909	95	96		5.333333
112	53			0	0	0	0	0	0	0		5.333333
113	9	Do5#4	C5#4	322	322	1	8	455	95	96	çi	5.388889
114	9	Re5	D5	327	327	1	8	455	95	96	çe	5.444445
115	9	Re5	D5	327	327	1	8	455	99	96	ðim 	5.5
116	9	Do5#4	C5#4	322	322	1	16	227	99	96		5.527778
117	9	Si4b4	B4b4	310	310	1	16	227	99	90		5.555555
118	9	Do5#4	C5#4	322	322	1	8	455	99	96		5.611111
119	9	Si4b4	B4b4	310	310	1	16	227	99	96		5.638889
120	9	La4	A4	305	305	1	16	227	95	90		5.666667
121	9	La4	A4	305	305	1	2	1818	99	96	tâc_	5.888889
122	53			0	0	0	0	0	0	0		5.888889
123	9	Sol4	G4	296	296	1	8	455	99	96		5.944445
124	9	La4	A4	305	305	1	16	227	99	96		5.972222
125	9	Si4b4	B4b4	310	310	1	16	227	99	90		6
126	9	Do5#4	C5#4	322	322	1	8	455	99	96		6.055555
127	9	Re5	D5	327	327	1	8	455	99	96		6.111111
128	9	Do5#4	C5#4	322	322	1	8	455	99	96		6.166667
129	9	Si4b4	B4b4	310	310	1	8	455	99	96		6.222222
130	9	La4	A4	305	305	1	8	455	99	96		6.277778
131	9	Sol4	G4	296	296	1	8	455	95	96		6.333333
132	9	Do5#4	C5#4	322	322	1	8	455	95	96	ý 	6.388889
133	9	Re5	D5	327	327	1	8	455	95	96	se	6.444445
134	9	Re5	D5	327	327	1	2	1818	95	96	rim 	6.666667
135	53			0	0	0	0	0	0	0		6.666667
136	9	Fa5#4	F5#4	344	344	1	8	455	99	96	tâc_	6.722222
137	9	Mi5	E5	336	336	1	16	227	99	96		6.75
138	9	Fa5#4	F5#4	344	344	1	16	227	99	90		6.777778
139	8	La5	A5	358	358	0	0	0	99	96		6.777778
140	9	Sol5	G5	349	349	1	8	455	99	96		6.833333
141	9	Fa5#4	F5#4	344	344	1	16	227	99	96		6.861111
142	9	Mi5	E5	336	336	1	16	227	99	90		6.888889
143	9	Re5	D5	327	327	1	8	455	99	96		6.944445
144	9	Do5#4	C5#4	322	322	1	16	227	99	96		6.972222
145	9	Si4	B4	314	314	1	16	227	99	90		7
146	54			0	0	0	0	0	0	0	nisabur@si4	7
147	9	La4	A4	305	305	1	8	455	99	96		7.055555
148	9	Si4	B4	314	314	1	16	227	99	96		7.083333
149	9	Do5#4	C5#4	322	322	1	16	227	99	90		7.111111
150	9	Re5	D5	327	327	1	8	455	99	96		7.166667
151	9	Mi5	E5	336	336	1	8	455	99	96		7.222222
152	9	Fa5#4	F5#4	344	344	1	8	455	99	96		7.277778
153	9	Mi5	E5	336	336	1	16	227	99	96		7.305555
154	9	Re5	D5	327	327	1	16	227	95	90		7.333333
155	9	Sol5	G5	349	349	1	16	227	99	96	ý 	7.361111
156	8	La5	A5	358	358	0	0	0	99	96		7.361111
157	9	Sol5	G5	349	349	1	16	227	95	96		7.388889
158	9	Fa5#4	F5#4	344	344	1	16	227	99	96	se	7.416667
159	9	Mi5	E5	336	336	1	16	227	95	90		7.444445
160	9	Re5	D5	327	327	1	2	1818	95	96	rim  	7.666667
161	55			0	0	0	0	0	0	0		7.666667
162	53			0	0	0	0	0	0	0		7.666667
163	9	Re5	D5	327	327	1	8	455	95	96	SAZ	7.722222
164	9	Fa5#4	F5#4	344	344	1	8	455	95	96	.	7.777778
165	9	Mi5	E5	336	336	1	8	455	95	96	.	7.833333
166	9	La5	A5	358	358	1	8	455	95	96	.	7.888889
167	9	Sol5	G5	349	349	1	16	227	95	96	.	7.916667
168	9	Fa5#4	F5#4	344	344	1	16	227	95	90	.	7.944445
169	9	Mi5	E5	336	336	1	16	227	95	96	.	7.972222
170	9	Re5	D5	327	327	1	16	227	95	90	.	8
171	9	Mi5	E5	336	336	1	2	1818	95	96	.	8.222222
172	53			0	0	0	0	0	0	0		8.222222
173	9	La5	A5	358	358	1	8	455	99	96	Bi	8.277778
174	9	Sol5	G5	349	349	1	16	227	99	96		8.305555
175	9	Si5b4	B5b4	363	363	1	16	227	95	90		8.333333
176	9	Sol5	G5	349	349	1	8	455	99	96	le	8.388889
177	9	Fa5#4	F5#4	344	344	1	16	227	99	96		8.416667
178	9	Mi5	E5	336	336	1	16	227	95	90		8.444445
179	9	Mi5	E5	336	336	1	2	1818	95	96	mez	8.666667
180	53			0	0	0	0	0	0	0		8.666667
181	9	Re5	D5	327	327	1	8	455	99	96	sin 	8.722222
182	9	Fa5#4	F5#4	344	344	1	8	455	99	96		8.777778
183	9	Mi5	E5	336	336	1	8	455	99	96		8.833333
184	9	Sol5	G5	349	349	1	8	455	99	96		8.888889
185	9	Fa5#4	F5#4	344	344	1	8	455	99	96		8.944445
186	9	La5	A5	358	358	1	8	455	99	96		9
187	9	La5	A5	358	358	1	8	455	99	96		9.055555
188	9	Sol5	G5	349	349	1	16	227	99	96		9.083333
189	9	Fa5	F5	340	340	1	16	227	99	90		9.111111
190	9	Mi5	E5	336	336	1	8	455	99	96		9.166667
191	9	Re5	D5	327	327	1	8	455	95	96		9.222222
192	53			0	0	0	0	0	0	0		9.222222
193	9	Mi5	E5	336	336	1	8	455	99	96	ne 	9.277778
194	9	Fa5#4	F5#4	344	344	1	8	455	95	96		9.333333
195	9	Sol5	G5	349	349	1	8	455	99	96	ka	9.388889
196	9	Fa5#4	F5#4	344	344	1	8	455	95	96		9.444445
197	9	Sol5	G5	349	349	1	16	227	99	96	dar 	9.472222
198	9	Fa5	F5	340	340	1	16	227	99	90		9.5
199	9	Mi5	E5	336	336	1	16	227	99	96		9.527778
200	9	Fa5	F5	340	340	1	16	227	99	90		9.555555
201	9	Mi5	E5	336	336	1	16	227	99	96		9.583333
202	9	Fa5	F5	340	340	1	16	227	99	90		9.611111
203	9	Mi5	E5	336	336	1	16	227	99	96		9.638889
204	9	Re5	D5	327	327	1	16	227	95	90		9.666667
205	9	Mi5	E5	336	336	1	16	227	99	96	çok 	9.694445
206	9	Re5	D5	327	327	1	16	227	99	90		9.722222
207	9	Do5#4	C5#4	322	322	1	16	227	99	96		9.75
208	9	Re5	D5	327	327	1	16	227	99	90		9.777778
209	9	Do5#4	C5#4	322	322	1	8	455	99	96		9.833333
210	9	Si4b4	B4b4	310	310	1	24	152	99	96		9.851851
211	9	La4	A4	305	305	1	24	152	99	90		9.87037
212	9	La4#4	A4#4	309	309	1	24	152	99	96		9.888889
213	9	Re5	D5	327	327	1	4	909	99	96		10
214	9	Sol5	G5	349	349	1	8	455	99	96		10.05556
215	9	Fa5	F5	340	340	1	16	227	99	96		10.08333
216	9	Mi5	E5	336	336	1	16	227	99	90		10.11111
217	9	Re5	D5	327	327	1	8	455	99	96		10.16667
218	9	Do5#4	C5#4	322	322	1	16	227	99	96		10.19444
219	9	Si4b4	B4b4	310	310	1	16	227	99	90		10.22222
220	9	La4	A4	305	305	1	4	909	95	96		10.33333
221	53			0	0	0	0	0	0	0		10.33333
222	9	Sol4	G4	296	296	1	8	455	95	96	se	10.38889
223	9	La4	A4	305	305	1	8	455	95	96	ve	10.44444
224	9	La4	A4	305	305	1	2	1818	95	96	rim 	10.66667
225	53			0	0	0	0	0	0	0		10.66667
226	9	Mi5	E5	336	336	1	8	455	99	96	çok 	10.72222
227	9	Re5	D5	327	327	1	16	227	99	96		10.75
228	9	Mi5	E5	336	336	1	16	227	99	90		10.77778
229	9	Fa5	F5	340	340	1	8	455	99	96		10.83333
230	9	Mi5	E5	336	336	1	16	227	99	96		10.86111
231	9	Re5	D5	327	327	1	16	227	99	90		10.88889
232	9	Do5#4	C5#4	322	322	1	8	455	99	96		10.94444
233	9	Si4b4	B4b4	310	310	1	16	227	99	96		10.97222
234	9	La4	A4	305	305	1	16	227	99	90		11
235	9	La4	A4	305	305	1	8	455	99	96		11.05556
236	9	Mi5	E5	336	336	1	8	455	99	96		11.11111
237	9	Re5	D5	327	327	1	8	455	99	96		11.16667
238	9	Do5#4	C5#4	322	322	1	8	455	99	96		11.22222
239	9	Si4b4	B4b4	310	310	1	8	455	99	96		11.27778
240	8	Do5#4	C5#4	322	322	0	0	0	99	96		11.27778
241	9	Si4b4	B4b4	310	310	1	16	227	99	96		11.30556
242	9	La4	A4	305	305	1	16	227	95	90		11.33333
243	9	La4	A4	305	305	1	8	455	95	96	se	11.38889
244	9	La4	A4	305	305	1	8	455	95	96	ve	11.44444
245	9	La4	A4	305	305	1	2	1818	95	96	rim  	11.66667
246	53			0	0	0	0	0	0	0		11.66667
247	9	Re5	D5	327	327	1	8	455	95	96	SAZ	11.72222
248	9	Fa5#4	F5#4	344	344	1	8	455	95	96	.	11.77778
249	9	Mi5	E5	336	336	1	8	455	95	96	.	11.83333
250	9	La5	A5	358	358	1	8	455	95	96	.	11.88889
251	9	Sol5	G5	349	349	1	16	227	95	96	.	11.91667
252	9	Fa5#4	F5#4	344	344	1	16	227	95	90	.	11.94444
253	9	Mi5	E5	336	336	1	16	227	95	96	.	11.97222
254	9	Re5	D5	327	327	1	16	227	95	90	.	12
255	9	Mi5	E5	336	336	1	2	1818	95	96	.	12.22222
256	53			0	0	0	0	0	0	0		12.22222
257	9	La5	A5	358	358	1	8	455	99	96	Bi	12.27778
258	9	Sol5	G5	349	349	1	16	227	99	96		12.30556
259	9	Si5b4	B5b4	363	363	1	16	227	95	90		12.33333
260	9	Sol5	G5	349	349	1	8	455	99	96	le	12.38889
261	9	Fa5#4	F5#4	344	344	1	16	227	99	96		12.41667
262	9	Mi5	E5	336	336	1	16	227	95	90		12.44444
263	9	Mi5	E5	336	336	1	2	1818	95	96	mez	12.66667
264	53			0	0	0	0	0	0	0		12.66667
265	9	Re5	D5	327	327	1	8	455	99	96	sin 	12.72222
266	9	Fa5#4	F5#4	344	344	1	8	455	99	96		12.77778
267	9	Mi5	E5	336	336	1	8	455	99	96		12.83333
268	9	Sol5	G5	349	349	1	8	455	99	96		12.88889
269	9	Fa5#4	F5#4	344	344	1	8	455	99	96		12.94444
270	9	La5	A5	358	358	1	8	455	99	96		13
271	9	La5	A5	358	358	1	8	455	99	96		13.05556
272	9	Sol5	G5	349	349	1	16	227	99	96		13.08333
273	9	Fa5	F5	340	340	1	16	227	99	90		13.11111
274	9	Mi5	E5	336	336	1	8	455	99	96		13.16667
275	9	Re5	D5	327	327	1	8	455	95	96		13.22222
276	53			0	0	0	0	0	0	0		13.22222
277	9	Mi5	E5	336	336	1	8	455	99	96	ne 	13.27778
278	9	Fa5#4	F5#4	344	344	1	8	455	95	96		13.33333
279	9	Sol5	G5	349	349	1	8	455	99	96	ka	13.38889
280	9	Fa5#4	F5#4	344	344	1	8	455	95	96		13.44444
281	9	Sol5	G5	349	349	1	16	227	99	96	dar 	13.47222
282	9	Fa5	F5	340	340	1	16	227	99	90		13.5
283	9	Mi5	E5	336	336	1	16	227	99	96		13.52778
284	9	Fa5	F5	340	340	1	16	227	99	90		13.55556
285	9	Mi5	E5	336	336	1	16	227	99	96		13.58333
286	9	Fa5	F5	340	340	1	16	227	99	90		13.61111
287	9	Mi5	E5	336	336	1	16	227	99	96		13.63889
288	9	Re5	D5	327	327	1	16	227	95	90		13.66667
289	9	Mi5	E5	336	336	1	16	227	99	96	çok 	13.69444
290	9	Re5	D5	327	327	1	16	227	99	90		13.72222
291	9	Do5#4	C5#4	322	322	1	16	227	99	96		13.75
292	9	Re5	D5	327	327	1	16	227	99	90		13.77778
293	9	Do5#4	C5#4	322	322	1	8	455	99	96		13.83333
294	9	Si4b4	B4b4	310	310	1	24	152	99	96		13.85185
295	9	La4	A4	305	305	1	24	152	99	90		13.87037
296	9	La4#4	A4#4	309	309	1	24	152	99	96		13.88889
297	9	Re5	D5	327	327	1	4	909	99	96		14
298	9	Sol5	G5	349	349	1	8	455	99	96		14.05556
299	9	Fa5	F5	340	340	1	16	227	99	96		14.08333
300	9	Mi5	E5	336	336	1	16	227	99	90		14.11111
301	9	Re5	D5	327	327	1	8	455	99	96		14.16667
302	9	Do5#4	C5#4	322	322	1	16	227	99	96		14.19444
303	9	Si4b4	B4b4	310	310	1	16	227	99	90		14.22222
304	9	La4	A4	305	305	1	4	909	95	96		14.33333
305	53			0	0	0	0	0	0	0		14.33333
306	9	Sol4	G4	296	296	1	8	455	95	96	se	14.38889
307	9	La4	A4	305	305	1	8	455	95	96	ve	14.44444
308	9	La4	A4	305	305	1	2	1818	95	96	rim 	14.66667
309	53			0	0	0	0	0	0	0		14.66667
310	9	Mi5	E5	336	336	1	8	455	99	96	çok 	14.72222
311	9	Re5	D5	327	327	1	16	227	99	96		14.75
312	9	Mi5	E5	336	336	1	16	227	99	90		14.77778
313	9	Fa5	F5	340	340	1	8	455	99	96		14.83333
314	9	Mi5	E5	336	336	1	16	227	99	96		14.86111
315	9	Re5	D5	327	327	1	16	227	99	90		14.88889
316	9	Do5#4	C5#4	322	322	1	8	455	99	96		14.94444
317	9	Si4b4	B4b4	310	310	1	16	227	99	96		14.97222
318	9	La4	A4	305	305	1	16	227	99	90		15
319	9	La4	A4	305	305	1	8	455	99	96		15.05556
320	9	Mi5	E5	336	336	1	8	455	99	96		15.11111
321	9	Re5	D5	327	327	1	8	455	99	96		15.16667
322	9	Do5#4	C5#4	322	322	1	8	455	99	96		15.22222
323	9	Si4b4	B4b4	310	310	1	8	455	99	96		15.27778
324	8	Do5#4	C5#4	322	322	0	0	0	99	96		15.27778
325	9	Si4b4	B4b4	310	310	1	16	227	99	96		15.30556
326	9	La4	A4	305	305	1	16	227	95	90		15.33333
327	9	La4	A4	305	305	1	8	455	95	96	se	15.38889
328	9	La4	A4	305	305	1	8	455	95	96	ve	15.44444
329	9	La4	A4	305	305	1	2	1818	95	96	rim  	15.66667
330	53			0	0	0	0	0	0	0		15.66667
331	9	La5	A5	358	358	1	16	227	95	96	SAZ	15.69444
332	9	Sol5	G5	349	349	1	16	227	95	90	.	15.72222
333	9	La5	A5	358	358	1	16	227	95	96	.	15.75
334	9	Si5	B5	367	367	1	16	227	95	90	.	15.77778
335	9	La5	A5	358	358	1	8	455	95	96	.	15.83333
336	9	Sol5	G5	349	349	1	8	455	95	96	.	15.88889
337	9	Fa5#4	F5#4	344	344	1	8	455	95	96	.	15.94444
338	9	Sol5	G5	349	349	1	8	455	95	96	.	16
339	9	La5	A5	358	358	1	2	1818	95	96	.	16.22222
340	9			-1	-1	1	4	909	100	0		16.33333
341	53			0	0	0	0	0	0	0		16.33333
342	9	Sol5	G5	349	349	1	8	455	95	96	Bu	16.38889
343	9	La5	A5	358	358	1	8	455	95	96	nu 	16.44444
344	9	La5	A5	358	358	1	2	1818	95	96	her 	16.66667
345	9	La5	A5	358	358	1	8	455	99	96	gün 	16.72222
346	9	Sol5	G5	349	349	1	8	455	99	96		16.77778
347	9	Fa5	F5	340	340	1	8	455	99	96		16.83333
348	9	Mi5	E5	336	336	1	8	455	99	96		16.88889
349	9	Re5	D5	327	327	1	8	455	99	96		16.94444
350	9	Do5	C5	318	318	1	8	455	99	96		17
351	9	Re5	D5	327	327	1	8	455	99	96		17.05556
352	9	La5	A5	358	358	1	8	455	99	96		17.11111
353	9	Sol5	G5	349	349	1	16	227	99	96		17.13889
354	9	Fa5	F5	340	340	1	16	227	99	90		17.16667
355	9	Mi5	E5	336	336	1	16	227	99	96		17.19444
356	9	Re5	D5	327	327	1	16	227	99	90		17.22222
357	9	Do5	C5	318	318	1	8	455	99	96		17.27778
358	9	Si4b1	B4b1	313	313	1	24	152	99	96		17.2963
359	9	La4	A4	305	305	1	24	152	99	90		17.31482
360	9	Si4b1	B4b1	313	313	1	24	152	95	96		17.33333
361	9	Do5	C5	318	318	1	8	455	95	96	so	17.38889
362	9	Re5	D5	327	327	1	8	455	95	96	ra	17.44444
363	9	Re5	D5	327	327	1	8	455	99	96	rým 	17.5
364	8	Fa5	F5	340	340	0	0	0	99	96		17.5
365	9	Mi5	E5	336	336	1	16	227	99	96		17.52778
366	9	Re5	D5	327	327	1	16	227	99	90		17.55556
367	9	Do5	C5	318	318	1	8	455	99	96		17.61111
368	9	Si4b1	B4b1	313	313	1	16	227	99	96		17.63889
369	9	La4	A4	305	305	1	16	227	95	90		17.66667
370	9	La4	A4	305	305	1	2	1818	99	96	ta	17.88889
371	9	Sol4	G4	296	296	1	4	909	99	96		18
372	53			0	0	0	0	0	0	0		18
373	9	Sol5	G5	349	349	1	8	455	99	96		18.05556
374	9	Fa5	F5	340	340	1	16	227	99	96		18.08333
375	9	Mi5	E5	336	336	1	16	227	99	90		18.11111
376	9	Re5	D5	327	327	1	8	455	99	96		18.16667
377	9	Do5#4	C5#4	322	322	1	16	227	99	96		18.19444
378	9	Si4b4	B4b4	310	310	1	16	227	99	90		18.22222
379	9	La4	A4	305	305	1	8	455	99	96		18.27778
380	9	Sol4	G4	296	296	1	8	455	95	96		18.33333
381	9	Do5#4	C5#4	322	322	1	8	455	95	96	ze	18.38889
382	9	Re5	D5	327	327	1	8	455	95	96	le	18.44444
383	53			0	0	0	0	0	0	0		18.44444
384	54			0	0	0	0	0	0	0	nisabur@si4	18.44444
385	9	Re5	D5	327	327	1	2	1818	95	96	rim 	18.66667
386	9	Fa5#4	F5#4	344	344	1	8	455	99	96	ta	18.72222
387	9	Mi5	E5	336	336	1	16	227	99	96		18.75
388	9	Fa5#4	F5#4	344	344	1	16	227	99	90		18.77778
389	9	Sol5	G5	349	349	1	8	455	99	96		18.83333
390	9	Fa5#4	F5#4	344	344	1	16	227	99	96		18.86111
391	9	Mi5	E5	336	336	1	16	227	99	90		18.88889
392	9	Re5	D5	327	327	1	8	455	99	96		18.94444
393	9	Do5#4	C5#4	322	322	1	16	227	99	96		18.97222
394	9	Si4	B4	314	314	1	16	227	99	90		19
395	9	La4	A4	305	305	1	8	455	99	96		19.05556
396	9	Si4	B4	314	314	1	16	227	99	96		19.08333
397	9	Do5#4	C5#4	322	322	1	16	227	99	90		19.11111
398	9	Re5	D5	327	327	1	8	455	99	96		19.16667
399	9	Mi5	E5	336	336	1	8	455	99	96		19.22222
400	9	Fa5#4	F5#4	344	344	1	8	455	99	96		19.27778
401	9	Mi5	E5	336	336	1	16	227	99	96		19.30556
402	9	Re5	D5	327	327	1	16	227	95	90		19.33333
403	9	Sol5	G5	349	349	1	16	227	99	96	ze	19.36111
404	8	La5	A5	358	358	0	0	0	99	96		19.36111
405	9	Sol5	G5	349	349	1	16	227	95	96		19.38889
406	9	Fa5#4	F5#4	344	344	1	16	227	99	90	le	19.41667
407	9	Mi5	E5	336	336	1	16	227	95	96		19.44444
408	9	Re5	D5	327	327	1	2	1818	99	96	rim  	19.66667
409	55			0	0	0	0	0	0	0		19.66667
410	53			0	0	0	0	0	0	0		19.66667
411	9	Re5	D5	327	327	1	8	455	99	96		19.72222
412	9	Fa5#4	F5#4	344	344	1	8	455	99	96		19.77778
413	9	Mi5	E5	336	336	1	8	455	99	96		19.83333
414	9	La5	A5	358	358	1	8	455	99	96		19.88889
415	9	Sol5	G5	349	349	1	16	227	99	96		19.91667
416	9	Fa5	F5	340	340	1	16	227	99	90		19.94444
417	9	Mi5	E5	336	336	1	16	227	99	96		19.97222
418	9	Re5	D5	327	327	1	16	227	95	90		20
419	9	Mi5	E5	336	336	1	2	1818	95	96	.	20.22222
420	53			0	0	0	0	0	0	0		20.22222
421	9	La5	A5	358	358	1	8	455	99	96	Bi	20.27778
422	9	Sol5	G5	349	349	1	16	227	99	96		20.30556
423	9	Si5b4	B5b4	363	363	1	16	227	95	90		20.33333
424	9	Sol5	G5	349	349	1	8	455	99	96	le	20.38889
425	9	Fa5#4	F5#4	344	344	1	16	227	99	96		20.41667
426	9	Mi5	E5	336	336	1	16	227	95	90		20.44444
427	9	Mi5	E5	336	336	1	2	1818	95	96	mez	20.66667
428	53			0	0	0	0	0	0	0		20.66667
429	9	Re5	D5	327	327	1	8	455	99	96	sin 	20.72222
430	9	Fa5#4	F5#4	344	344	1	8	455	99	96		20.77778
431	9	Mi5	E5	336	336	1	8	455	99	96		20.83333
432	9	Sol5	G5	349	349	1	8	455	99	96		20.88889
433	9	Fa5#4	F5#4	344	344	1	8	455	99	96		20.94444
434	9	La5	A5	358	358	1	8	455	99	96		21
435	9	La5	A5	358	358	1	8	455	99	96		21.05556
436	9	Sol5	G5	349	349	1	16	227	99	96		21.08333
437	9	Fa5	F5	340	340	1	16	227	99	90		21.11111
438	9	Mi5	E5	336	336	1	8	455	99	96		21.16667
439	9	Re5	D5	327	327	1	8	455	95	96		21.22222
440	53			0	0	0	0	0	0	0		21.22222
441	9	Mi5	E5	336	336	1	8	455	99	96	ne 	21.27778
442	9	Fa5#4	F5#4	344	344	1	8	455	95	96		21.33333
