Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
39	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	1.555556
40	9	Sol5	G5	349	349	3	32	341	95	96	.	1.597222
41	9	Si5	B5	367	367	1	32	114	95	96	.	1.611111
42	9	La5	A5	358	358	1	16	227	95	96	.	1.638889
43	9	Sol5	G5	349	349	1	16	227	95	96	.	1.666667
44	9	Fa5#4	F5#4	344	344	3	16	682	95	96	.	1.75
45	9	Mi5	E5	336	336	1	16	227	95	96	.	1.777778
46	9	Mi5	E5	336	336	1	8	455	95	96	.	1.833333
47	8	Fa5#4	F5#4	344	344	0	0	0	95	96	.	1.833333
48	9	Mi5	E5	336	336	1	16	227	95	96	.	1.861111
49	9	Re5	D5	327	327	1	16	227	95	96	.	1.888889
50	9	Re5	D5	327	327	1	4	909	95	96	.	2
51	53			0	0	0	0	0	0	0		2
52	9	Re5	D5	327	327	1	16	227	95	96	.	2.027778
53	9	Mi5	E5	336	336	1	16	227	95	96	.	2.055556
54	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	2.083333
55	9	Sol5	G5	349	349	1	16	227	95	96	.	2.111111
56	9	La5	A5	358	358	1	4	909	95	96	.	2.222222
57	53			0	0	0	0	0	0	0		2.222222
58	9	Sol5	G5	349	349	1	16	227	95	96	.	2.25
59	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	2.277778
60	9	Mi5	E5	336	336	1	16	227	95	96	.	2.305556
61	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	2.333333
62	9	Sol5	G5	349	349	1	4	909	95	96	.	2.444444
63	53			0	0	0	0	0	0	0		2.444444
64	9	Fa5	F5	340	340	1	16	227	95	96	.	2.472222
65	9	Mi5	E5	336	336	1	16	227	95	96	.	2.5
66	9	Re5	D5	327	327	1	16	227	95	96	.	2.527778
67	9	Mi5	E5	336	336	1	16	227	95	96	.	2.555556
68	9	Fa5	F5	340	340	1	4	909	95	96	.	2.666667
69	53			0	0	0	0	0	0	0		2.666667
70	9	Mi5	E5	336	336	1	16	227	95	96	.	2.694444
71	9	Re5	D5	327	327	1	16	227	95	96	.	2.722222
72	9	Do5#4	C5#4	322	322	1	16	227	95	96	.	2.75
73	9	Re5	D5	327	327	1	16	227	95	96	.	2.777778
74	9	Mi5	E5	336	336	1	16	227	95	96	.	2.805556
75	9	Fa5	F5	340	340	1	16	227	95	96	.	2.833333
76	9	Mi5	E5	336	336	1	16	227	95	96	.	2.861111
77	9	Re5	D5	327	327	1	16	227	95	96	.	2.888889
78	9	Do5#4	C5#4	322	322	1	16	227	95	96	.	2.916667
79	9	Re5	D5	327	327	1	16	227	95	96	.	2.944444
80	9	Do5#4	C5#4	322	322	1	16	227	95	96	.	2.972222
81	9	Si4b4	B4b4	310	310	1	16	227	95	96	.	3
82	9	La4	A4	305	305	1	8	455	95	96	.	3.055556
83	53			0	0	0	0	0	0	0		3.055556
84	9	Mi5	E5	336	336	1	4	909	95	96	.	3.166667
85	9	Do5#4	C5#4	322	322	1	16	227	95	96	.	3.194444
86	9	Si4b4	B4b4	310	310	1	16	227	95	96	.	3.222222
87	9	La4	A4	305	305	1	8	455	95	96	.	3.277778
88	53			0	0	0	0	0	0	0		3.277778
89	9	Fa5	F5	340	340	1	4	909	95	96	.	3.388889
90	9	Mi5	E5	336	336	1	16	227	95	96	.	3.416667
91	9	Re5	D5	327	327	1	16	227	95	96	.	3.444444
92	9	Do5#4	C5#4	322	322	3	16	682	95	96	.	3.527778
93	9	Re5	D5	327	327	1	16	227	95	96	.	3.555556
94	9	Do5#4	C5#4	322	322	1	16	227	95	96	.	3.583333
95	9	Si4b4	B4b4	310	310	1	16	227	95	96	.	3.611111
96	9	Si4b4	B4b4	310	310	1	16	227	95	96	.	3.638889
97	9	La4	A4	305	305	1	16	227	95	96	.	3.666667
98	9	La4	A4	305	305	1	4	909	95	96	.	3.777778
99	53			0	0	0	0	0	0	0		3.777778
100	9	Re5	D5	327	327	1	16	227	95	96	.	3.805556
101	9	Mi5	E5	336	336	1	16	227	95	96	.	3.833333
102	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	3.861111
103	9	Sol5	G5	349	349	1	16	227	95	96	.	3.888889
104	9	La5	A5	358	358	1	4	909	95	96	.	4
105	53			0	0	0	0	0	0	0		4
106	9	Sol5	G5	349	349	1	8	455	95	96		4.055555
107	9	La5	A5	358	358	1	4	909	95	96		4.166667
108	9	Sol5	G5	349	349	1	16	227	95	96	ARANAÐME 	4.194445
109	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	4.222222
110	9	Mi5	E5	336	336	1	16	227	95	96	.	4.25
111	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	4.277778
112	9	Sol5	G5	349	349	1	4	909	95	96	.	4.388889
113	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	4.416667
114	9	Mi5	E5	336	336	1	16	227	95	96	.	4.444445
115	9	Re5	D5	327	327	1	16	227	95	96	.	4.472222
116	9	Mi5	E5	336	336	1	16	227	95	96	.	4.5
117	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	4.527778
118	9	Sol5	G5	349	349	1	16	227	95	96	.	4.555555
119	9	La5	A5	358	358	1	16	227	95	96	.	4.583333
120	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	4.611111
121	9	Sol5	G5	349	349	1	16	227	95	96	.	4.638889
122	9	Mi5	E5	336	336	1	16	227	95	96	.	4.666667
123	9	Re5	D5	327	327	1	4	909	95	96	.	4.777778
124	53			0	0	0	0	0	0	0		4.777778
125	9	Do6	C6	371	371	3	32	341	95	96	.	4.819445
126	9	Si5	B5	367	367	1	32	114	95	96	.	4.833333
127	9	La5	A5	358	358	1	16	227	95	96	.	4.861111
128	9	Si5	B5	367	367	1	16	227	95	96	.	4.888889
129	9	La5	A5	358	358	1	4	909	95	96	.	5
130	53			0	0	0	0	0	0	0		5
131	9	La5	A5	358	358	1	8	455	95	96	.	5.055555
132	9	Re6	D6	380	380	1	4	909	95	96	.	5.166667
133	9	Do6	C6	371	371	1	16	227	95	96	.	5.194445
134	9	Si5	B5	367	367	1	16	227	95	96	.	5.222222
135	9	Si5	B5	367	367	1	16	227	95	96	.	5.25
136	9	La5	A5	358	358	1	16	227	95	96	.	5.277778
137	9	La5	A5	358	358	1	16	227	95	96	.	5.305555
138	9	Sol5	G5	349	349	1	16	227	95	96	.	5.333333
139	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	5.361111
140	9	Mi5	E5	336	336	1	16	227	95	96	.	5.388889
141	9	Re5	D5	327	327	1	8	455	95	96	.	5.444445
142	53			0	0	0	0	0	0	0		5.444445
143	9	Mi5	E5	336	336	3	16	682	95	96	.	5.527778
144	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	5.555555
145	9	Sol5	G5	349	349	3	32	341	95	96	.	5.597222
146	9	Si5	B5	367	367	1	32	114	95	96	.	5.611111
147	9	La5	A5	358	358	1	16	227	95	96	.	5.638889
148	9	Sol5	G5	349	349	1	16	227	95	96	.	5.666667
149	9	Fa5#4	F5#4	344	344	3	16	682	95	96	.	5.75
150	9	Mi5	E5	336	336	1	16	227	95	96	.	5.777778
151	9	Mi5	E5	336	336	1	8	455	95	96	.	5.833333
152	8	Fa5#4	F5#4	344	344	0	0	0	95	96	.	5.833333
153	9	Mi5	E5	336	336	1	16	227	95	96	.	5.861111
154	9	Re5	D5	327	327	1	16	227	95	96	.	5.888889
155	9	Re5	D5	327	327	1	4	909	95	96	.	6
156	53			0	0	0	0	0	0	0		6
157	9	Re5	D5	327	327	1	16	227	95	96	.	6.027778
158	9	Mi5	E5	336	336	1	16	227	95	96	.	6.055555
159	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	6.083333
160	9	Sol5	G5	349	349	1	16	227	95	96	.	6.111111
161	9	La5	A5	358	358	1	4	909	95	96	.	6.222222
162	53			0	0	0	0	0	0	0		6.222222
163	9	Sol5	G5	349	349	1	16	227	95	96	.	6.25
164	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	6.277778
165	9	Mi5	E5	336	336	1	16	227	95	96	.	6.305555
166	9	Fa5#4	F5#4	344	344	1	16	227	95	96	.	6.333333
167	9	Sol5	G5	349	349	1	4	909	95	96	.	6.444445
168	53			0	0	0	0	0	0	0		6.444445
169	9	Fa5	F5	340	340	1	16	227	95	96	.	6.472222
170	9	Mi5	E5	336	336	1	16	227	95	96	.	6.5
171	9	Re5	D5	327	327	1	16	227	95	96	.	6.527778
172	9	Mi5	E5	336	336	1	16	227	95	96	.	6.555555
173	9	Fa5	F5	340	340	1	4	909	95	96	.	6.666667
174	53			0	0	0	0	0	0	0		6.666667
175	9	Mi5	E5	336	336	1	16	227	95	96	.	6.694445
176	9	Re5	D5	327	327	1	16	227	95	96	.	6.722222
177	9	Do5#4	C5#4	322	322	1	16	227	95	96	.	6.75
178	9	Re5	D5	327	327	1	16	227	95	96	.	6.777778
179	9	Mi5	E5	336	336	1	16	227	95	96	.	6.805555
180	9	Fa5	F5	340	340	1	16	227	95	96	.	6.833333
181	9	Mi5	E5	336	336	1	16	227	95	96	.	6.861111
182	9	Re5	D5	327	327	1	16	227	95	96	.	6.888889
183	9	Do5#4	C5#4	322	322	1	16	227	95	96	.	6.916667
184	9	Re5	D5	327	327	1	16	227	95	96	.	6.944445
185	9	Do5#4	C5#4	322	322	1	16	227	95	96	.	6.972222
186	9	Si4b4	B4b4	310	310	1	16	227	95	96	.	7
187	9	La4	A4	305	305	1	8	455	95	96	.	7.055555
188	9	Mi5	E5	336	336	1	4	909	95	96	.	7.166667
189	9	Do5#4	C5#4	322	322	1	16	227	95	96	.	7.194445
190	9	Si4b4	B4b4	310	310	1	16	227	95	96	.	7.222222
191	9	La4	A4	305	305	1	8	455	95	96	.	7.277778
192	53			0	0	0	0	0	0	0		7.277778
193	9	Fa5	F5	340	340	1	4	909	95	96	.	7.388889
194	9	Mi5	E5	336	336	1	16	227	95	96	.	7.416667
195	9	Re5	D5	327	327	1	16	227	95	96	.	7.444445
196	9	Do5#4	C5#4	322	322	3	16	682	95	96	.	7.527778
197	9	Re5	D5	327	327	1	16	227	95	96	.	7.555555
198	9	Do5#4	C5#4	322	322	1	16	227	95	96	.	7.583333
199	9	Si4b4	B4b4	310	310	1	16	227	95	96	.	7.611111
200	9	Si4b4	B4b4	310	310	1	16	227	95	96	.	7.638889
201	9	La4	A4	305	305	1	16	227	95	96	.	7.666667
202	9	La4	A4	305	305	3	4	2727	95	96	.	8
203	53			0	0	0	0	0	0	0		8
204	9	La4	A4	305	305	3	16	682	95	96	SAZ 	8.083333
205	9	Si4b4	B4b4	310	310	1	16	227	95	96	.	8.111111
206	9	La4	A4	305	305	1	16	227	95	96	.	8.138889
207	9	Sol4	G4	296	296	1	16	227	95	96	.	8.166667
208	9	La4	A4	305	305	1	8	455	95	96	.	8.222222
209	9			-1	-1	1	8	455	100	0		8.277778
210	53			0	0	0	0	0	0	0		8.277778
211	9	Re5	D5	327	327	1	4	909	95	96	Bak 	8.388889
212	9	Mi5	E5	336	336	1	8	455	95	96	ne 	8.444445
213	9	Mi5	E5	336	336	1	2	1818	95	96	ha	8.666667
214	53			0	0	0	0	0	0	0		8.666667
215	9	Mi5	E5	336	336	1	8	455	99	96	le 	8.722222
216	9	Fa5	F5	340	340	1	16	227	99	96		8.75
217	9	Mi5	E5	336	336	1	16	227	99	96		8.777778
218	9	Re5	D5	327	327	1	8	455	99	96		8.833333
219	9	Fa5#4	F5#4	344	344	1	8	455	99	96		8.888889
220	9	Mi5	E5	336	336	1	8	455	99	96		8.944445
221	9	Sol5	G5	349	349	1	8	455	99	96		9
222	9	Sol5	G5	349	349	1	16	227	99	96		9.027778
223	9	Fa5	F5	340	340	1	16	227	99	96		9.055555
224	9	Fa5	F5	340	340	1	16	227	99	96		9.083333
225	9	Mi5	E5	336	336	1	16	227	99	96		9.111111
226	9	Mi5	E5	336	336	1	16	227	99	96		9.138889
227	9	Re5	D5	327	327	1	16	227	99	96		9.166667
228	9	Re5	D5	327	327	1	16	227	99	96		9.194445
229	9	Do5#4	C5#4	322	322	1	16	227	99	96		9.222222
230	9	Do5#4	C5#4	322	322	1	8	455	95	96		9.277778
231	53			0	0	0	0	0	0	0		9.277778
232	9	Re5	D5	327	327	1	4	909	95	96	koy	9.388889
233	9	Sol5	G5	349	349	1	8	455	95	96	du 	9.444445
234	9	Sol5	G5	349	349	1	16	227	99	96	bu 	9.472222
235	9	Fa5	F5	340	340	1	16	227	99	96		9.5
236	9	Fa5	F5	340	340	1	16	227	99	96		9.527778
237	9	Mi5	E5	336	336	1	16	227	99	96		9.555555
238	9	Mi5	E5	336	336	1	16	227	99	96		9.583333
239	9	Re5	D5	327	327	1	16	227	99	96		9.611111
240	9	Re5	D5	327	327	1	16	227	99	96		9.638889
241	9	Mi5	E5	336	336	1	16	227	95	96		9.666667
242	54			0	0	0	0	0	0	0	niþabur@si	9.666667
243	9	Re5	D5	327	327	1	16	227	99	96	baht_	9.694445
244	9	Do5#4	C5#4	322	322	1	16	227	99	96		9.722222
245	9	Si4	B4	314	314	1	16	227	99	96		9.75
246	9	Do5#4	C5#4	322	322	1	16	227	99	96		9.777778
247	9	Re5	D5	327	327	1	2	1818	99	96		10
248	55			0	0	0	0	0	0	0		10
249	9	Re5	D5	327	327	1	8	455	95	96		10.05556
250	53			0	0	0	0	0	0	0		10.05556
251	9	Re5	D5	327	327	1	16	227	99	96	ý 	10.08333
252	9	Mi5	E5	336	336	1	16	227	99	96		10.11111
253	9	Re5	D5	327	327	1	8	455	99	96		10.16667
254	9	Mi5	E5	336	336	1	8	455	99	96		10.22222
255	9	Fa5#4	F5#4	344	344	1	8	455	99	96		10.27778
256	9	Sol5	G5	349	349	1	8	455	99	96		10.33333
257	9	La5	A5	358	358	1	8	455	99	96		10.38889
258	9	Si5	B5	367	367	1	8	455	99	96		10.44444
259	9	La5	A5	358	358	3	16	682	99	96		10.52778
260	9	Sol5	G5	349	349	1	16	227	99	96		10.55556
261	9	Fa5#4	F5#4	344	344	1	8	455	99	96		10.61111
262	9	La5	A5	358	358	1	8	455	99	96		10.66667
263	9	La5	A5	358	358	1	16	227	99	96		10.69444
264	9	Sol5	G5	349	349	1	8	455	99	96		10.75
265	9	Fa5#4	F5#4	344	344	1	16	227	99	96		10.77778
266	9	Mi5	E5	336	336	1	8	455	99	96		10.83333
267	9	Sol5	G5	349	349	1	8	455	95	96		10.88889
268	9	Fa5	F5	340	340	1	8	455	99	96	si	10.94444
269	9	Mi5	E5	336	336	1	8	455	95	96		11
270	53			0	0	0	0	0	0	0		11
271	9	Re5	D5	327	327	1	8	455	99	96	yâh  	11.05556
272	9	Do5#4	C5#4	322	322	1	16	227	99	96		11.08333
273	9	Re5	D5	327	327	1	16	227	99	96		11.11111
274	9	Mi5	E5	336	336	1	8	455	99	96		11.16667
275	9	Re5	D5	327	327	1	16	227	99	96		11.19444
276	9	Mi5	E5	336	336	1	16	227	99	96		11.22222
277	9	Fa5	F5	340	340	1	8	455	99	96		11.27778
278	8	Sol5	G5	349	349	0	0	0	99	96		11.27778
279	9	Fa5	F5	340	340	1	16	227	99	96		11.30556
280	9	Mi5	E5	336	336	1	16	227	99	96		11.33333
281	9	Mi5	E5	336	336	1	8	455	99	96		11.38889
282	8	Fa5	F5	340	340	0	0	0	99	96		11.38889
283	9	Mi5	E5	336	336	1	16	227	99	96		11.41667
284	9	Re5	D5	327	327	1	16	227	99	96		11.44444
285	9	Re5	D5	327	327	1	8	455	99	96		11.5
286	8	Mi5	E5	336	336	0	0	0	99	96		11.5
287	9	Re5	D5	327	327	1	16	227	99	96		11.52778
288	9	Do5#4	C5#4	322	322	1	16	227	99	96		11.55556
289	9	Si4b4	B4b4	310	310	1	8	455	99	96		11.61111
290	8	Mi5	E5	336	336	0	0	0	99	96		11.61111
291	9	Re5	D5	327	327	1	16	227	99	96		11.63889
292	9	Do5#4	C5#4	322	322	1	16	227	99	96		11.66667
293	9	Do5#4	C5#4	322	322	3	8	1364	95	96		11.83333
294	53			0	0	0	0	0	0	0		11.83333
295	9	Do5#4	C5#4	322	322	1	16	227	95	96	SAZ 	11.86111
296	9	Re5	D5	327	327	1	16	227	95	96	.	11.88889
297	9	Do5#4	C5#4	322	322	1	16	227	95	96	.	11.91667
298	9	Si4b4	B4b4	310	310	1	16	227	95	96	.	11.94444
299	9	La4	A4	305	305	1	16	227	95	96	.	11.97222
300	9	Si4b4	B4b4	310	310	1	16	227	95	96	.	12
301	9	Do5#4	C5#4	322	322	3	16	682	95	96	.	12.08333
302	9	Re5	D5	327	327	1	16	227	95	96	.	12.11111
303	9	Do5#4	C5#4	322	322	1	16	227	95	96	.	12.13889
304	9	Mi5	E5	336	336	1	16	227	95	96	.	12.16667
305	9	Re5	D5	327	327	1	8	455	95	96	.	12.22222
306	9			-1	-1	1	8	455	100	0		12.27778
307	53			0	0	0	0	0	0	0		12.27778
308	9	Re5	D5	327	327	1	4	909	95	96	Bah	12.38889
309	9	La5	A5	358	358	1	8	455	95	96	ti	12.44444
310	9	La5	A5	358	358	1	16	227	99	96	yâr 	12.47222
311	9	Sol5	G5	349	349	1	16	227	99	96		12.5
312	9	Sol5	G5	349	349	1	16	227	99	96		12.52778
313	9	Fa5#4	F5#4	344	344	1	16	227	99	96		12.55556
314	9	Mi5	E5	336	336	1	8	455	99	96		12.61111
315	9	Fa5#4	F5#4	344	344	1	8	455	95	96		12.66667
316	9	Sol5	G5	349	349	3	16	682	99	96	ol	12.75
317	9	Si5	B5	367	367	1	16	227	99	96		12.77778
318	9	La5	A5	358	358	1	8	455	99	96		12.83333
319	9	Sol5	G5	349	349	1	8	455	99	96		12.88889
320	9	Fa5#4	F5#4	344	344	1	8	455	99	96		12.94444
321	9	Mi5	E5	336	336	1	16	227	99	96		12.97222
322	9	Fa5#4	F5#4	344	344	1	16	227	99	96		13
323	9	La5	A5	358	358	1	16	227	99	96		13.02778
324	9	Sol5	G5	349	349	1	16	227	99	96		13.05556
325	9	Fa5	F5	340	340	1	16	227	99	96		13.08333
326	9	Mi5	E5	336	336	1	16	227	99	96		13.11111
327	9	Re5	D5	327	327	1	16	227	99	96		13.13889
328	9	Do5#4	C5#4	322	322	1	16	227	99	96		13.16667
329	9	Re5	D5	327	327	1	8	455	95	96		13.22222
330	9			-1	-1	1	8	455	100	0		13.27778
331	53			0	0	0	0	0	0	0		13.27778
332	9	Mi5	E5	336	336	1	8	455	99	96	mak 	13.33333
333	9	Fa5#4	F5#4	344	344	1	8	455	95	96		13.38889
334	9	Sol5	G5	349	349	1	8	455	95	96	ne 	13.44444
335	9	Sol5	G5	349	349	1	16	227	99	96	güç 	13.47222
336	9	Fa5	F5	340	340	1	16	227	99	96		13.5
337	9	Fa5	F5	340	340	1	16	227	99	96		13.52778
338	9	Mi5	E5	336	336	1	16	227	99	96		13.55556
339	9	Mi5	E5	336	336	1	16	227	99	96		13.58333
340	9	Fa5	F5	340	340	1	16	227	99	96		13.61111
341	9	Mi5	E5	336	336	1	16	227	99	96		13.63889
342	9	Re5	D5	327	327	1	16	227	95	96		13.66667
343	9	Do5#4	C5#4	322	322	1	16	227	99	96	â	13.69444
344	9	Re5	D5	327	327	1	16	227	99	96		13.72222
345	9	Do5#4	C5#4	322	322	1	16	227	99	96		13.75
346	9	Si4b4	B4b4	310	310	1	16	227	99	96		13.77778
347	9	Do5#4	C5#4	322	322	1	16	227	99	96		13.80556
348	9	Re5	D5	327	327	1	16	227	99	96		13.83333
349	9	Mi5	E5	336	336	1	16	227	99	96		13.86111
350	9	Fa5	F5	340	340	1	16	227	99	96		13.88889
351	9	Mi5	E5	336	336	1	16	227	99	96		13.91667
352	9	Re5	D5	327	327	1	16	227	99	96		13.94444
353	9	Do5#4	C5#4	322	322	1	16	227	99	96		13.97222
354	9	Si4b4	B4b4	310	310	1	16	227	99	96		14
355	9	La4	A4	305	305	1	8	455	95	96		14.05556
356	53			0	0	0	0	0	0	0		14.05556
357	9	La4	A4	305	305	1	4	909	99	96	lem	14.16667
358	9	Do5#4	C5#4	322	322	1	4	910	99	96		14.27778
359	9	Si4b4	B4b4	310	310	1	4	909	99	96		14.38889
360	9	Re5	D5	327	327	1	4	910	99	96		14.5
361	9	Do5#4	C5#4	322	322	1	16	227	99	96		14.52778
362	9	Re5	D5	327	327	1	16	227	99	96		14.55556
363	9	Do5#4	C5#4	322	322	1	16	227	99	96		14.58333
364	9	Re5	D5	327	327	1	16	227	99	96		14.61111
365	9	Mi5	E5	336	336	1	16	227	99	96		14.63889
366	9	Fa5	F5	340	340	1	16	227	99	96		14.66667
367	9	Mi5	E5	336	336	1	16	227	99	96		14.69444
368	9	Re5	D5	327	327	1	16	227	99	96		14.72222
369	9	Re5	D5	327	327	1	16	227	99	96		14.75
370	9	Do5#4	C5#4	322	322	1	16	227	99	96		14.77778
371	9	Re5	D5	327	327	1	4	909	95	96		14.88889
372	53			0	0	0	0	0	0	0		14.88889
373	9	Mi5	E5	336	336	1	8	455	99	96	de 	14.94444
374	9	Fa5#4	F5#4	344	344	1	8	455	95	96		15
375	9	Sol5	G5	349	349	1	8	455	99	96	âh  	15.05556
376	9	Fa5	F5	340	340	1	16	227	99	96		15.08333
377	9	Mi5	E5	336	336	1	16	227	99	96		15.11111
378	9	Fa5	F5	340	340	1	8	455	99	96		15.16667
379	9	Mi5	E5	336	336	1	16	227	99	96		15.19444
380	9	Re5	D5	327	327	1	16	227	99	96		15.22222
381	9	Mi5	E5	336	336	1	8	455	99	96		15.27778
382	9	Re5	D5	327	327	1	16	227	99	96		15.30556
383	9	Do5#4	C5#4	322	322	1	16	227	99	96		15.33333
384	9	Do5#4	C5#4	322	322	1	16	227	99	96		15.36111
385	9	Re5	D5	327	327	1	16	227	99	96		15.38889
386	9	Mi5	E5	336	336	1	16	227	99	96		15.41667
387	9	Fa5	F5	340	340	1	16	227	99	96		15.44444
388	9	Mi5	E5	336	336	1	16	227	99	96		15.47222
389	9	Re5	D5	327	327	1	16	227	99	96		15.5
390	9	Re5	D5	327	327	1	16	227	99	96		15.52778
391	9	Do5#4	C5#4	322	322	1	16	227	99	96		15.55556
392	9	Do5#4	C5#4	322	322	1	16	227	99	96		15.58333
393	9	Si4b4	B4b4	310	310	1	16	227	99	96		15.61111
394	9	Si4b4	B4b4	310	310	1	16	227	99	96		15.63889
395	9	La4	A4	305	305	1	16	227	99	96		15.66667
396	9	La4	A4	305	305	3	8	1364	95	96		15.83333
397	53			0	0	0	0	0	0	0		15.83333
398	9	Sol5	G5	349	349	1	8	455	95	96	SAZ 	15.88889
399	9	Fa5#4	F5#4	344	344	1	8	455	95	96	.	15.94444
400	9	Sol5	G5	349	349	1	8	455	95	96	.	16
401	9	La5	A5	358	358	1	2	1818	95	96	.	16.22222
402	9			-1	-1	1	8	455	100	0		16.27778
403	53			0	0	0	0	0	0	0		16.27778
404	9	Sol5	G5	349	349	1	4	909	95	96	Dem	16.38889
405	9	La5	A5	358	358	1	8	455	95	96	be	16.44444
406	9	La5	A5	358	358	1	2	1818	95	96	dem 	16.66667
407	53			0	0	0	0	0	0	0		16.66667
408	9	Si5	B5	367	367	1	16	227	99	96	kâ	16.69444
409	9	La5	A5	358	358	1	16	227	99	96		16.72222
410	9	Sol5	G5	349	349	1	16	227	99	96		16.75
411	9	Fa5#4	F5#4	344	344	1	16	227	99	96		16.77778
412	9	Mi5	E5	336	336	1	16	227	99	96		16.80556
413	9	Fa5#4	F5#4	344	344	1	16	227	99	96		16.83333
414	9	Sol5	G5	349	349	1	16	227	99	96		16.86111
415	9	La5	A5	358	358	1	16	227	99	96		16.88889
416	9	Si5	B5	367	367	3	16	682	99	96		16.97222
417	9	La5	A5	358	358	1	16	227	99	96		17
418	9	La5	A5	358	358	1	8	455	99	96		17.05556
419	9	Sol5	G5	349	349	1	8	455	99	96		17.11111
420	9	Sol5	G5	349	349	1	8	455	99	96		17.16667
421	9	Fa5#4	F5#4	344	344	1	8	455	95	96		17.22222
422	9			-1	-1	1	8	455	100	0		17.27778
423	53			0	0	0	0	0	0	0		17.27778
424	9	La5	A5	358	358	1	4	909	95	96	rým 	17.38889
425	9	Si5	B5	367	367	1	8	455	95	96	o	17.44444
426	9	La5	A5	358	358	3	16	682	99	96	lup	17.52778
427	9	Sol5	G5	349	349	1	16	227	99	96		17.55556
428	9	Fa5#4	F5#4	344	344	1	16	227	99	96		17.58333
429	9	Sol5	G5	349	349	1	16	227	99	96		17.61111
430	9	La5	A5	358	358	1	16	227	99	96		17.63889
431	9	Si5	B5	367	367	1	16	227	95	96		17.66667
432	9	La5	A5	358	358	1	16	227	99	96	tur 	17.69444
433	9	Sol5	G5	349	349	1	16	227	99	96		17.72222
434	9	Sol5	G5	349	349	1	16	227	99	96		17.75
435	9	Fa5#4	F5#4	344	344	1	16	227	99	96		17.77778
436	9	Sol5	G5	349	349	1	8	455	99	96		17.83333
437	9	La5	A5	358	358	1	8	455	99	96		17.88889
438	9	Sol5	G5	349	349	1	8	455	99	96		17.94444
