Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
130	9	Si4b1	B4b1	313	313	1	16	278	99	96		4.5
131	9	La4	A4	305	305	1	8	556	99	96		4.55
132	9	Sol4	G4	296	296	1	16	278	99	96		4.575
133	9	Fa4#4	F4#4	291	291	1	16	278	95	96		4.6
134	9	Sol4	G4	296	296	1	8	556	95	96	re 	4.65
135	9	La4	A4	305	305	1	16	278	99	96	be	4.675
136	9	Si4	B4	314	314	1	16	278	95	96		4.7
137	9	Si4	B4	314	314	1	16	278	99	96	nim 	4.725
138	9	La4	A4	305	305	1	16	278	99	96		4.75
139	9	Sol4	G4	296	296	1	16	278	99	96		4.775
140	9	Fa4#4	F4#4	291	291	1	16	278	99	96		4.8
141	9	Sol4	G4	296	296	3	32	417	99	96		4.8375
142	9	Fa4#4	F4#4	291	291	1	32	139	99	96		4.85
143	9	Mi4	E4	283	283	3	8	1667	95	96		5
144	53			0	0	0	0	0	0	0		5
145	55			0	0	0	0	0	0	0		5
146	9	Fa4#4	F4#4	291	291	1	16	278	99	96	ha 	5.025
147	9	Sol4	G4	296	296	1	16	278	99	96		5.05
148	9	Fa4#4	F4#4	291	291	1	16	278	99	96		5.075
149	9	Mi4	E4	283	283	1	16	278	99	96		5.1
150	9	Fa4#4	F4#4	291	291	1	8	556	99	96		5.15
151	9	Sol4	G4	296	296	1	8	556	99	96		5.2
152	9	La4	A4	305	305	1	8	556	99	96		5.25
153	9	Si4b4	B4b4	310	310	3	8	1667	95	96		5.4
154	9			-1	-1	1	8	556	100	0		5.45
155	53			0	0	0	0	0	0	0		5.45
156	54			0	0	0	0	0	0	0	segah@sib1	5.45
157	9	Re5	D5	327	327	1	8	556	95	96	ha	5.5
158	9	Re5	D5	327	327	1	24	185	99	96	li	5.516667
159	9	Do5	C5	318	318	1	24	185	99	96		5.533333
160	9	Re5	D5	327	327	1	24	185	99	96		5.55
161	9	Mi5	E5	336	336	1	16	278	99	96		5.575
162	9	Re5	D5	327	327	1	16	278	99	96		5.6
163	9	Re5	D5	327	327	1	16	278	99	96		5.625
164	9	Do5	C5	318	318	1	16	278	95	96		5.65
165	9	Do5	C5	318	318	1	16	278	99	96	mi 	5.675
166	9	Si4b1	B4b1	313	313	1	16	278	95	96		5.7
167	9	Si4b1	B4b1	313	313	1	2	2222	95	96	sor	5.9
168	9			-1	-1	1	4	1111	100	0		6
169	53			0	0	0	0	0	0	0		6
170	55			0	0	0	0	0	0	0		6
171	9	Do5#4	C5#4	322	322	1	8	556	99	96	maz 	6.05
172	9	Re5	D5	327	327	1	8	556	99	96		6.1
173	9	Do5#4	C5#4	322	322	1	16	278	99	96		6.125
174	9	Re5	D5	327	327	1	16	278	99	96		6.15
175	9	Mi5	E5	336	336	1	16	278	99	96		6.175
176	9	Fa5#4	F5#4	344	344	1	16	278	99	96		6.2
177	9	La5	A5	358	358	1	16	278	99	96		6.225
178	9	Sol5	G5	349	349	1	16	278	99	96		6.25
179	9	Fa5	F5	340	340	1	16	278	99	96		6.275
180	9	Mi5	E5	336	336	1	16	278	99	96		6.3
181	9	Re5	D5	327	327	1	8	556	99	96		6.35
182	9	Do5#4	C5#4	322	322	1	8	556	95	96		6.4
183	9			-1	-1	1	8	556	100	0		6.45
184	53			0	0	0	0	0	0	0		6.45
185	9	Si4b4	B4b4	310	310	1	16	278	99	96	maz	6.475
186	9	Do5#4	C5#4	322	322	1	16	278	99	96		6.5
187	9	Re5	D5	327	327	1	16	278	99	96		6.525
188	9	Mi5	E5	336	336	1	16	278	99	96		6.55
189	9	Re5	D5	327	327	1	16	278	99	96		6.575
190	9	Do5#4	C5#4	322	322	1	16	278	95	96		6.6
191	9	Do5#4	C5#4	322	322	1	16	278	99	96	sýn 	6.625
192	9	Si4b4	B4b4	310	310	1	16	278	95	96		6.65
193	9	Si4b4	B4b4	310	310	1	16	278	99	96	a 	6.675
194	9	La4	A4	305	305	1	16	278	95	96		6.7
195	9	La4	A4	305	305	1	16	278	99	96	za	6.725
196	9	Do5#4	C5#4	322	322	1	16	278	99	96		6.75
197	9	Si4b4	B4b4	310	310	1	16	278	99	96		6.775
198	9	La4	A4	305	305	1	16	278	99	96		6.8
199	9	La4	A4	305	305	1	4	1111	99	96		6.9
200	53			0	0	0	0	0	0	0		6.9
201	9	Si4b4	B4b4	310	310	1	16	278	99	96		6.925
202	9	La4	A4	305	305	1	16	278	99	96		6.95
203	9	Si4b4	B4b4	310	310	1	16	278	99	96		6.975
204	9	Do5#4	C5#4	322	322	1	16	278	95	96		7
205	9	Do5#4	C5#4	322	322	1	16	278	99	96	lim 	7.025
206	9	Si4b4	B4b4	310	310	1	16	278	99	96		7.05
207	9	Si4b4	B4b4	310	310	1	16	278	99	96		7.075
208	9	La4	A4	305	305	1	16	278	99	96		7.1
209	9	Sol4	G4	296	296	1	4	1111	95	96		7.2
210	9			-1	-1	1	8	556	100	0		7.25
211	53			0	0	0	0	0	0	0		7.25
212	9	Fa4#4	F4#4	291	291	1	16	278	99	96	ah 	7.275
213	9	Sol4	G4	296	296	1	16	278	99	96		7.3
214	9	La4	A4	305	305	1	16	278	99	96		7.325
215	9	Si4b4	B4b4	310	310	1	16	278	99	96		7.35
216	9	Do5#4	C5#4	322	322	1	16	278	99	96		7.375
217	9	Re5	D5	327	327	1	16	278	99	96		7.4
218	9	Mi5	E5	336	336	1	16	278	99	96		7.425
219	9	Fa5#4	F5#4	344	344	1	16	278	99	96		7.45
220	9	Sol5	G5	349	349	1	16	278	99	96		7.475
221	9	Fa5	F5	340	340	1	16	278	99	96		7.5
222	9	Mi5	E5	336	336	1	16	278	99	96		7.525
223	9	Re5	D5	327	327	1	16	278	99	96		7.55
224	9	Do5#4	C5#4	322	322	1	16	278	99	96		7.575
225	9	Si4b4	B4b4	310	310	1	16	278	95	96		7.6
226	9	Do5#4	C5#4	322	322	1	8	556	95	96	a 	7.65
227	9	Re5	D5	327	327	1	8	556	95	96	za	7.7
228	9	Do5#4	C5#4	322	322	1	16	278	99	96	lim  	7.725
229	9	Si4b4	B4b4	310	310	1	16	278	99	96		7.75
230	9	Si4b4	B4b4	310	310	1	16	278	99	96		7.775
231	9	La4	A4	305	305	1	16	278	99	96		7.8
232	9	La4	A4	305	305	1	2	2222	95	96		8
233	53			0	0	0	0	0	0	0		8
234	9	Fa5	F5	340	340	3	8	1667	99	96	Gün	8.15
235	9	La5	A5	358	358	1	8	556	95	96		8.2
236	54			0	0	0	0	0	0	0	eviç@fa#	8.2
237	9	La5	A5	358	358	3	8	1667	99	96	den 	8.35
238	9	Fa5#4	F5#4	344	344	1	8	556	99	96		8.4
239	9	Sol5	G5	349	349	1	8	556	99	96		8.45
240	9	La5	A5	358	358	1	8	556	99	96		8.5
241	9	Si5b1	B5b1	366	366	1	8	556	99	96		8.55
242	9	La5	A5	358	358	1	16	278	99	96		8.575
243	9	Sol5	G5	349	349	1	16	278	95	96		8.6
244	9	La5	A5	358	358	1	16	278	99	96	gü	8.625
245	9	Sol5	G5	349	349	1	16	278	95	96		8.65
246	9	Fa5#4	F5#4	344	344	1	16	278	99	96	ne 	8.675
247	9	Mi5#4	E5#4	340	340	1	16	278	95	96		8.7
248	9	Fa5#4	F5#4	344	344	1	2	2222	95	96	ef	8.9
249	9			-1	-1	1	4	1111	100	0		9
250	55			0	0	0	0	0	0	0		9
251	53			0	0	0	0	0	0	0		9
252	9	Re5	D5	327	327	1	16	278	99	96	zûn 	9.025
253	9	Mi5	E5	336	336	1	16	278	99	96		9.05
254	9	Re5	D5	327	327	1	16	278	99	96		9.075
255	9	Do5#4	C5#4	322	322	1	16	278	99	96		9.1
256	9	Re5	D5	327	327	1	8	556	99	96		9.15
257	9	Mi5	E5	336	336	1	8	556	99	96		9.2
258	9	Re5	D5	327	327	1	8	556	99	96		9.25
259	9	Mi5	E5	336	336	1	16	278	99	96		9.275
260	9	Fa5#4	F5#4	344	344	1	16	278	99	96		9.3
261	9	Sol5	G5	349	349	3	8	1667	99	96		9.45
262	9	Fa5#4	F5#4	344	344	1	16	278	99	96		9.475
263	9	Mi5	E5	336	336	1	16	278	99	96		9.5
264	9	Fa5#4	F5#4	344	344	3	16	833	99	96		9.575
265	9	Mi5	E5	336	336	1	16	278	95	96		9.6
266	53			0	0	0	0	0	0	0		9.6
267	54			0	0	0	0	0	0	0	hisar@mi 	9.6
268	9	La5	A5	358	358	1	8	556	95	96	o	9.65
269	9	Sol5#4	G5#4	353	353	1	16	278	99	96	lu	9.675
270	9	Fa5#1	F5#1	341	341	1	16	278	95	96		9.7
271	9	Mi5	E5	336	336	1	16	278	99	96	yor 	9.725
272	9	Fa5#1	F5#1	341	341	1	16	278	99	96		9.75
273	9	Sol5#4	G5#4	353	353	1	4	1111	99	96		9.85
274	9	Fa5#1	F5#1	341	341	1	16	278	99	96		9.875
275	9	Mi5	E5	336	336	1	16	278	99	96		9.9
276	9	Mi5	E5	336	336	1	4	1111	95	96		10
277	55			0	0	0	0	0	0	0		10
278	53			0	0	0	0	0	0	0		10
279	9	Sol5	G5	349	349	1	8	556	99	96	dil 	10.05
280	9	Mi5	E5	336	336	1	8	556	99	96		10.1
281	9	Fa5#4	F5#4	344	344	1	8	556	99	96		10.15
282	9	Re5	D5	327	327	1	8	556	99	96		10.2
283	9	Mi5	E5	336	336	1	16	278	99	96		10.225
284	9	Fa5#4	F5#4	344	344	1	16	278	99	96		10.25
285	9	Sol5	G5	349	349	1	16	278	99	96		10.275
286	9	Mi5	E5	336	336	1	16	278	99	96		10.3
287	9	Fa5#4	F5#4	344	344	1	4	1111	95	96		10.4
288	9			-1	-1	1	8	556	100	0		10.45
289	53			0	0	0	0	0	0	0		10.45
290	9	Mi5	E5	336	336	1	16	278	99	96	dil	10.475
291	9	Fa5#4	F5#4	344	344	1	16	278	99	96		10.5
292	9	Sol5	G5	349	349	1	16	278	99	96		10.525
293	9	La5	A5	358	358	1	16	278	99	96		10.55
294	9	Sol5	G5	349	349	1	16	278	99	96		10.575
295	9	Fa5#4	F5#4	344	344	1	16	278	95	96		10.6
296	9	La5	A5	358	358	1	8	556	95	96	de 	10.65
297	9	Sol5	G5	349	349	1	16	278	99	96	me	10.675
298	9	Fa5#4	F5#4	344	344	1	16	278	95	96		10.7
299	9	Sol5	G5	349	349	1	8	556	99	96	lâ	10.75
300	9	Fa5#4	F5#4	344	344	1	16	278	99	96		10.775
301	9	Mi5	E5	336	336	1	16	278	99	96		10.8
302	9	Mi5	E5	336	336	1	4	1111	99	96		10.9
303	53			0	0	0	0	0	0	0		10.9
304	9	La5	A5	358	358	1	16	278	99	96		10.925
305	9	Sol5	G5	349	349	1	16	278	99	96		10.95
306	9	Fa5	F5	340	340	1	16	278	99	96		10.975
307	9	Mi5	E5	336	336	1	16	278	99	96		11
308	9	Re5	D5	327	327	1	4	1111	95	96		11.1
309	9			-1	-1	1	8	556	100	0		11.15
310	53			0	0	0	0	0	0	0		11.15
311	9	Do5#4	C5#4	322	322	1	16	278	99	96	lim 	11.175
312	9	Re5	D5	327	327	1	16	278	99	96		11.2
313	9	Mi5	E5	336	336	1	16	278	99	96		11.225
314	9	Fa5	F5	340	340	1	16	278	99	96		11.25
315	9	Mi5	E5	336	336	1	16	278	99	96		11.275
316	9	Re5	D5	327	327	1	16	278	99	96		11.3
317	9	Do5#4	C5#4	322	322	1	16	278	99	96		11.325
318	9	Re5	D5	327	327	1	16	278	99	96		11.35
319	9	Do5#4	C5#4	322	322	1	16	278	99	96		11.375
320	9	Si4b4	B4b4	310	310	1	16	278	99	96		11.4
321	9	La4	A4	305	305	1	16	278	99	96		11.425
322	9	Sol5	G5	349	349	1	16	278	99	96		11.45
323	9	Fa5#4	F5#4	344	344	1	16	278	99	96		11.475
324	9	Mi5	E5	336	336	1	16	278	99	96		11.5
325	9	Re5	D5	327	327	3	32	417	99	96		11.5375
326	9	Do5#4	C5#4	322	322	1	32	139	99	96		11.55
327	9	Si4b4	B4b4	310	310	1	8	556	95	96		11.6
328	9	Do5#4	C5#4	322	322	1	8	556	95	96	a 	11.65
329	9	Re5	D5	327	327	1	8	556	95	96	ca	11.7
330	9	Do5#4	C5#4	322	322	3	32	417	99	96	ným  	11.7375
331	9	Si4b4	B4b4	310	310	1	32	139	99	96		11.75
332	9	La4	A4	305	305	1	16	278	99	96		11.775
333	9	Do5#4	C5#4	322	322	1	16	278	99	96		11.8
334	9	Si4b4	B4b4	310	310	1	2	2222	95	96		12
335	53			0	0	0	0	0	0	0		12
336	53			0	0	0	0	0	0	0		12
337	54			0	0	0	0	0	0	0	hüseyni@mi 	12
338	9	Sol4	G4	296	296	1	8	556	99	96	Bir 	12.05
339	9	La4	A4	305	305	1	4	1111	99	96		12.15
340	9	Re5	D5	327	327	1	8	556	95	96		12.2
341	9	Re5	D5	327	327	1	8	556	99	96	ker	12.25
342	9	Do5	C5	318	318	1	16	278	99	96		12.275
343	9	Si4b1	B4b1	313	313	1	16	278	99	96		12.3
344	9	Si4b1	B4b1	313	313	1	16	278	99	96		12.325
345	9	Do5#4	C5#4	322	322	1	16	278	99	96		12.35
346	9	re5	D5	327	327	1	16	278	99	96		12.375
347	9	Mi5	E5	336	336	1	16	278	99	96		12.4
348	9	Mi5	E5	336	336	1	16	278	99	96		12.425
349	9	Re5	D5	327	327	1	16	278	99	96		12.45
350	9	Do5	C5	318	318	1	16	278	99	96		12.475
351	9	Si4b1	B4b1	313	313	1	16	278	99	96		12.5
352	9	La4	A4	305	305	1	8	556	99	96		12.55
353	9	Sol4	G4	296	296	1	16	278	99	96		12.575
354	9	Fa4#4	F4#4	291	291	1	16	278	95	96		12.6
355	9	Sol4	G4	296	296	1	8	556	95	96	re 	12.65
356	9	La4	A4	305	305	1	16	278	99	96	be	12.675
357	9	Si4	B4	314	314	1	16	278	95	96		12.7
358	9	Si4	B4	314	314	1	16	278	99	96	nim 	12.725
359	9	La4	A4	305	305	1	16	278	99	96		12.75
360	9	Sol4	G4	296	296	1	16	278	99	96		12.775
361	9	Fa4#4	F4#4	291	291	1	16	278	99	96		12.8
362	9	Sol4	G4	296	296	3	32	417	99	96		12.8375
363	9	Fa4#4	F4#4	291	291	1	32	139	99	96		12.85
364	9	Mi4	E4	283	283	3	8	1667	95	96		13
365	53			0	0	0	0	0	0	0		13
366	55			0	0	0	0	0	0	0		13
367	9	Fa4#4	F4#4	291	291	1	16	278	99	96	ha 	13.025
368	9	Sol4	G4	296	296	1	16	278	99	96		13.05
369	9	Fa4#4	F4#4	291	291	1	16	278	99	96		13.075
370	9	Mi4	E4	283	283	1	16	278	99	96		13.1
371	9	Fa4#4	F4#4	291	291	1	8	556	99	96		13.15
372	9	Sol4	G4	296	296	1	8	556	99	96		13.2
373	9	La4	A4	305	305	1	8	556	99	96		13.25
374	9	Si4b4	B4b4	310	310	3	8	1667	95	96		13.4
375	9			-1	-1	1	8	556	100	0		13.45
376	53			0	0	0	0	0	0	0		13.45
377	54			0	0	0	0	0	0	0	segah@sib1	13.45
378	9	Re5	D5	327	327	1	8	556	95	96	ha	13.5
379	9	Re5	D5	327	327	1	24	185	99	96	li	13.51667
380	9	Do5	C5	318	318	1	24	185	99	96		13.53333
381	9	Re5	D5	327	327	1	24	185	99	96		13.55
382	9	Mi5	E5	336	336	1	16	278	99	96		13.575
383	9	Re5	D5	327	327	1	16	278	99	96		13.6
384	9	Re5	D5	327	327	1	16	278	99	96		13.625
385	9	Do5	C5	318	318	1	16	278	95	96		13.65
386	9	Do5	C5	318	318	1	16	278	99	96	mi 	13.675
387	9	Si4b1	B4b1	313	313	1	16	278	95	96		13.7
388	9	Si4b1	B4b1	313	313	1	2	2222	95	96	sor	13.9
389	9			-1	-1	1	4	1111	100	0		14
390	53			0	0	0	0	0	0	0		14
391	55			0	0	0	0	0	0	0		14
392	9	Do5#4	C5#4	322	322	1	8	556	99	96	maz 	14.05
393	9	Re5	D5	327	327	1	8	556	99	96		14.1
394	9	Do5#4	C5#4	322	322	1	16	278	99	96		14.125
395	9	Re5	D5	327	327	1	16	278	99	96		14.15
396	9	Mi5	E5	336	336	1	16	278	99	96		14.175
397	9	Fa5#4	F5#4	344	344	1	16	278	99	96		14.2
398	9	La5	A5	358	358	1	16	278	99	96		14.225
399	9	Sol5	G5	349	349	1	16	278	99	96		14.25
400	9	Fa5	F5	340	340	1	16	278	99	96		14.275
401	9	Mi5	E5	336	336	1	16	278	99	96		14.3
402	9	Re5	D5	327	327	1	8	556	99	96		14.35
403	9	Do5#4	C5#4	322	322	1	8	556	95	96		14.4
404	9			-1	-1	1	8	556	100	0		14.45
405	53			0	0	0	0	0	0	0		14.45
406	9	Si4b4	B4b4	310	310	1	16	278	99	96	maz	14.475
407	9	Do5#4	C5#4	322	322	1	16	278	99	96		14.5
408	9	Re5	D5	327	327	1	16	278	99	96		14.525
409	9	Mi5	E5	336	336	1	16	278	99	96		14.55
410	9	Re5	D5	327	327	1	16	278	99	96		14.575
411	9	Do5#4	C5#4	322	322	1	16	278	95	96		14.6
412	9	Do5#4	C5#4	322	322	1	16	278	99	96	sýn 	14.625
413	9	Si4b4	B4b4	310	310	1	16	278	95	96		14.65
414	9	Si4b4	B4b4	310	310	1	16	278	99	96	a 	14.675
415	9	La4	A4	305	305	1	16	278	95	96		14.7
416	9	La4	A4	305	305	1	16	278	99	96	za	14.725
417	9	Do5#4	C5#4	322	322	1	16	278	99	96		14.75
418	9	Si4b4	B4b4	310	310	1	16	278	99	96		14.775
419	9	La4	A4	305	305	1	16	278	99	96		14.8
420	9	La4	A4	305	305	1	4	1111	99	96		14.9
421	53			0	0	0	0	0	0	0		14.9
422	9	Si4b4	B4b4	310	310	1	16	278	99	96		14.925
423	9	La4	A4	305	305	1	16	278	99	96		14.95
424	9	Si4b4	B4b4	310	310	1	16	278	99	96		14.975
425	9	Do5#4	C5#4	322	322	1	16	278	95	96		15
426	9	Do5#4	C5#4	322	322	1	16	278	99	96	lim 	15.025
427	9	Si4b4	B4b4	310	310	1	16	278	99	96		15.05
428	9	Si4b4	B4b4	310	310	1	16	278	99	96		15.075
429	9	La4	A4	305	305	1	16	278	99	96		15.1
430	9	Sol4	G4	296	296	1	4	1111	95	96		15.2
431	9			-1	-1	1	8	556	100	0		15.25
432	53			0	0	0	0	0	0	0		15.25
433	9	Fa4#4	F4#4	291	291	1	16	278	99	96	ah 	15.275
434	9	Sol4	G4	296	296	1	16	278	99	96		15.3
435	9	La4	A4	305	305	1	16	278	99	96		15.325
436	9	Si4b4	B4b4	310	310	1	16	278	99	96		15.35
437	9	Do5#4	C5#4	322	322	1	16	278	99	96		15.375
438	9	Re5	D5	327	327	1	16	278	99	96		15.4
439	9	Mi5	E5	336	336	1	16	278	99	96		15.425
440	9	Fa5#4	F5#4	344	344	1	16	278	99	96		15.45
441	9	Sol5	G5	349	349	1	16	278	99	96		15.475
442	9	Fa5	F5	340	340	1	16	278	99	96		15.5
443	9	Mi5	E5	336	336	1	16	278	99	96		15.525
444	9	Re5	D5	327	327	1	16	278	99	96		15.55
445	9	Do5#4	C5#4	322	322	1	16	278	99	96		15.575
446	9	Si4b4	B4b4	310	310	1	16	278	95	96		15.6
447	9	Do5#4	C5#4	322	322	1	8	556	95	96	a 	15.65
448	9	Re5	D5	327	327	1	8	556	95	96	za	15.7
449	9	Do5#4	C5#4	322	322	1	16	278	99	96	lim  	15.725
450	9	Si4b4	B4b4	310	310	1	16	278	99	96		15.75
451	9	Si4b4	B4b4	310	310	1	16	278	99	96		15.775
452	9	La4	A4	305	305	1	16	278	99	96		15.8
453	9	La4	A4	305	305	1	2	2222	95	96		16
454	53			0	0	0	0	0	0	0		16
