Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
55	53			0	0	0	0	0	0	0		5
56	9	Sol5	G5	349	349	1	16	227	99	96	ru	5.055555
57	9	Fa5	F5	340	340	1	16	227	99	96		5.111111
58	9	Mi5	E5	336	336	1	16	227	99	96		5.166667
59	9	Re5	D5	327	327	1	16	227	95	96		5.222222
60	9	Do5#4	C5#4	322	322	1	16	227	99	96	hu	5.277778
61	9	Si4b4	B4b4	310	310	1	16	227	95	96		5.333333
62	9	Si4b4	B4b4	310	310	1	16	227	99	96	mu 	5.388889
63	9	La4	A4	305	305	1	16	227	95	96		5.444445
64	9	La4	A4	305	305	5	8	2273	95	96	sar 	6
65	53			0	0	0	0	0	0	0		6
66	9	La5	A5	358	358	1	4	909	95	96	kal	6.222222
67	9	Sol5	G5	349	349	1	8	455	95	96	bi	6.333333
68	9	Fa5#4	F5#4	344	344	1	8	455	95	96	me 	6.444445
69	9	Mi5	E5	336	336	1	8	455	99	96	yas	6.555555
70	9	Re5	D5	327	327	1	8	455	95	96		6.666667
71	9	Mi5	E5	336	336	1	8	455	99	96	lan 	6.777778
72	9	Fa5#4	F5#4	344	344	1	8	455	99	96		6.888889
73	9	Sol5	G5	349	349	1	8	455	95	96		7
74	54			0	0	0	0	0	0	0	hicaz-uzzal@mi5	7
75	9	La5	A5	358	358	1	8	455	99	96		7.111111
76	9	Si5	B5	367	367	1	16	227	99	96		7.166667
77	9	Sol5	G5	349	349	1	16	227	95	96		7.222222
78	9	Sol5	G5	349	349	1	16	227	99	96	be	7.277778
79	9	Fa5#4	F5#4	344	344	1	16	227	95	96		7.333333
80	9	Fa5#4	F5#4	344	344	1	16	227	99	96	ni 	7.388889
81	9	Mi5	E5	336	336	1	16	227	95	96		7.444445
82	9	Mi5	E5	336	336	1	4	909	95	96	sev  	7.666667
83	55			0	0	0	0	0	0	0		7.666667
84	53			0	0	0	0	0	0	0		7.666667
85	9	Mi5	E5	336	336	1	16	227	95	96	SAZ	7.722222
86	9	Fa5	F5	340	340	1	16	227	95	96	.	7.777778
87	9	Mi5	E5	336	336	1	16	227	95	96	.	7.833333
88	9	Re5	D5	327	327	1	16	227	95	96	.	7.888889
89	9	Do5#4	C5#4	322	322	1	16	227	95	96	.	7.944445
90	9	Re5	D5	327	327	1	16	227	95	96	.  	8
91	9	Mi5	E5	336	336	1	4	909	95	96	.	8.222222
92	53			0	0	0	0	0	0	0		8.222222
93	9	Re5	D5	327	327	1	8	455	95	96	Ne 	8.333333
94	9	Mi5	E5	336	336	1	16	227	99	96	o	8.388889
95	9	Fa5#4	F5#4	344	344	1	16	227	95	96		8.444445
96	9	Sol5	G5	349	349	1	4	909	95	96	lur 	8.666667
97	53			0	0	0	0	0	0	0		8.666667
98	9	Sol5	G5	349	349	1	16	227	99	96	gön	8.722222
99	9	La5	A5	358	358	1	16	227	99	96		8.777778
100	9	Sol5	G5	349	349	1	16	227	99	96		8.833333
101	9	La5	A5	358	358	1	16	227	99	96		8.888889
102	9	Sol5	G5	349	349	1	16	227	99	96		8.944445
103	9	Fa5#4	F5#4	344	344	1	16	227	99	96		9
104	9	Sol5	G5	349	349	1	8	455	99	96		9.111111
105	9	Fa5#1	F5#1	341	341	1	24	152	99	96		9.148149
106	9	Mi5	E5	336	336	1	24	152	99	96		9.185185
107	9	Fa5#1	F5#1	341	341	1	24	152	95	96		9.222222
108	9	Sol5	G5	349	349	1	8	455	95	96	lüm_	9.333333
109	9	La5	A5	358	358	1	16	227	99	96	a	9.388889
110	9	Sol5	G5	349	349	1	16	227	95	96		9.444445
111	9	Sol5	G5	349	349	1	16	227	99	96	vun	9.5
112	9	Fa5#1	F5#1	341	341	1	16	227	99	96		9.555555
113	9	Fa5#1	F5#1	341	341	1	16	227	99	96		9.611111
114	9	Mi5	E5	336	336	1	16	227	95	96		9.666667
115	9	Mi5	E5	336	336	1	4	909	99	96	sun 	9.888889
116	53			0	0	0	0	0	0	0		9.888889
117	9	Sol5	G5	349	349	1	24	152	99	96		9.925926
118	9	Fa5#1	F5#1	341	341	1	24	152	99	96		9.962963
119	9	Mi5	E5	336	336	1	24	152	99	96		10
120	9	Mi5	E5	336	336	1	4	909	95	96		10.22222
121	53			0	0	0	0	0	0	0		10.22222
122	9	Mi5	E5	336	336	1	8	455	95	96	di	10.33333
123	9	Sol5	G5	349	349	1	8	455	95	96	ye 	10.44444
124	9	Fa5	F5	340	340	1	8	455	99	96	bir 	10.55556
125	9	Mi5	E5	336	336	1	8	455	95	96		10.66667
126	9	Re5	D5	327	327	1	8	455	99	96	an 	10.77778
127	9	Do5#4	C5#4	322	322	1	8	455	99	96		10.88889
128	9	Si4b4	B4b4	310	310	1	8	455	99	96		11
129	9	La4	A4	305	305	3	16	682	99	96		11.16667
130	9	Sol4	G4	296	296	1	16	227	95	96		11.22222
131	9	Mi5	E5	336	336	1	16	227	99	96	be	11.27778
132	9	Re5	D5	327	327	1	16	227	95	96		11.33333
133	9	Mi5	E5	336	336	1	16	227	99	96	ni 	11.38889
134	9	Re5	D5	327	327	1	16	227	95	96		11.44444
135	9	Do5#4	C5#4	322	322	1	4	909	95	96	sev  	11.66667
136	53			0	0	0	0	0	0	0		11.66667
137	9	Do5#4	C5#4	322	322	1	16	227	95	96	SAZ	11.72222
138	9	Re5	D5	327	327	1	16	227	95	96	.	11.77778
139	9	Do5#4	C5#4	322	322	1	16	227	95	96	.	11.83333
140	9	Si4b4	B4b4	310	310	1	16	227	95	96	.	11.88889
141	9	La4	A4	305	305	1	16	227	95	96	.	11.94444
142	9	Si4b4	B4b4	310	310	1	16	227	95	96	.	12
143	9	Do5#4	C5#4	322	322	1	4	909	95	96	.  	12.22222
144	53			0	0	0	0	0	0	0		12.22222
145	9	Re5	D5	327	327	1	8	455	95	96	Ne 	12.33333
146	9	La5	A5	358	358	1	8	455	95	96	o	12.44444
147	9	La5	A5	358	358	1	4	909	95	96	lur 	12.66667
148	9	Do6	C6	371	371	1	16	227	99	96	gön	12.72222
149	9	Si5	B5	367	367	1	16	227	99	96		12.77778
150	9	Si5	B5	367	367	1	16	227	99	96		12.83333
151	9	La5	A5	358	358	1	16	227	99	96		12.88889
152	9	La5	A5	358	358	1	16	227	99	96		12.94444
153	9	Sol5	G5	349	349	1	16	227	99	96		13
154	9	Sol5	G5	349	349	1	16	227	99	96		13.05556
155	9	Fa5	F5	340	340	1	16	227	99	96		13.11111
156	9	Fa5	F5	340	340	1	16	227	99	96		13.16667
157	9	Mi5	E5	336	336	1	16	227	95	96		13.22222
158	9	Mi5	E5	336	336	1	16	227	99	96	lüm_	13.27778
159	9	Re5	D5	327	327	1	16	227	95	96		13.33333
160	9	Re5	D5	327	327	1	16	227	99	96	a	13.38889
161	9	Do5#4	C5#4	322	322	1	16	227	95	96		13.44444
162	9	Do5#4	C5#4	322	322	1	16	227	99	96	vun	13.5
163	9	Si4b4	B4b4	310	310	1	16	227	99	96		13.55556
164	9	Si4b4	B4b4	310	310	1	16	227	99	96		13.61111
165	9	La4	A4	305	305	1	16	227	95	96		13.66667
166	9	La4	A4	305	305	1	4	909	99	96	sun 	13.88889
167	9	Si4b4	B4b4	310	310	1	16	227	99	96		13.94444
168	9	Do5#4	C5#4	322	322	1	16	227	99	96		14
169	9	Re5	D5	327	327	1	4	909	95	96		14.22222
170	53			0	0	0	0	0	0	0		14.22222
171	9	Re5	D5	327	327	1	8	455	95	96	di	14.33333
172	9	Sol5	G5	349	349	1	8	455	95	96	ye 	14.44444
173	9	Fa5	F5	340	340	1	8	455	99	96	bir 	14.55556
174	9	Mi5	E5	336	336	1	8	455	95	96		14.66667
175	9	Re5	D5	327	327	1	8	455	99	96	an 	14.77778
176	9	Do5#4	C5#4	322	322	1	8	455	99	96		14.88889
177	9	Si4b4	B4b4	310	310	1	16	227	99	96		14.94444
178	9	La4	A4	305	305	1	16	227	99	96		15
179	9	Mi5	E5	336	336	1	8	455	99	96		15.11111
180	9	Re5	D5	327	327	1	16	227	99	96		15.16667
181	9	Do5#4	C5#4	322	322	1	16	227	95	96		15.22222
182	9	Do5#4	C5#4	322	322	1	16	227	99	96	be	15.27778
183	9	Si4b4	B4b4	310	310	1	16	227	95	96		15.33333
184	9	Si4b4	B4b4	310	310	1	16	227	99	96	ni 	15.38889
185	9	La4	A4	305	305	1	16	227	95	96		15.44444
186	9	La4	A4	305	305	1	4	909	95	96	sev  	15.66667
187	53			0	0	0	0	0	0	0		15.66667
188	54			0	0	0	0	0	0	0	evic@fa5#4	15.66667
189	9	Fa5#4	F5#4	344	344	3	16	682	95	93	SAZ	15.83333
190	9	Sol5	G5	349	349	1	16	227	95	90	.	15.88889
191	9	Fa5#4	F5#4	344	344	1	16	227	95	93	.	15.94444
192	9	Fa5	F5	340	340	1	16	227	95	90	.	16
193	9	Fa5#4	F5#4	344	344	1	4	909	95	93	.  	16.22222
194	53			0	0	0	0	0	0	0		16.22222
195	9	Re5	D5	327	327	1	8	455	95	96	Yi	16.33333
196	9	Fa5#4	F5#4	344	344	1	8	455	95	96	ne 	16.44444
197	9	Fa5#4	F5#4	344	344	1	4	909	95	96	ay	16.66667
198	53			0	0	0	0	0	0	0		16.66667
199	9	Sol5	G5	349	349	1	8	455	99	96	rýl	16.77778
200	9	Fa5#4	F5#4	344	344	1	8	455	99	96		16.88889
201	9	Mi5#4	E5#4	340	340	1	8	455	99	96		17
202	9	Re5	D5	327	327	1	8	455	99	96		17.11111
203	9	Do5#4	C5#4	322	322	1	24	152	99	96		17.14815
204	9	Si4#4	B4#4	318	318	1	24	152	99	96		17.18518
205	9	Do5#4	C5#4	322	322	1	24	152	95	96		17.22222
206	9	Re5	D5	327	327	1	8	455	95	96	ma	17.33333
207	9	Fa5	F5	340	340	1	8	455	95	96	ya	17.44444
208	9	Fa5#4	F5#4	344	344	1	4	909	95	96	cak	17.66667
209	53			0	0	0	0	0	0	0		17.66667
210	9	La5	A5	358	358	1	4	909	99	96	mýþ 	17.88889
211	9	Sol5	G5	349	349	1	16	227	99	96		17.94444
212	9	Fa5#4	F5#4	344	344	1	16	227	99	96		18
213	9	Sol5	G5	349	349	3	16	682	99	96		18.16667
214	9	Fa5#4	F5#4	344	344	1	16	227	95	96		18.22222
215	55			0	0	0	0	0	0	0		18.22222
216	54			0	0	0	0	0	0	0	hicaz-uzzal@la5	18.22222
217	9	Si5	B5	367	367	1	16	227	99	96	gi	18.27778
218	9	La5	A5	358	358	1	16	227	95	96		18.33333
219	9	Sol5	G5	349	349	1	16	227	99	96	bi 	18.38889
220	9	Fa5#4	F5#4	344	344	1	16	227	95	96		18.44444
221	9	Mi5	E5	336	336	1	4	909	95	96	can	18.66667
222	9	Mi5	E5	336	336	1	4	909	99	96	dan 	18.88889
223	9	Re5	D5	327	327	1	8	455	99	96		19
224	53			0	0	0	0	0	0	0		19
225	9	La5	A5	358	358	1	24	152	99	96		19.03704
226	9	Sol5	G5	349	349	1	24	152	99	96		19.07407
227	9	La5	A5	358	358	1	24	152	99	96		19.11111
228	9	Si5	B5	367	367	1	16	227	99	96		19.16667
229	9	Sol5	G5	349	349	1	16	227	95	96		19.22222
230	9	Sol5	G5	349	349	1	16	227	99	96	be	19.27778
231	9	Fa5#4	F5#4	344	344	1	16	227	95	96		19.33333
232	9	Fa5#4	F5#4	344	344	1	16	227	99	96	ni 	19.38889
233	9	Mi5	E5	336	336	1	16	227	95	96		19.44444
234	9	Mi5	E5	336	336	1	4	909	95	96	sev  	19.66667
235	55			0	0	0	0	0	0	0		19.66667
236	53			0	0	0	0	0	0	0		19.66667
237	9	Mi5	E5	336	336	1	16	227	95	96	SAZ 	19.72222
238	9	Fa5	F5	340	340	1	16	227	95	96	.	19.77778
239	9	Mi5	E5	336	336	1	16	227	95	96	.	19.83333
240	9	Re5	D5	327	327	1	16	227	95	96	.	19.88889
241	9	Do5#4	C5#4	322	322	1	16	227	95	96	.	19.94444
242	9	Re5	D5	327	327	1	16	227	95	96	.  	20
243	9	Mi5	E5	336	336	1	4	909	95	96	.	20.22222
244	53			0	0	0	0	0	0	0		20.22222
245	9	Re5	D5	327	327	1	8	455	95	96	Ne 	20.33333
246	9	Mi5	E5	336	336	1	16	227	99	96	o	20.38889
247	9	Fa5#4	F5#4	344	344	1	16	227	95	96		20.44444
248	9	Sol5	G5	349	349	1	4	909	95	96	lur 	20.66667
249	53			0	0	0	0	0	0	0		20.66667
250	9	Sol5	G5	349	349	1	16	227	99	96	gön	20.72222
251	9	La5	A5	358	358	1	16	227	99	96		20.77778
252	9	Sol5	G5	349	349	1	16	227	99	96		20.83333
253	9	La5	A5	358	358	1	16	227	99	96		20.88889
254	9	Sol5	G5	349	349	1	16	227	99	96		20.94444
255	9	Fa5#4	F5#4	344	344	1	16	227	99	96		21
256	9	Sol5	G5	349	349	1	8	455	99	96		21.11111
257	9	Fa5#1	F5#1	341	341	1	24	152	99	96		21.14815
258	9	Mi5	E5	336	336	1	24	152	99	96		21.18518
259	9	Fa5#1	F5#1	341	341	1	24	152	95	96		21.22222
260	9	Sol5	G5	349	349	1	8	455	95	96	lüm_	21.33333
261	9	La5	A5	358	358	1	16	227	99	96	a	21.38889
262	9	Sol5	G5	349	349	1	16	227	95	96		21.44444
263	9	Sol5	G5	349	349	1	16	227	99	96	vun	21.5
264	9	Fa5#1	F5#1	341	341	1	16	227	99	96		21.55556
265	9	Fa5#1	F5#1	341	341	1	16	227	99	96		21.61111
266	9	Mi5	E5	336	336	1	16	227	95	96		21.66667
267	9	Mi5	E5	336	336	1	4	909	99	96	sun 	21.88889
268	53			0	0	0	0	0	0	0		21.88889
269	9	Sol5	G5	349	349	1	24	152	99	96		21.92593
270	9	Fa5#1	F5#1	341	341	1	24	152	99	96		21.96296
271	9	Mi5	E5	336	336	1	24	152	99	96		22
272	9	Mi5	E5	336	336	1	4	909	95	96		22.22222
273	53			0	0	0	0	0	0	0		22.22222
274	9	Mi5	E5	336	336	1	8	455	95	96	di	22.33333
275	9	Sol5	G5	349	349	1	8	455	95	96	ye 	22.44444
276	9	Fa5	F5	340	340	1	8	455	99	96	bir 	22.55556
277	9	Mi5	E5	336	336	1	8	455	95	96		22.66667
278	9	Re5	D5	327	327	1	8	455	99	96	an 	22.77778
279	9	Do5#4	C5#4	322	322	1	8	455	99	96		22.88889
280	9	Si4b4	B4b4	310	310	1	8	455	99	96		23
281	9	La4	A4	305	305	3	16	682	99	96		23.16667
282	9	Sol4	G4	296	296	1	16	227	95	96		23.22222
283	9	Mi5	E5	336	336	1	16	227	99	96	be	23.27778
284	9	Re5	D5	327	327	1	16	227	95	96		23.33333
285	9	Mi5	E5	336	336	1	16	227	99	96	ni 	23.38889
286	9	Re5	D5	327	327	1	16	227	95	96		23.44444
287	9	Do5#4	C5#4	322	322	1	4	909	95	96	sev  	23.66667
288	53			0	0	0	0	0	0	0		23.66667
289	9	Do5#4	C5#4	322	322	1	16	227	95	96	SAZ	23.72222
290	9	Re5	D5	327	327	1	16	227	95	96	.	23.77778
291	9	Do5#4	C5#4	322	322	1	16	227	95	96	.	23.83333
292	9	Si4b4	B4b4	310	310	1	16	227	95	96	.	23.88889
293	9	La4	A4	305	305	1	16	227	95	96	.	23.94444
294	9	Si4b4	B4b4	310	310	1	16	227	95	96	.	24
295	9	Do5#4	C5#4	322	322	1	4	909	95	96	.  	24.22222
296	53			0	0	0	0	0	0	0		24.22222
297	9	Re5	D5	327	327	1	8	455	95	96	Ne 	24.33333
298	9	La5	A5	358	358	1	8	455	95	96	o	24.44444
299	9	La5	A5	358	358	1	4	909	95	96	lur 	24.66667
300	9	Do6	C6	371	371	1	16	227	99	96	gön	24.72222
301	9	Si5	B5	367	367	1	16	227	99	96		24.77778
302	9	Si5	B5	367	367	1	16	227	99	96		24.83333
303	9	La5	A5	358	358	1	16	227	99	96		24.88889
304	9	La5	A5	358	358	1	16	227	99	96		24.94444
305	9	Sol5	G5	349	349	1	16	227	99	96		25
306	9	Sol5	G5	349	349	1	16	227	99	96		25.05556
307	9	Fa5	F5	340	340	1	16	227	99	96		25.11111
308	9	Fa5	F5	340	340	1	16	227	99	96		25.16667
309	9	Mi5	E5	336	336	1	16	227	95	96		25.22222
310	9	Mi5	E5	336	336	1	16	227	99	96	lüm_	25.27778
311	9	Re5	D5	327	327	1	16	227	95	96		25.33333
312	9	Re5	D5	327	327	1	16	227	99	96	a	25.38889
313	9	Do5#4	C5#4	322	322	1	16	227	95	96		25.44444
314	9	Do5#4	C5#4	322	322	1	16	227	99	96	vun	25.5
315	9	Si4b4	B4b4	310	310	1	16	227	99	96		25.55556
316	9	Si4b4	B4b4	310	310	1	16	227	99	96		25.61111
317	9	La4	A4	305	305	1	16	227	95	96		25.66667
318	9	La4	A4	305	305	1	4	909	99	96	sun 	25.88889
319	9	Si4b4	B4b4	310	310	1	16	227	99	96		25.94444
320	9	Do5#4	C5#4	322	322	1	16	227	99	96		26
321	9	Re5	D5	327	327	1	4	909	95	96		26.22222
322	53			0	0	0	0	0	0	0		26.22222
323	9	Re5	D5	327	327	1	8	455	95	96	di	26.33333
324	9	Sol5	G5	349	349	1	8	455	95	96	ye 	26.44444
325	9	Fa5	F5	340	340	1	8	455	99	96	bir 	26.55556
326	9	Mi5	E5	336	336	1	8	455	95	96		26.66667
327	9	Re5	D5	327	327	1	8	455	99	96	an 	26.77778
328	9	Do5#4	C5#4	322	322	1	8	455	99	96		26.88889
329	9	Si4b4	B4b4	310	310	1	16	227	99	96		26.94444
330	9	La4	A4	305	305	1	16	227	99	96		27
331	9	Mi5	E5	336	336	1	8	455	99	96		27.11111
332	9	Re5	D5	327	327	1	16	227	99	96		27.16667
333	9	Do5#4	C5#4	322	322	1	16	227	95	96	KARAR	27.22222
334	9	Do5#4	C5#4	322	322	1	16	227	99	96	be	27.27778
335	9	Si4b4	B4b4	310	310	1	16	227	95	96		27.33333
336	9	Si4b4	B4b4	310	310	1	16	227	99	96	ni 	27.38889
337	9	La4	A4	305	305	1	16	227	95	96		27.44444
338	9	La4	A4	305	305	5	8	2273	95	96	sev  	28
339	53			0	0	0	0	0	0	0		28
