Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
161	9	La4	A4	305	305	1	32	125	99	96		10.77778
162	9	Sol4	G4	296	296	1	16	250	99	96		10.83333
163	9	La4	A4	305	305	1	16	250	99	96		10.88889
164	9	Si4b4	B4b4	310	310	1	16	250	99	96		10.94444
165	9	Re5	D5	327	327	1	16	250	95	96		11
166	9	Re5	D5	327	327	1	16	250	99	96	mîd_	11.05556
167	9	Do5#3	C5#4	321	322	1	8	500	99	96		11.16667
168	9	Si4b4	B4b4	310	310	1	16	250	95	96		11.22222
169	9	Do5#3	C5#4	321	322	1	16	250	99	96	i	11.27778
170	9	Si4b4	B4b4	310	310	1	16	250	99	96		11.33333
171	9	Si4b4	B4b4	310	310	1	16	250	99	96		11.38889
172	9	La4	A4	305	305	1	16	250	95	96		11.44444
173	9	La4	A4	305	305	1	4	1000	95	96	le  	11.66667
174	53			0	0	0	0	0	0	0		11.66667
175	9	Mi5	E5	336	336	1	24	167	95	96	SAZ	11.7037
176	9	Fa5	F5	340	340	1	24	167	95	96	.	11.74074
177	9	Sol5	G5	349	349	1	24	167	95	96	.	11.77778
178	9	Fa5	F5	340	340	1	24	167	95	96	.	11.81481
179	9	Mi5	E5	336	336	1	24	167	95	96	.	11.85185
180	9	Re5	D5	327	327	1	24	167	95	96	.	11.88889
181	9	Mi5	E5	336	336	1	16	250	95	96	.	11.94444
182	9	Re5	D5	327	327	1	16	250	95	96	.	12
183	1	Re5	D5	327	327	1	32	125	95	96	.	12.02778
184	1	Mi5	E5	336	336	1	32	125	95	96	.	12.05556
185	1	Fa5	F5	340	340	1	32	125	95	96	.	12.08333
186	1	Sol5	G5	349	349	1	32	125	95	96	.	12.11111
187	1	Mi5	E5	336	336	1	32	125	95	96	.	12.13889
188	1	Sol5	G5	349	349	1	32	125	95	96	.	12.16667
189	9	Fa5	F5	340	340	1	16	250	95	96	.	12.22222
190	53			0	0	0	0	0	0	0		12.22222
191	9	Fa5	F5	340	340	3	16	750	95	96	Bel	12.38889
192	9	Fa5	F5	340	340	1	16	250	95	96	ki 	12.44444
193	7	Fa5	F5	340	340	1	8	500	99	96	bir 	12.55556
194	9	Mi5	E5	336	336	1	8	500	95	96		12.66667
195	9	Sol5	G5	349	349	1	16	250	99	96	gün 	12.72222
196	9	Mi5	E5	336	336	1	16	250	99	96		12.77778
197	9	Mi5	E5	336	336	1	4	1000	95	96		13
198	53			0	0	0	0	0	0	0		13
199	9	Mi5	E5	336	336	1	16	250	99	96	bir 	13.05556
200	9	Fa5	F5	340	340	1	32	125	99	96		13.08333
201	9	Mi5	E5	336	336	1	32	125	99	96		13.11111
202	24	Re5	D5	327	327	1	8	500	95	96		13.22222
203	9	La5	A5	358	358	3	16	750	99	96	gün 	13.38889
204	9	Sol5	G5	349	349	1	16	250	95	96		13.44444
205	9	Sol5	G5	349	349	1	16	250	99	96	di	13.5
206	9	Fa5	F5	340	340	1	16	250	99	96		13.55556
207	9	Mi5	E5	336	336	1	16	250	99	96		13.61111
208	9	Re5	D5	327	327	1	16	250	95	96		13.66667
209	9	Do5#3	C5#4	321	322	1	4	1000	99	96	ye 	13.88889
210	9	Re5	D5	327	327	1	16	250	99	96		13.94444
211	11	Do5#3	C5#4	321	322	1	16	250	99	96		14
212	9	Do5#3	C5#4	321	322	1	4	1000	95	96		14.22222
213	53			0	0	0	0	0	0	0		14.22222
214	11	Re5	D5	327	327	1	8	500	95	96	bek	14.33333
215	9	Re5	D5	327	327	1	16	250	99	96	le	14.38889
216	9	Si4b4	B4b4	310	310	1	16	250	95	96		14.44444
217	9	La4	A4	305	305	1	4	1000	95	96	rim 	14.66667
218	53			0	0	0	0	0	0	0		14.66667
219	9	Si4b4	B4b4	310	310	3	32	375	99	96	üm	14.75
220	9	La4	A4	305	305	1	32	125	99	96		14.77778
221	9	Sol4	G4	296	296	1	16	250	99	96		14.83333
222	9	La4	A4	305	305	1	16	250	99	96		14.88889
223	9	Si4b4	B4b4	310	310	1	16	250	99	96		14.94444
224	9	Re5	D5	327	327	1	16	250	95	96		15
225	9	Re5	D5	327	327	1	16	250	99	96	mîd_	15.05556
226	9	Do5#3	C5#4	321	322	1	8	500	99	96		15.16667
227	9	Si4b4	B4b4	310	310	1	16	250	95	96		15.22222
228	9	Do5#3	C5#4	321	322	1	16	250	99	96	i	15.27778
229	9	Si4b4	B4b4	310	310	1	16	250	99	96		15.33333
230	9	Si4b4	B4b4	310	310	1	16	250	99	96		15.38889
231	9	La4	A4	305	305	1	16	250	95	96		15.44444
232	9	La4	A4	305	305	1	4	1000	95	96	le  	15.66667
233	53			0	0	0	0	0	0	0		15.66667
234	54			0	0	0	0	0	0	0	evic@fa5#4	15.66667
235	12	Fa5#3	F5#4	343	344	4	16	1000	95	96	SAZ	15.88889
236	9	Mi5#3	E5#4	339	340	1	16	250	50	96	.	15.94444
237	9	Sol5	G5	349	349	1	16	250	50	96	.	16
238	9	Fa5#3	F5#4	343	344	1	4	1000	95	96	.	16.22222
239	53			0	0	0	0	0	0	0		16.22222
240	9	Re5	D5	327	327	1	8	500	95	96	Çü	16.33333
241	9	Fa5#3	F5#4	343	344	1	8	500	95	96	rü	16.44444
242	9	Fa5#3	F5#4	343	344	1	4	1000	95	96	yor 	16.66667
243	53			0	0	0	0	0	0	0		16.66667
244	9	Fa5#3	F5#4	343	344	1	24	167	50	96	SAZ	16.7037
245	9	Mi5#3	E5#4	339	340	1	24	167	50	96	.	16.74074
246	9	Fa5#3	F5#4	343	344	1	24	167	50	96	.	16.77778
247	9	Sol5	G5	349	349	1	24	167	50	96	.	16.81482
248	9	Fa5#3	F5#4	343	344	1	24	167	50	96	.	16.85185
249	9	Mi5#3	E5#4	339	340	1	24	167	50	96	.	16.88889
250	9	Fa5#3	F5#4	343	344	1	8	500	50	96	.	17
251	53			0	0	0	0	0	0	0		17
252	7	Fa5#3	F5#4	343	344	1	8	500	95	96	za	17.11111
253	9	Sol5	G5	349	349	1	8	500	99	96	val	17.22222
254	9	Fa5#3	F5#4	343	344	1	16	250	99	96		17.27778
255	9	Mi5#3	E5#4	339	340	1	16	250	95	96		17.33333
256	9	Re5	D5	327	327	1	8	500	95	96	lý 	17.44444
257	9	Mi5#3	E5#4	339	340	1	8	500	99	96	ru	17.55556
258	9	Fa5#3	F5#4	343	344	1	8	500	95	96		17.66667
259	9	Mi5#3	E5#4	339	340	1	16	250	99	96	hum 	17.72222
260	9	Re5	D5	327	327	1	16	250	99	96		17.77778
261	9	Do5#3	C5#4	321	322	1	16	250	99	96		17.83333
262	9	Si4#3	C5b1	317	317	1	16	250	99	96		17.88889
263	9	Do5#3	C5#4	321	322	1	16	250	99	96		17.94444
264	9	Re5	D5	327	327	1	16	250	99	96		18
265	9	Do5#3	C5#4	321	322	1	4	1000	95	96		18.22222
266	53			0	0	0	0	0	0	0		18.22222
267	9	Re5	D5	327	327	1	8	500	95	96	aþ	18.33333
268	7	Mi5#3	E5#4	339	340	1	8	500	95	96	ký	18.44444
269	9	Fa5#3	F5#4	343	344	1	4	1000	95	96	nýn 	18.66667
270	9	Sol5	G5	349	349	1	8	500	99	96	has	18.77778
271	9	La5	A5	358	358	1	8	500	99	96		18.88889
272	9	Si5b1	B5b1	366	366	1	8	500	95	96		19
273	7	Do6	C6	371	371	1	8	500	99	96	re	19.11111
274	9	Si5b1	B5b1	366	366	1	16	250	99	96		19.16667
275	9	La5	A5	358	358	1	16	250	95	96		19.22222
276	9	La5	A5	358	358	1	16	250	99	96	tiy	19.27778
277	9	Sol5	G5	349	349	1	16	250	99	96		19.33333
278	9	Sol5	G5	349	349	1	16	250	99	96		19.38889
279	11	Fa5#3	F5#4	343	344	1	16	250	95	96		19.44444
280	9	Fa5#3	F5#4	343	344	1	4	1000	95	96	le  	19.66667
281	55			0	0	0	0	0	0	0		19.66667
282	53			0	0	0	0	0	0	0		19.66667
283	54			0	0	0	0	0	0	0	hicaz@mi5	19.66667
284	9	La5	A5	358	358	1	4	1000	95	96	SAZ	19.88889
285	9	Sol5#4	G5#4	353	353	1	16	250	95	96	.	19.94444
286	9	Si5b1	B5b1	366	366	1	16	250	95	96		20
287	9	La5	A5	358	358	1	4	1000	95	96	.	20.22222
288	53			0	0	0	0	0	0	0		20.22222
289	7	Sol5#4	G5#4	353	353	1	8	500	95	96	Çü	20.33333
290	9	La5	A5	358	358	1	8	500	95	96	rü	20.44444
291	9	Sol5#4	G5#4	353	353	1	16	250	99	96	yor 	20.5
292	9	Fa5	F5	340	340	1	16	250	99	96		20.55556
293	9	Fa5	F5	340	340	1	16	250	99	96		20.61111
294	11	Mi5	E5	336	336	1	16	250	99	96		20.66667
295	53			0	0	0	0	0	0	0		20.66667
296	9	Mi5	E5	336	336	1	4	1000	99	96		20.88889
297	9	Re5	D5	327	327	1	8	500	95	96		21
298	55			0	0	0	0	0	0	0		21
299	54			0	0	0	0	0	0	0	buselik@la4	21
300	9	Do5	C5	318	318	1	16	250	99	96	za	21.05556
301	9	Si4	B4	314	314	1	16	250	95	96		21.11111
302	9	Do5	C5	318	318	1	16	250	99	96	val	21.16667
303	9	Re5	D5	327	327	1	16	250	99	96		21.22222
304	9	Mi5	E5	336	336	1	16	250	99	96		21.27778
305	9	Re5	D5	327	327	1	16	250	95	96		21.33333
306	9	Do5	C5	318	318	1	16	250	99	96	lý 	21.38889
307	9	Si4	B4	314	314	1	16	250	95	96		21.44444
308	9	Do5	C5	318	318	3	32	375	99	96	ru	21.52778
309	9	Si4	B4	314	314	1	32	125	99	96		21.55556
310	9	La4	A4	305	305	1	8	500	95	96		21.66667
311	9	Si4	B4	314	314	1	8	500	99	96	hum 	21.77778
312	9	Do5	C5	318	318	1	16	250	99	96		21.83333
313	9	Si4	B4	314	314	1	16	250	99	96		21.88889
314	9	La4	A4	305	305	1	16	250	99	96		21.94444
315	9	Sol4#4	G4#4	300	300	1	16	250	99	96		22
316	9	La4	A4	305	305	1	4	1000	95	96		22.22222
317	55			0	0	0	0	0	0	0		22.22222
318	53			0	0	0	0	0	0	0		22.22222
319	9	Do5#3	C5#4	321	322	1	8	500	95	96	aþ	22.33333
320	7	Re5	D5	327	327	1	8	500	95	96	ký	22.44444
321	9	Mi5	E5	336	336	1	4	1000	50	96	nýn 	22.66667
322	53			0	0	0	0	0	0	0		22.66667
323	9	Mi5	E5	336	336	3	32	375	99	96	has	22.75
324	9	Re5	D5	327	327	1	32	125	99	96		22.77778
325	9	Do5#3	C5#4	321	322	1	16	250	99	96		22.83333
326	9	Re5	D5	327	327	1	16	250	99	96		22.88889
327	9	Mi5	E5	336	336	1	16	250	99	96		22.94444
328	9	Fa5#2	F5#1	342	341	1	16	250	95	96		23
329	9	Sol5	G5	349	349	1	16	250	99	96	re	23.05556
330	9	La5	A5	358	358	1	16	250	99	96		23.11111
331	9	Fa5#1	F5#1	341	341	1	16	250	99	96		23.16667
332	9	Mi5	E5	336	336	1	16	250	95	96		23.22222
333	9	Mi5	E5	336	336	1	16	250	99	96	tiy	23.27778
334	9	Re5	D5	327	327	1	16	250	99	96		23.33333
335	9	Re5	D5	327	327	1	16	250	99	96		23.38889
336	9	Do5#3	C5#4	321	322	1	16	250	95	96		23.44444
337	9	Re5	D5	327	327	1	4	1000	95	96	le  	23.66667
338	53			0	0	0	0	0	0	0		23.66667
339	9	Mi5	E5	336	336	1	24	167	95	96	SAZ	23.7037
340	9	Fa5#1	F5#1	341	341	1	24	167	95	96	.	23.74074
341	9	Sol5	G5	349	349	1	24	167	95	96	.	23.77778
342	9	Fa5#1	F5#1	341	341	1	24	167	95	96	.	23.81482
343	9	Mi5	E5	336	336	1	24	167	95	96	.	23.85185
344	9	Re5	D5	327	327	1	24	167	95	96	.	23.88889
345	9	Mi5	E5	336	336	1	16	250	95	96	.	23.94444
346	9	Do5#3	C5#4	321	322	1	16	250	95	96	.	24
347	53			0	0	0	0	0	0	0		24
348	1	Re5	D5	327	327	1	32	125	95	96	.	24.02778
349	1	Mi5	E5	336	336	1	32	125	95	96	.	24.05556
350	1	Fa5	F5	340	340	1	32	125	95	96	.	24.08333
351	1	Sol5	G5	349	349	1	32	125	95	96	.	24.11111
352	1	Mi5	E5	336	336	1	32	125	95	96	.	24.13889
353	1	Sol5	G5	349	349	1	32	125	95	96	.	24.16667
354	9	Fa5	F5	340	340	1	16	250	95	96	.	24.22222
355	53			0	0	0	0	0	0	0		24.22222
356	9	Fa5	F5	340	340	3	16	750	95	96	Bel	24.38889
357	9	Fa5	F5	340	340	1	16	250	95	96	ki 	24.44444
358	7	Fa5	F5	340	340	1	8	500	99	96	bir 	24.55556
359	9	Mi5	E5	336	336	1	8	500	95	96		24.66667
360	9	Sol5	G5	349	349	1	16	250	99	96	gün 	24.72222
361	9	Mi5	E5	336	336	1	16	250	99	96		24.77778
362	9	Mi5	E5	336	336	1	4	1000	95	96		25
363	53			0	0	0	0	0	0	0		25
364	9	Mi5	E5	336	336	1	16	250	99	96	bir 	25.05556
365	9	Fa5	F5	340	340	1	32	125	99	96		25.08333
366	9	Mi5	E5	336	336	1	32	125	99	96		25.11111
367	24	Re5	D5	327	327	1	8	500	95	96		25.22222
368	9	La5	A5	358	358	3	16	750	99	96	gün 	25.38889
369	9	Sol5	G5	349	349	1	16	250	95	96		25.44444
370	9	Sol5	G5	349	349	1	16	250	99	96	di	25.5
371	9	Fa5	F5	340	340	1	16	250	99	96		25.55556
372	9	Mi5	E5	336	336	1	16	250	99	96		25.61111
373	9	Re5	D5	327	327	1	16	250	95	96		25.66667
374	9	Do5#3	C5#4	321	322	1	4	1000	99	96	ye 	25.88889
375	9	Re5	D5	327	327	1	16	250	99	96		25.94444
376	11	Do5#3	C5#4	321	322	1	16	250	99	96		26
377	9	Do5#3	C5#4	321	322	1	4	1000	95	96		26.22222
378	53			0	0	0	0	0	0	0		26.22222
379	11	Re5	D5	327	327	1	8	500	95	96	bek	26.33333
380	9	Re5	D5	327	327	1	16	250	99	96	le	26.38889
381	9	Si4b4	B4b4	310	310	1	16	250	95	96		26.44444
382	9	La4	A4	305	305	1	4	1000	95	96	rim 	26.66667
383	53			0	0	0	0	0	0	0		26.66667
384	9	Si4b4	B4b4	310	310	3	32	375	99	96	üm	26.75
385	9	La4	A4	305	305	1	32	125	99	96		26.77778
386	9	Sol4	G4	296	296	1	16	250	99	96		26.83333
387	9	La4	A4	305	305	1	16	250	99	96		26.88889
388	9	Si4b4	B4b4	310	310	1	16	250	99	96		26.94444
389	9	Re5	D5	327	327	1	16	250	95	96		27
390	9	Re5	D5	327	327	1	16	250	99	96	mîd_	27.05556
391	9	Do5#3	C5#4	321	322	1	8	500	99	96		27.16667
392	9	Si4b4	B4b4	310	310	1	16	250	95	96		27.22222
393	9	Do5#3	C5#4	321	322	1	16	250	99	96	i	27.27778
394	9	Si4b4	B4b4	310	310	1	16	250	99	96		27.33333
395	9	Si4b4	B4b4	310	310	1	16	250	99	96		27.38889
396	9	La4	A4	305	305	1	16	250	95	96		27.44444
397	9	La4	A4	305	305	1	4	1000	95	96	le  	27.66667
398	53			0	0	0	0	0	0	0		27.66667
399	9	Mi5	E5	336	336	1	24	167	95	96	SAZ	27.7037
400	9	Fa5	F5	340	340	1	24	167	95	96	.	27.74074
401	9	Sol5	G5	349	349	1	24	167	95	96	.	27.77778
402	9	Fa5	F5	340	340	1	24	167	95	96	.	27.81482
403	9	Mi5	E5	336	336	1	24	167	95	96	.	27.85185
404	9	Re5	D5	327	327	1	24	167	95	96	.	27.88889
405	9	Mi5	E5	336	336	1	16	250	95	96	.	27.94444
406	9	Re5	D5	327	327	1	16	250	95	96	.	28
407	1	Re5	D5	327	327	1	32	125	95	96	.	28.02778
408	1	Mi5	E5	336	336	1	32	125	95	96	.	28.05556
409	1	Fa5	F5	340	340	1	32	125	95	96	.	28.08333
410	1	Sol5	G5	349	349	1	32	125	95	96	.	28.11111
411	1	Mi5	E5	336	336	1	32	125	95	96	.	28.13889
412	1	Sol5	G5	349	349	1	32	125	95	96	.	28.16667
413	9	Fa5	F5	340	340	1	16	250	95	96	.	28.22222
414	53			0	0	0	0	0	0	0		28.22222
415	9	Fa5	F5	340	340	3	16	750	95	96	Bel	28.38889
416	9	Fa5	F5	340	340	1	16	250	95	96	ki 	28.44444
417	7	Fa5	F5	340	340	1	8	500	99	96	bir 	28.55556
418	9	Mi5	E5	336	336	1	8	500	95	96		28.66667
419	9	Sol5	G5	349	349	1	16	250	99	96	gün 	28.72222
420	9	Mi5	E5	336	336	1	16	250	99	96		28.77778
421	9	Mi5	E5	336	336	1	4	1000	95	96		29
422	53			0	0	0	0	0	0	0		29
423	9	Mi5	E5	336	336	1	16	250	99	96	bir 	29.05556
424	9	Fa5	F5	340	340	1	32	125	99	96		29.08333
425	9	Mi5	E5	336	336	1	32	125	99	96		29.11111
426	24	Re5	D5	327	327	1	8	500	95	96		29.22222
427	9	La5	A5	358	358	3	16	750	99	96	gün 	29.38889
428	9	Sol5	G5	349	349	1	16	250	95	96		29.44444
429	9	Sol5	G5	349	349	1	16	250	99	96	di	29.5
430	9	Fa5	F5	340	340	1	16	250	99	96		29.55556
431	9	Mi5	E5	336	336	1	16	250	99	96		29.61111
432	9	Re5	D5	327	327	1	16	250	95	96		29.66667
433	9	Do5#3	C5#4	321	322	1	4	1000	99	96	ye 	29.88889
434	9	Re5	D5	327	327	1	16	250	99	96		29.94444
