Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
104	9	Si4b4	B4b4	310	310	1	16	197	95	96	.	8.611111
105	9	La4	A4	305	305	1	16	197	95	96	.	8.666667
106	9	La4	A4	305	305	3	8	1184	95	96	.	9
107	9	La4	A4	305	305	1	4	789	95	96	Saz	9.222222
108	9	Mi5	E5	336	336	1	8	395	95	96	lar 	9.333333
109	9	Re5	D5	327	327	1	16	197	95	96		9.388889
110	9	Do5#4	C5#4	322	322	1	16	197	95	96		9.444445
111	9	Do5#4	C5#4	322	322	1	16	197	95	96	ça	9.5
112	9	Si4b4	B4b4	310	310	1	16	197	95	96		9.555555
113	9	Si4b4	B4b4	310	310	1	16	197	95	96	lý	9.611111
114	9	La4	A4	305	305	1	16	197	95	96		9.666667
115	9	La4	A4	305	305	3	8	1184	95	96	nýr 	10
116	53			0	0	0	0	0	0	0		10
117	9	Sol4	G4	296	296	1	4	789	95	96	Çam	10.22222
118	9	La4	A4	305	305	1	8	395	95	96	lý	10.33333
119	9	Si4b4	B4b4	310	310	1	8	395	95	96	ca	10.44444
120	9	Re5	D5	327	327	1	2	1579	95	96	nýn 	10.88889
121	9			-1	-1	1	8	395	100	0		11
122	53			0	0	0	0	0	0	0		11
123	9	Mi5	E5	336	336	1	4	789	95	96	bah	11.22222
124	9	Fa5#4	F5#4	344	344	1	8	395	95	96	çe	11.33333
125	9	Sol5	G5	349	349	1	8	395	95	96	le	11.44444
126	9	La5	A5	358	358	1	8	395	95	96	rin	11.55556
127	9	Sol5	G5	349	349	1	8	395	95	96		11.66667
128	9	Fa5#4	F5#4	344	344	1	8	395	95	96		11.77778
129	9	Mi5	E5	336	336	1	8	395	95	96		11.88889
130	9	Re5	D5	327	327	1	8	395	95	96		12
131	9	Re5	D5	327	327	3	16	592	95	96	de  	12.16667
132	53			0	0	0	0	0	0	0		12.16667
133	9	Mi5	E5	336	336	1	16	197	95	96		12.22222
134	9	Fa5#4	F5#4	344	344	1	8	395	95	96		12.33333
135	9	Sol5	G5	349	349	1	8	395	95	96		12.44444
136	9	La5	A5	358	358	1	8	395	95	96		12.55556
137	9	Si5	B5	367	367	1	16	197	95	96		12.61111
138	9	La5	A5	358	358	1	16	197	95	96		12.66667
139	9	La5	A5	358	358	1	4	789	95	96		12.88889
140	9			-1	-1	1	8	395	100	0		13
141	53			0	0	0	0	0	0	0		13
142	9	Sol5	G5	349	349	1	8	395	95	96	bah	13.11111
143	9	Fa5	F5	340	340	1	8	395	95	96	çe	13.22222
144	9	Mi5	E5	336	336	1	8	395	95	96	le	13.33333
145	9	La5	A5	358	358	1	8	395	95	96	rin	13.44444
146	9	Sol5	G5	349	349	1	8	395	95	96		13.55556
147	9	Fa5	F5	340	340	1	8	395	95	96		13.66667
148	9	Mi5	E5	336	336	1	8	395	95	96		13.77778
149	9	Mi5	E5	336	336	1	16	197	95	96		13.83333
150	9	Re5	D5	327	327	1	16	197	95	96		13.88889
151	9	Re5	D5	327	327	1	16	197	95	96		13.94444
152	9	Do5#4	C5#4	322	322	1	16	197	95	96		14
153	9	Re5	D5	327	327	1	2	1579	95	96	de  	14.44444
154	53			0	0	0	0	0	0	0		14.44444
155	9	Re5	D5	327	327	1	16	197	95	96	SAZ	14.5
156	9	Do5#4	C5#4	322	322	1	16	197	95	96	.	14.55556
157	9	Re5	D5	327	327	1	16	197	95	96	.	14.61111
158	9	Fa5	F5	340	340	1	16	197	95	96	.	14.66667
159	9	Mi5	E5	336	336	1	16	197	95	96	.	14.72222
160	9	Re5	D5	327	327	1	16	197	95	96	.	14.77778
161	9	Do5#4	C5#4	322	322	1	16	197	95	96	.	14.83333
162	9	Si4b4	B4b4	310	310	1	16	197	95	96	.	14.88889
163	9	La4	A4	305	305	1	16	197	95	96	.	14.94444
164	9	Sol4	G4	296	296	1	16	197	95	96	.	15
165	9	La4	A4	305	305	1	16	197	95	96	.	15.05556
166	9	Si4b4	B4b4	310	310	1	16	197	95	96	.	15.11111
167	9	Do5#4	C5#4	322	322	1	16	197	95	96	.	15.16667
168	9	Re5	D5	327	327	1	16	197	95	96	.	15.22222
169	9	Mi5	E5	336	336	1	16	197	95	96	.	15.27778
170	9	Fa5	F5	340	340	1	16	197	95	96	.	15.33333
171	9	Sol5	G5	349	349	1	16	197	95	96	.	15.38889
172	9	La5	A5	358	358	1	16	197	95	96	.	15.44444
173	9	Sol5	G5	349	349	1	16	197	95	96	.	15.5
174	9	Fa5	F5	340	340	1	16	197	95	96	.	15.55556
175	9	Mi5	E5	336	336	1	16	197	95	96	.	15.61111
176	9	Sol5	G5	349	349	1	16	197	95	96	.	15.66667
177	9	Fa5	F5	340	340	1	16	197	95	96	.	15.72222
178	9	Mi5	E5	336	336	1	16	197	95	96	.	15.77778
179	9	Re5	D5	327	327	1	16	197	95	96	.	15.83333
180	9	Fa5	F5	340	340	1	16	197	95	96	.	15.88889
181	9	Mi5	E5	336	336	1	16	197	95	96	.	15.94444
182	9	Re5	D5	327	327	1	16	197	95	96	.	16
183	9	Do5#4	C5#4	322	322	1	16	197	95	96	.	16.05556
184	9	Re5	D5	327	327	1	16	197	95	96	.	16.11111
185	9	Mi5	E5	336	336	1	16	197	95	96	.	16.16667
186	9	Fa5	F5	340	340	1	16	197	95	96	.	16.22222
187	9	Sol5	G5	349	349	1	16	197	95	96	.	16.27778
188	9	La5	A5	358	358	1	16	197	95	96	.	16.33333
189	9	Fa5	F5	340	340	1	16	197	95	96	.	16.38889
190	9	Mi5	E5	336	336	1	16	197	95	96	.	16.44444
191	9	Fa5	F5	340	340	1	16	197	95	96	.	16.5
192	9	Sol5	G5	349	349	1	16	197	95	96	.	16.55556
193	9	Mi5	E5	336	336	1	16	197	95	96	.	16.61111
194	9	Re5	D5	327	327	1	16	197	95	96	.	16.66667
195	9	Mi5	E5	336	336	1	16	197	95	96	.	16.72222
196	9	Fa5	F5	340	340	1	16	197	95	96	.	16.77778
197	9	Mi5	E5	336	336	1	16	197	95	96	.	16.83333
198	9	Re5	D5	327	327	1	16	197	95	96	.	16.88889
199	9	Do5#4	C5#4	322	322	1	16	197	95	96	.	16.94444
200	9	Mi5	E5	336	336	1	16	197	95	96	.	17
201	9	Re5	D5	327	327	1	8	395	95	96	.	17.11111
202	53			0	0	0	0	0	0	0		17.11111
203	9	La5	A5	358	358	1	16	197	95	96	.	17.16667
204	9	Sol5	G5	349	349	1	16	197	95	96	.	17.22222
205	9	Sol5	G5	349	349	1	16	197	95	96	.	17.27778
206	9	Fa5	F5	340	340	1	16	197	95	96	.	17.33333
207	9	Fa5	F5	340	340	1	16	197	95	96	.	17.38889
208	9	Mi5	E5	336	336	1	16	197	95	96	.	17.44444
209	9	Mi5	E5	336	336	1	16	197	95	96	.	17.5
210	9	Re5	D5	327	327	1	16	197	95	96	.	17.55556
211	9	Re5	D5	327	327	1	16	197	95	96	.	17.61111
212	9	Do5#4	C5#4	322	322	1	16	197	95	96	.	17.66667
213	9	Re5	D5	327	327	3	8	1184	95	96	.	18
214	9	Fa5#4	F5#4	344	344	1	4	789	95	96	Bül	18.22222
215	9	Sol5	G5	349	349	3	16	592	95	96	bül 	18.38889
216	9	Fa5#4	F5#4	344	344	1	16	197	95	96	se	18.44444
217	9	Mi5	E5	336	336	1	8	395	95	96	si 	18.55556
218	9	Fa5#4	F5#4	344	344	1	8	395	95	96	var 	18.66667
219	9	Sol5	G5	349	349	1	4	789	95	96		18.88889
220	9	Fa5#4	F5#4	344	344	1	8	395	95	96		19
221	53			0	0	0	0	0	0	0		19
222	9	La5	A5	358	358	3	16	592	95	96	þar	19.16667
223	9	Sol5	G5	349	349	1	16	197	95	96		19.22222
224	9	Fa5	F5	340	340	1	8	395	95	96	ký	19.33333
225	9	Mi5	E5	336	336	1	8	395	95	96	la	19.44444
226	9	Mi5	E5	336	336	1	16	197	95	96	rýn 	19.5
227	9	Re5	D5	327	327	1	16	197	95	96		19.55556
228	9	Re5	D5	327	327	1	16	197	95	96		19.61111
229	9	Do5#4	C5#4	322	322	1	16	197	95	96		19.66667
230	9	Re5	D5	327	327	1	4	789	95	96		19.88889
231	9			-1	-1	1	8	395	100	0		20
232	53			0	0	0	0	0	0	0		20
233	9	Re5	D5	327	327	1	4	789	95	96	nað	20.22222
234	9	Mi5	E5	336	336	1	8	395	95	96	me	20.33333
235	9	Fa5	F5	340	340	1	8	395	95	96	le	20.44444
236	9	Mi5	E5	336	336	1	8	395	95	96	rin	20.55556
237	9	Re5	D5	327	327	1	8	395	95	96		20.66667
238	9	Do5#4	C5#4	322	322	1	8	395	95	96		20.77778
239	9	Si4b4	B4b4	310	310	1	8	395	95	96		20.88889
240	9	La4	A4	305	305	1	8	395	95	96		21
241	53			0	0	0	0	0	0	0		21
242	9	La4	A4	305	305	1	4	789	95	96	de  	21.22222
243	9	Do5#4	C5#4	322	322	1	16	197	95	96		21.27778
244	9	Si4b4	B4b4	310	310	1	16	197	95	96		21.33333
245	9	Do5#4	C5#4	322	322	1	8	395	95	96		21.44444
246	9	Mi5	E5	336	336	1	16	197	95	96		21.5
247	9	Re5	D5	327	327	1	16	197	95	96		21.55556
248	9	Mi5	E5	336	336	1	8	395	95	96		21.66667
249	9	La5	A5	358	358	1	4	789	95	96		21.88889
250	9			-1	-1	1	8	395	100	0		22
251	53			0	0	0	0	0	0	0		22
252	9	Sol5	G5	349	349	1	8	395	95	96	nað	22.11111
253	9	Fa5	F5	340	340	1	8	395	95	96		22.22222
254	9	Mi5	E5	336	336	1	8	395	95	96	me	22.33333
255	9	Re5	D5	327	327	1	8	395	95	96	le	22.44444
256	9	Re5	D5	327	327	1	8	395	95	96	rin	22.55556
257	9	Mi5	E5	336	336	1	8	395	95	96		22.66667
258	9	Do5#4	C5#4	322	322	1	8	395	95	96		22.77778
259	9	Si4b4	B4b4	310	310	1	8	395	95	96		22.88889
260	9	Si4b4	B4b4	310	310	1	16	197	95	96		22.94444
261	9	La4	A4	305	305	1	16	197	95	96		23
262	9	La4	A4	305	305	1	2	1579	95	96	de  	23.44444
263	53			0	0	0	0	0	0	0		23.44444
264	9	Re5	D5	327	327	1	16	197	95	96	SAZ	23.5
265	9	Do5#4	C5#4	322	322	1	16	197	95	96	.	23.55556
266	9	Re5	D5	327	327	1	16	197	95	96	.	23.61111
267	9	Fa5	F5	340	340	1	16	197	95	96	.	23.66667
268	9	Mi5	E5	336	336	1	16	197	95	96	.	23.72222
269	9	Re5	D5	327	327	1	16	197	95	96	.	23.77778
270	9	Do5#4	C5#4	322	322	1	16	197	95	96	.	23.83333
271	9	Si4b4	B4b4	310	310	1	16	197	95	96	.	23.88889
272	9	La4	A4	305	305	1	16	197	95	96	.	23.94444
273	9	Sol4	G4	296	296	1	16	197	95	96	.	24
274	9	La4	A4	305	305	1	16	197	95	96	.	24.05556
275	9	Si4b4	B4b4	310	310	1	16	197	95	96	.	24.11111
276	9	Do5#4	C5#4	322	322	1	16	197	95	96	.	24.16667
277	9	Re5	D5	327	327	1	16	197	95	96	.	24.22222
278	9	Mi5	E5	336	336	1	16	197	95	96	.	24.27778
279	9	Fa5	F5	340	340	1	16	197	95	96	.	24.33333
280	9	Sol5	G5	349	349	1	16	197	95	96	.	24.38889
281	9	La5	A5	358	358	1	16	197	95	96	.	24.44444
282	9	Sol5	G5	349	349	1	16	197	95	96	.	24.5
283	9	Fa5#4	F5#4	344	344	1	16	197	95	96	.	24.55556
284	9	Mi5	E5	336	336	1	16	197	95	96	.	24.61111
285	9	Sol5	G5	349	349	1	16	197	95	96	.	24.66667
286	9	Fa5	F5	340	340	1	16	197	95	96	.	24.72222
287	9	Mi5	E5	336	336	1	16	197	95	96	.	24.77778
288	9	Re5	D5	327	327	1	16	197	95	96	.	24.83333
289	9	Fa5	F5	340	340	1	16	197	95	96	.	24.88889
290	9	Mi5	E5	336	336	1	16	197	95	96	.	24.94444
291	9	Re5	D5	327	327	1	16	197	95	96	.	25
292	9	Do5#4	C5#4	322	322	1	16	197	95	96	.	25.05556
293	9	Re5	D5	327	327	1	16	197	95	96	.	25.11111
294	9	Mi5	E5	336	336	1	16	197	95	96	.	25.16667
295	9	Fa5	F5	340	340	1	16	197	95	96	.	25.22222
296	9	Sol5	G5	349	349	1	16	197	95	96	.	25.27778
297	9	La5	A5	358	358	1	16	197	95	96	.	25.33333
298	9	Fa5	F5	340	340	1	16	197	95	96	.	25.38889
299	9	Mi5	E5	336	336	1	16	197	95	96	.	25.44444
300	9	Fa5	F5	340	340	1	16	197	95	96	.	25.5
301	9	Sol5	G5	349	349	1	16	197	95	96	.	25.55556
302	9	Mi5	E5	336	336	1	16	197	95	96	.	25.61111
303	9	Re5	D5	327	327	1	16	197	95	96	.	25.66667
304	9	Mi5	E5	336	336	1	16	197	95	96	.	25.72222
305	9	Fa5	F5	340	340	1	16	197	95	96	.	25.77778
306	9	Mi5	E5	336	336	1	16	197	95	96	.	25.83333
307	9	Re5	D5	327	327	1	16	197	95	96	.	25.88889
308	9	Do5#4	C5#4	322	322	1	16	197	95	96	.	25.94444
309	9	Mi5	E5	336	336	1	16	197	95	96	.	26
310	9	Re5	D5	327	327	1	8	395	95	96	.	26.11111
311	53			0	0	0	0	0	0	0		26.11111
312	9	La5	A5	358	358	1	16	197	95	96	.	26.16667
313	9	Sol5	G5	349	349	1	16	197	95	96	.	26.22222
314	9	Sol5	G5	349	349	1	16	197	95	96	.	26.27778
315	9	Fa5	F5	340	340	1	16	197	95	96	.	26.33333
316	9	Fa5	F5	340	340	1	16	197	95	96	.	26.38889
317	9	Mi5	E5	336	336	1	16	197	95	96	.	26.44444
318	9	Mi5	E5	336	336	1	16	197	95	96	.	26.5
319	9	Re5	D5	327	327	1	16	197	95	96	.	26.55556
320	9	Re5	D5	327	327	1	16	197	95	96	.	26.61111
321	9	Do5#4	C5#4	322	322	1	16	197	95	96	.	26.66667
322	9	Re5	D5	327	327	3	8	1184	95	96	.	27
323	9	Fa5#4	F5#4	344	344	1	4	789	95	96	Bül	27.22222
324	9	Sol5	G5	349	349	3	16	592	95	96	bül 	27.38889
325	9	Fa5#4	F5#4	344	344	1	16	197	95	96	se	27.44444
326	9	Mi5	E5	336	336	1	8	395	95	96	si 	27.55556
327	9	Fa5#4	F5#4	344	344	1	8	395	95	96	var 	27.66667
328	9	Sol5	G5	349	349	1	4	789	95	96		27.88889
329	9	Fa5#4	F5#4	344	344	1	8	395	95	96		28
330	53			0	0	0	0	0	0	0		28
331	9	La5	A5	358	358	3	16	592	95	96	þar	28.16667
332	9	Sol5	G5	349	349	1	16	197	95	96		28.22222
333	9	Fa5	F5	340	340	1	8	395	95	96	ký	28.33333
334	9	Mi5	E5	336	336	1	8	395	95	96	la	28.44444
335	9	Mi5	E5	336	336	1	16	197	95	96	rýn 	28.5
336	9	Re5	D5	327	327	1	16	197	95	96		28.55556
337	9	Re5	D5	327	327	1	16	197	95	96		28.61111
338	9	Do5#4	C5#4	322	322	1	16	197	95	96		28.66667
339	9	Re5	D5	327	327	1	4	789	95	96		28.88889
340	9			-1	-1	1	8	395	100	0		29
341	53			0	0	0	0	0	0	0		29
342	9	Re5	D5	327	327	1	4	789	95	96	nað	29.22222
343	9	Mi5	E5	336	336	1	8	395	95	96	me	29.33333
344	9	Fa5	F5	340	340	1	8	395	95	96	le	29.44444
345	9	Mi5	E5	336	336	1	8	395	95	96	rin	29.55556
346	9	Re5	D5	327	327	1	8	395	95	96		29.66667
347	9	Do5#4	C5#4	322	322	1	8	395	95	96		29.77778
348	9	Si4b4	B4b4	310	310	1	8	395	95	96		29.88889
349	9	La4	A4	305	305	1	8	395	95	96		30
350	53			0	0	0	0	0	0	0		30
351	9	La4	A4	305	305	1	4	789	95	96	de  	30.22222
352	9	Do5#4	C5#4	322	322	1	16	197	95	96		30.27778
353	9	Si4b4	B4b4	310	310	1	16	197	95	96		30.33333
354	9	Do5#4	C5#4	322	322	1	8	395	95	96		30.44444
355	9	Mi5	E5	336	336	1	16	197	95	96		30.5
356	9	Re5	D5	327	327	1	16	197	95	96		30.55556
357	9	Mi5	E5	336	336	1	8	395	95	96		30.66667
358	9	La5	A5	358	358	1	4	789	95	96		30.88889
359	9			-1	-1	1	8	395	100	0		31
360	53			0	0	0	0	0	0	0		31
361	9	Sol5	G5	349	349	1	8	395	95	96	nað	31.11111
362	9	Fa5	F5	340	340	1	8	395	95	96		31.22222
363	9	Mi5	E5	336	336	1	8	395	95	96	me	31.33333
364	9	Re5	D5	327	327	1	8	395	95	96	le	31.44444
365	9	Re5	D5	327	327	1	8	395	95	96	rin	31.55556
366	9	Mi5	E5	336	336	1	8	395	95	96		31.66667
367	9	Do5#4	C5#4	322	322	1	8	395	95	96		31.77778
368	9	Si4b4	B4b4	310	310	1	8	395	95	96		31.88889
369	9	Si4b4	B4b4	310	310	1	16	197	95	96		31.94444
370	9	La4	A4	305	305	1	16	197	95	96		32
371	9	La4	A4	305	305	1	2	1579	95	96	de  	32.44444
372	53			0	0	0	0	0	0	0		32.44444
373	9	Re5	D5	327	327	1	16	197	95	96	SAZ	32.5
374	9	Do5#4	C5#4	322	322	1	16	197	95	96	.	32.55556
375	9	Re5	D5	327	327	1	16	197	95	96	.	32.61111
376	9	Fa5	F5	340	340	1	16	197	95	96	.	32.66667
377	9	Mi5	E5	336	336	1	16	197	95	96	.	32.72222
378	9	Re5	D5	327	327	1	16	197	95	96	.	32.77778
379	9	Do5#4	C5#4	322	322	1	16	197	95	96	.	32.83333
380	9	Si4b4	B4b4	310	310	1	16	197	95	96	.	32.88889
381	9	La4	A4	305	305	1	16	197	95	96	.	32.94444
382	9	Sol4	G4	296	296	1	16	197	95	96	.	33
383	9	La4	A4	305	305	1	16	197	95	96	.	33.05556
384	9	Si4b4	B4b4	310	310	1	16	197	95	96	.	33.11111
385	9	Do5#4	C5#4	322	322	1	16	197	95	96	.	33.16667
386	9	Re5	D5	327	327	1	16	197	95	96	.	33.22222
387	9	Mi5	E5	336	336	1	16	197	95	96	.	33.27778
388	9	Fa5	F5	340	340	1	16	197	95	96	.	33.33333
389	9	Sol5	G5	349	349	1	16	197	95	96	.	33.38889
390	9	La5	A5	358	358	1	16	197	95	96	.	33.44444
391	9	Sol5	G5	349	349	1	16	197	95	96	.	33.5
392	9	Fa5#4	F5#4	344	344	1	16	197	95	96	.	33.55556
393	9	Mi5	E5	336	336	1	16	197	95	96	.	33.61111
394	9	Sol5	G5	349	349	1	16	197	95	96	.	33.66667
395	9	Fa5	F5	340	340	1	16	197	95	96	.	33.72222
396	9	Mi5	E5	336	336	1	16	197	95	96	.	33.77778
397	9	Re5	D5	327	327	1	16	197	95	96	.	33.83333
398	9	Fa5	F5	340	340	1	16	197	95	96	.	33.88889
399	9	Mi5	E5	336	336	1	16	197	95	96	.	33.94444
400	9	Re5	D5	327	327	1	16	197	95	96	.	34
401	9	Do5#4	C5#4	322	322	1	16	197	95	96	.	34.05556
402	9	Re5	D5	327	327	1	16	197	95	96	.	34.11111
403	9	Mi5	E5	336	336	1	16	197	95	96	.	34.16667
404	9	Fa5	F5	340	340	1	16	197	95	96	.	34.22222
405	9	Sol5	G5	349	349	1	16	197	95	96	.	34.27778
406	9	La5	A5	358	358	1	16	197	95	96	.	34.33333
407	9	Fa5	F5	340	340	1	16	197	95	96	.	34.38889
408	9	Mi5	E5	336	336	1	16	197	95	96	.	34.44444
409	9	Fa5	F5	340	340	1	16	197	95	96	.	34.5
410	9	Sol5	G5	349	349	1	16	197	95	96	.	34.55556
411	9	Mi5	E5	336	336	1	16	197	95	96	.	34.61111
412	9	Re5	D5	327	327	1	16	197	95	96	.	34.66667
413	9	Mi5	E5	336	336	1	16	197	95	96	.	34.72222
414	9	Fa5	F5	340	340	1	16	197	95	96	.	34.77778
415	9	Mi5	E5	336	336	1	16	197	95	96	.	34.83333
416	9	Re5	D5	327	327	1	16	197	95	96	.	34.88889
417	9	Do5#4	C5#4	322	322	1	16	197	95	96	.	34.94444
418	9	Si4b4	B4b4	310	310	1	16	197	95	96	.	35
419	9	La4	A4	305	305	1	16	197	95	96	.	35.05556
420	9	Si4b4	B4b4	310	310	1	16	197	95	96	.	35.11111
421	9	Do5#4	C5#4	322	322	1	16	197	95	96	.	35.16667
422	9	Re5	D5	327	327	1	16	197	95	96	.	35.22222
423	54			0	0	0	0	0	0	0	hicaz-zirgule@la5	35.22222
424	9	Mi5	E5	336	336	1	16	197	95	96	.	35.27778
425	9	Fa5	F5	340	340	1	16	197	95	96	.	35.33333
426	9	Sol5#4	G5#4	353	353	1	16	197	95	96	.	35.38889
427	9	La5	A5	358	358	1	16	197	95	96	.	35.44444
428	9	Si5b4	B5b4	363	363	1	16	197	95	96	.	35.5
429	9	La5	A5	358	358	1	16	197	95	96	.	35.55556
430	9	Sol5#4	G5#4	353	353	1	16	197	95	96	.	35.61111
431	9	Si5b4	B5b4	363	363	1	16	197	95	96	.	35.66667
432	9	La5	A5	358	358	3	8	1184	95	96	.	36
433	55			0	0	0	0	0	0	0		36
434	9	Si5b4	B5b4	363	363	3	16	592	95	96	Bin 	36.16667
