Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
68	9	La4	A4	305	305	1	8	517	95	96	.	4.777778
69	9	Si4b4	B4b4	310	310	1	8	517	95	96	.	4.888889
70	9	Do5#4	C5#4	322	322	1	8	517	95	96	.	5
71	53			0	0	0	0	0	0	0		5
72	9	Re5	D5	327	327	1	8	517	95	96	.	5.111111
73	9	Mi5	E5	336	336	1	16	259	95	96	.	5.166667
74	9	Fa5#4	F5#4	344	344	1	16	259	95	96	.	5.222222
75	9	La5	A5	358	358	1	16	259	95	96	.	5.277778
76	9	Sol5	G5	349	349	1	16	259	95	96	.	5.333333
77	9	Fa5	F5	340	340	1	16	259	95	96	.	5.388889
78	9	Mi5	E5	336	336	1	16	259	95	96	.	5.444445
79	9	Mi5	E5	336	336	1	16	259	95	96	.	5.5
80	9	Re5	D5	327	327	1	16	259	95	96	.	5.555555
81	9	Re5	D5	327	327	1	16	259	95	96	.	5.611111
82	9	Do5#4	C5#4	322	322	1	16	259	95	96	.	5.666667
83	9	Re5	D5	327	327	1	8	517	95	96	.	5.777778
84	9	Mi5	E5	336	336	1	8	517	95	96	.	5.888889
85	9	Fa5#4	F5#4	344	344	1	8	517	95	96	.	6
86	53			0	0	0	0	0	0	0		6
87	9	Sol5	G5	349	349	1	8	517	95	96	.	6.111111
88	9	Fa5	F5	340	340	1	16	259	95	96	.	6.166667
89	9	Mi5	E5	336	336	1	16	259	95	96	.	6.222222
90	9	Fa5	F5	340	340	1	8	517	95	96	.	6.333333
91	9	Mi5	E5	336	336	1	16	259	95	96	.	6.388889
92	9	Re5	D5	327	327	1	16	259	95	96	.	6.444445
93	9	Mi5	E5	336	336	1	8	517	95	96	.	6.555555
94	9	Re5	D5	327	327	1	16	259	95	96	.	6.611111
95	9	Do5#4	C5#4	322	322	1	16	259	95	96	.	6.666667
96	9	Re5	D5	327	327	1	16	259	95	96	.	6.722222
97	9	Do5#4	C5#4	322	322	1	16	259	95	96	.	6.777778
98	9	Si4b4	B4b4	310	310	1	16	259	95	96	.	6.833333
99	9	La4	A4	305	305	1	16	259	95	96	.	6.888889
100	9	Sol4	G4	296	296	1	8	517	95	96	.	7
101	53			0	0	0	0	0	0	0		7
102	9	La4	A4	305	305	1	16	259	95	96	.	7.055555
103	9	Si4b4	B4b4	310	310	1	16	259	95	96	.	7.111111
104	9	Do5#4	C5#4	322	322	1	16	259	95	96	.	7.166667
105	9	Re5	D5	327	327	1	16	259	95	96	.	7.222222
106	9	Mi5	E5	336	336	1	8	517	95	96	.	7.333333
107	9	Re5	D5	327	327	1	16	259	95	96	.	7.388889
108	9	Do5#4	C5#4	322	322	1	16	259	95	96	.	7.444445
109	9	Do5#4	C5#4	322	322	1	16	259	95	96	.	7.5
110	9	Si4b4	B4b4	310	310	1	16	259	95	96	.	7.555555
111	9	Si4b4	B4b4	310	310	1	16	259	95	96	.	7.611111
112	9	La4	A4	305	305	1	16	259	95	96	.	7.666667
113	9	La4	A4	305	305	3	8	1552	100	96	.  	8
114	9	La4	A4	305	305	1	4	1034	95	96	.	8.222222
115	53			0	0	0	0	0	0	0		8.222222
116	9	Re5	D5	327	327	3	16	776	99	96	Dil 	8.388889
117	9	Mi5	E5	336	336	1	16	259	95	96		8.444445
118	9	Mi5	E5	336	336	5	8	2586	99	96	yâ	9
119	9	Mi5	E5	336	336	1	8	517	99	96		9.111111
120	9	Mi5	E5	336	336	1	16	259	99	96		9.166667
121	9	Re5	D5	327	327	1	16	259	95	96		9.222222
122	53			0	0	0	0	0	0	0		9.222222
123	9	Sol5	G5	349	349	1	8	517	95	96	re	9.333333
124	9	Fa5	F5	340	340	1	16	259	99	96	si	9.388889
125	9	Mi5	E5	336	336	1	16	259	95	96		9.444445
126	9	Mi5	E5	336	336	3	16	776	99	96	ni 	9.611111
127	53			0	0	0	0	0	0	0		9.611111
128	9	La5	A5	358	358	1	16	259	99	96		9.666667
129	9	La5	A5	358	358	1	16	259	99	96		9.722222
130	9	Sol5	G5	349	349	1	16	259	99	96		9.777778
131	9	Fa5	F5	340	340	1	16	259	99	96		9.833333
132	9	Mi5	E5	336	336	1	16	259	99	96		9.888889
133	9	Re5	D5	327	327	1	8	517	95	96		10
134	53			0	0	0	0	0	0	0		10
135	54			0	0	0	0	0	0	0	uþþak@la4	10
136	9	Do5	C5	318	318	3	32	388	99	96	an	10.08333
137	9	Mi5b2	E5b1	334	335	1	32	129	99	96		10.11111
138	9	Re5	D5	327	327	1	16	259	99	96		10.16667
139	9	Do5	C5	318	318	1	16	259	95	96		10.22222
140	9	Do5	C5	318	318	1	16	259	99	96	dý	10.27778
141	9	Si4b3	B4b4	311	310	1	16	259	95	96		10.33333
142	9	Si4b3	B4b4	311	310	1	16	259	99	96	ra	10.38889
143	9	La4	A4	305	305	1	16	259	95	96		10.44444
144	9	La4	A4	305	305	1	2	2069	95	96	cak 	10.88889
145	9			-1	-1	1	8	517	100	0		11
146	55			0	0	0	0	0	0	0		11
147	53			0	0	0	0	0	0	0		11
148	9	Fa5#4	F5#4	344	344	1	16	259	99	96	yâ	11.05556
149	9	Sol5	G5	349	349	1	16	259	99	96		11.11111
150	9	Fa5#4	F5#4	344	344	1	16	259	99	96		11.16667
151	9	Mi5	E5	336	336	1	16	259	95	96		11.22222
152	9	Fa5#4	F5#4	344	344	1	8	517	95	96	re 	11.33333
153	9	Sol5	G5	349	349	1	8	517	95	96	bu	11.44444
154	9	Fa5#4	F5#4	344	344	1	8	517	99	96	lun	11.55556
155	9	Sol5	G5	349	349	1	16	259	99	96		11.61111
156	9	Fa5#4	F5#4	344	344	1	16	259	99	96		11.66667
157	9	Mi5	E5	336	336	1	4	1034	99	96		11.88889
158	9	La5	A5	358	358	1	8	517	99	96		12
159	53			0	0	0	0	0	0	0		12
160	54			0	0	0	0	0	0	0	hicaz@mi5	12
161	9	La5	A5	358	358	3	32	388	99	96		12.08333
162	9	Sol5#4	G5#4	353	353	1	32	129	99	96		12.11111
163	9	Fa5	F5	340	340	1	16	259	99	96		12.16667
164	9	Sol5#4	G5#4	353	353	1	16	259	99	96		12.22222
165	9	Fa5	F5	340	340	1	16	259	99	96		12.27778
166	9	Mi5	E5	336	336	1	16	259	99	96		12.33333
167	9	Re5	D5	327	327	1	16	259	99	96		12.38889
168	9	Fa5	F5	340	340	1	16	259	95	96		12.44444
169	9	Mi5	E5	336	336	1	4	1034	95	96	maz  	12.66667
170	55			0	0	0	0	0	0	0		12.66667
171	53			0	0	0	0	0	0	0		12.66667
172	9	Mi5	E5	336	336	1	16	259	95	96	SAZ	12.72222
173	9	Fa5	F5	340	340	1	16	259	95	96	.	12.77778
174	9	Mi5	E5	336	336	1	16	259	95	96	.	12.83333
175	9	Re5	D5	327	327	1	16	259	95	96	.	12.88889
176	9	Do5#4	C5#4	322	322	1	16	259	95	96	.	12.94444
177	9	Si4b4	B4b4	310	310	1	16	259	95	96	.	13
178	9	La4	A4	305	305	1	4	1034	95	96	.	13.22222
179	53			0	0	0	0	0	0	0		13.22222
180	9	Re5	D5	327	327	3	16	776	99	96	Dil 	13.38889
181	9	Mi5	E5	336	336	1	16	259	95	96		13.44444
182	9	Mi5	E5	336	336	5	8	2586	99	96	yâ	14
183	9	Mi5	E5	336	336	1	8	517	99	96		14.11111
184	9	Mi5	E5	336	336	1	16	259	99	96		14.16667
185	9	Re5	D5	327	327	1	16	259	95	96		14.22222
186	53			0	0	0	0	0	0	0		14.22222
187	9	Sol5	G5	349	349	1	8	517	95	96	re	14.33333
188	9	Fa5	F5	340	340	1	16	259	99	96	si	14.38889
189	9	Mi5	E5	336	336	1	16	259	95	96		14.44444
190	9	Mi5	E5	336	336	3	16	776	99	96	ni 	14.61111
191	53			0	0	0	0	0	0	0		14.61111
192	9	La5	A5	358	358	1	16	259	99	96		14.66667
193	9	La5	A5	358	358	1	16	259	99	96		14.72222
194	9	Sol5	G5	349	349	1	16	259	99	96		14.77778
195	9	Fa5	F5	340	340	1	16	259	99	96		14.83333
196	9	Mi5	E5	336	336	1	16	259	99	96		14.88889
197	9	Re5	D5	327	327	1	8	517	95	96		15
198	53			0	0	0	0	0	0	0		15
199	54			0	0	0	0	0	0	0	uþþak@la4	15
200	9	Do5	C5	318	318	3	32	388	99	96	an	15.08333
201	9	Mi5b2	E5b1	334	335	1	32	129	99	96		15.11111
202	9	Re5	D5	327	327	1	16	259	99	96		15.16667
203	9	Do5	C5	318	318	1	16	259	95	96		15.22222
204	9	Do5	C5	318	318	1	16	259	99	96	dý	15.27778
205	9	Si4b3	B4b4	311	310	1	16	259	95	96		15.33333
206	9	Si4b3	B4b4	311	310	1	16	259	99	96	ra	15.38889
207	9	La4	A4	305	305	1	16	259	95	96		15.44444
208	9	La4	A4	305	305	1	2	2069	95	96	cak 	15.88889
209	9			-1	-1	1	8	517	100	0		16
210	55			0	0	0	0	0	0	0		16
211	53			0	0	0	0	0	0	0		16
212	9	Fa5#4	F5#4	344	344	1	16	259	99	96	yâ	16.05556
213	9	Sol5	G5	349	349	1	16	259	99	96		16.11111
214	9	Fa5#4	F5#4	344	344	1	16	259	99	96		16.16667
215	9	Mi5	E5	336	336	1	16	259	95	96		16.22222
216	9	Fa5#4	F5#4	344	344	1	8	517	95	96	re 	16.33333
217	9	Sol5	G5	349	349	1	8	517	95	96	bu	16.44444
218	9	Fa5#4	F5#4	344	344	1	8	517	99	96	lun	16.55556
219	9	Sol5	G5	349	349	1	16	259	99	96		16.61111
220	9	Fa5#4	F5#4	344	344	1	16	259	99	96		16.66667
221	9	Mi5	E5	336	336	1	4	1034	99	96		16.88889
222	9	La5	A5	358	358	1	8	517	99	96		17
223	53			0	0	0	0	0	0	0		17
224	9	La5	A5	358	358	3	32	388	99	96		17.08333
225	9	Sol5#4	G5#4	353	353	1	32	129	99	96		17.11111
226	9	Fa5	F5	340	340	1	16	259	99	96		17.16667
227	9	Sol5#4	G5#4	353	353	1	16	259	99	96		17.22222
228	9	Fa5	F5	340	340	1	16	259	99	96		17.27778
229	9	Mi5	E5	336	336	1	16	259	99	96		17.33333
230	9	Re5	D5	327	327	1	16	259	99	96		17.38889
231	9	Fa5	F5	340	340	1	16	259	95	96		17.44444
232	9	Mi5	E5	336	336	1	4	1034	95	96	maz  	17.66667
233	53			0	0	0	0	0	0	0		17.66667
234	9	Mi5	E5	336	336	1	16	259	95	96	SAZ	17.72222
235	9	Fa5	F5	340	340	1	16	259	95	96	.	17.77778
236	9	Mi5	E5	336	336	1	16	259	95	96	.	17.83333
237	9	Re5	D5	327	327	1	16	259	95	96	.	17.88889
238	9	Do5#4	C5#4	322	322	1	16	259	95	96	.	17.94444
239	9	Re5	D5	327	327	1	16	259	95	96	.	18
240	9	Mi5	E5	336	336	1	4	1034	95	96	.	18.22222
241	53			0	0	0	0	0	0	0		18.22222
242	9	Re5	D5	327	327	3	16	776	99	96	Dün	18.38889
243	9	Mi5	E5	336	336	1	16	259	95	96		18.44444
244	9	Fa5#4	F5#4	344	344	1	8	517	99	96	yâ	18.55556
245	9	Mi5	E5	336	336	1	16	259	99	96		18.61111
246	9	Re5	D5	327	327	1	16	259	99	96		18.66667
247	9	La5	A5	358	358	1	4	1034	99	96		18.88889
248	9	Sol5	G5	349	349	1	16	259	99	96		18.94444
249	9	Fa5#4	F5#4	344	344	1	16	259	99	96		19
250	9	Fa5#4	F5#4	344	344	1	8	517	99	96		19.11111
251	9	Mi5	E5	336	336	1	16	259	99	96		19.16667
252	9	Fa5#4	F5#4	344	344	1	16	259	95	96		19.22222
253	9	Sol5	G5	349	349	1	16	259	99	96	da 	19.27778
254	9	Mi5	E5	336	336	1	16	259	95	96		19.33333
255	9	Mi5	E5	336	336	1	16	259	99	96	gö	19.38889
256	9	Re5	D5	327	327	1	16	259	95	96		19.44444
257	9	Fa5	F5	340	340	1	4	1034	99	96	nül 	19.66667
258	53			0	0	0	0	0	0	0		19.66667
259	9	Mi5	E5	336	336	1	16	259	99	96		19.72222
260	9	Fa5	F5	340	340	1	16	259	99	96		19.77778
261	9	Mi5	E5	336	336	1	16	259	99	96		19.83333
262	9	Fa5	F5	340	340	1	16	259	99	96		19.88889
263	9	Mi5	E5	336	336	1	16	259	99	96		19.94444
264	9	Fa5	F5	340	340	1	16	259	95	96		20
265	9	Sol5	G5	349	349	1	8	517	99	96	yâ	20.11111
266	9	La5	A5	358	358	1	16	259	99	96		20.16667
267	9	Sol5	G5	349	349	1	16	259	95	96		20.22222
268	9	Fa5	F5	340	340	1	16	259	99	96	re	20.27778
269	9	Mi5	E5	336	336	1	16	259	95	96		20.33333
270	9	Re5	D5	327	327	1	16	259	99	96	si	20.38889
271	9	Do5#4	C5#4	322	322	1	16	259	95	96		20.44444
272	9	Re5	D5	327	327	5	8	2586	95	96	ne 	21
273	53			0	0	0	0	0	0	0		21
274	9	Do5#4	C5#4	322	322	1	16	259	99	96	ça	21.05556
275	9	Re5	D5	327	327	1	16	259	99	96		21.11111
276	9	Do5#4	C5#4	322	322	1	16	259	99	96		21.16667
277	9	Si4b4	B4b4	310	310	1	16	259	95	96		21.22222
278	9	La4	A4	305	305	1	8	517	95	96	re 	21.33333
279	9	Re5	D5	327	327	1	8	517	95	96	bu	21.44444
280	9	Do5#4	C5#4	322	322	1	16	259	99	96	lun	21.5
281	9	Re5	D5	327	327	1	16	259	99	96		21.55556
282	9	Do5#4	C5#4	322	322	1	16	259	99	96		21.61111
283	9	Si4b4	B4b4	310	310	1	16	259	99	96		21.66667
284	9	La4	A4	305	305	1	4	1034	99	96		21.88889
285	53			0	0	0	0	0	0	0		21.88889
286	9	Mi5	E5	336	336	1	16	259	99	96		21.94444
287	9	Fa5	F5	340	340	1	16	259	99	96		22
288	9	Mi5	E5	336	336	1	16	259	99	96		22.05556
289	9	Re5	D5	327	327	1	16	259	99	96		22.11111
290	9	Re5	D5	327	327	1	16	259	99	96		22.16667
291	9	Do5#4	C5#4	322	322	1	16	259	99	96		22.22222
292	9	Do5#4	C5#4	322	322	1	16	259	99	96		22.27778
293	9	Si4b4	B4b4	310	310	1	16	259	99	96		22.33333
294	9	Si4b4	B4b4	310	310	1	16	259	99	96		22.38889
295	9	La4	A4	305	305	1	16	259	95	96		22.44444
296	9	La4	A4	305	305	1	4	1034	95	96	maz  	22.66667
297	53			0	0	0	0	0	0	0		22.66667
298	9	Mi5	E5	336	336	1	16	259	95	96	SAZ	22.72222
299	9	Fa5	F5	340	340	1	16	259	95	96	.	22.77778
300	9	Mi5	E5	336	336	1	16	259	95	96	.	22.83333
301	9	Re5	D5	327	327	1	16	259	95	96	.	22.88889
302	9	Do5#4	C5#4	322	322	1	16	259	95	96	.	22.94444
303	9	Re5	D5	327	327	1	16	259	95	96	.	23
304	9	Mi5	E5	336	336	1	4	1034	95	96	.	23.22222
305	53			0	0	0	0	0	0	0		23.22222
306	9	Re5	D5	327	327	3	16	776	99	96	Dün	23.38889
307	9	Mi5	E5	336	336	1	16	259	95	96		23.44444
308	9	Fa5#4	F5#4	344	344	1	8	517	99	96	yâ	23.55556
309	9	Mi5	E5	336	336	1	16	259	99	96		23.61111
310	9	Re5	D5	327	327	1	16	259	99	96		23.66667
311	9	La5	A5	358	358	1	4	1034	99	96		23.88889
312	9	Sol5	G5	349	349	1	16	259	99	96		23.94444
313	9	Fa5#4	F5#4	344	344	1	16	259	99	96		24
314	9	Fa5#4	F5#4	344	344	1	8	517	99	96		24.11111
315	9	Mi5	E5	336	336	1	16	259	99	96		24.16667
316	9	Fa5#4	F5#4	344	344	1	16	259	95	96		24.22222
317	9	Sol5	G5	349	349	1	16	259	99	96	da 	24.27778
318	9	Mi5	E5	336	336	1	16	259	95	96		24.33333
319	9	Mi5	E5	336	336	1	16	259	99	96	gö	24.38889
320	9	Re5	D5	327	327	1	16	259	95	96		24.44444
321	9	Fa5	F5	340	340	1	4	1034	99	96	nül 	24.66667
322	53			0	0	0	0	0	0	0		24.66667
323	9	Mi5	E5	336	336	1	16	259	99	96		24.72222
324	9	Fa5	F5	340	340	1	16	259	99	96		24.77778
325	9	Mi5	E5	336	336	1	16	259	99	96		24.83333
326	9	Fa5	F5	340	340	1	16	259	99	96		24.88889
327	9	Mi5	E5	336	336	1	16	259	99	96		24.94444
328	9	Fa5	F5	340	340	1	16	259	95	96		25
329	9	Sol5	G5	349	349	1	8	517	99	96	yâ	25.11111
330	9	La5	A5	358	358	1	16	259	99	96		25.16667
331	9	Sol5	G5	349	349	1	16	259	95	96		25.22222
332	9	Fa5	F5	340	340	1	16	259	99	96	re	25.27778
333	9	Mi5	E5	336	336	1	16	259	95	96		25.33333
334	9	Re5	D5	327	327	1	16	259	99	96	si	25.38889
335	9	Do5#4	C5#4	322	322	1	16	259	95	96		25.44444
336	9	Re5	D5	327	327	5	8	2586	95	96	ne 	26
337	53			0	0	0	0	0	0	0		26
338	9	Do5#4	C5#4	322	322	1	16	259	99	96	ça	26.05556
339	9	Re5	D5	327	327	1	16	259	99	96		26.11111
340	9	Do5#4	C5#4	322	322	1	16	259	99	96		26.16667
341	9	Si4b4	B4b4	310	310	1	16	259	95	96		26.22222
342	9	La4	A4	305	305	1	8	517	95	96	re 	26.33333
343	9	Re5	D5	327	327	1	8	517	95	96	bu	26.44444
344	9	Do5#4	C5#4	322	322	1	16	259	99	96	lun	26.5
345	9	Re5	D5	327	327	1	16	259	99	96		26.55556
346	9	Do5#4	C5#4	322	322	1	16	259	99	96		26.61111
347	9	Si4b4	B4b4	310	310	1	16	259	99	96		26.66667
348	9	La4	A4	305	305	1	4	1034	99	96		26.88889
349	53			0	0	0	0	0	0	0		26.88889
350	9	Mi5	E5	336	336	1	16	259	99	96		26.94444
351	9	Fa5	F5	340	340	1	16	259	99	96		27
352	9	Mi5	E5	336	336	1	16	259	99	96		27.05556
353	9	Re5	D5	327	327	1	16	259	99	96		27.11111
354	9	Re5	D5	327	327	1	16	259	99	96		27.16667
355	9	Do5#4	C5#4	322	322	1	16	259	99	96		27.22222
356	9	Do5#4	C5#4	322	322	1	16	259	99	96		27.27778
357	9	Si4b4	B4b4	310	310	1	16	259	99	96		27.33333
358	9	Si4b4	B4b4	310	310	1	16	259	99	96		27.38889
359	9	La4	A4	305	305	1	16	259	95	96		27.44444
360	9	La4	A4	305	305	1	4	1034	95	96	maz  	27.66667
361	53			0	0	0	0	0	0	0		27.66667
362	9	La5	A5	358	358	1	8	517	95	96	SAZ	27.77778
363	9	La5	A5	358	358	1	16	259	95	96	.	27.83333
364	9	Sol5	G5	349	349	1	16	259	95	96	.	27.88889
365	9	Fa5#4	F5#4	344	344	1	16	259	95	96	.	27.94444
366	9	Sol5	G5	349	349	1	16	259	95	96	.	28
367	9	La5	A5	358	358	1	4	1034	95	96	.	28.22222
368	53			0	0	0	0	0	0	0		28.22222
369	9	Sol5	G5	349	349	3	16	776	99	96	Her 	28.38889
370	9	La5	A5	358	358	1	16	259	95	96		28.44444
371	9	La5	A5	358	358	1	4	1034	99	96	der	28.66667
372	53			0	0	0	0	0	0	0		28.66667
373	9	Si5	B5	367	367	1	8	517	99	96		28.77778
374	9	La5	A5	358	358	1	8	517	99	96		28.88889
375	9	Sol5	G5	349	349	1	8	517	99	96		29
376	9	Fa5#4	F5#4	344	344	3	16	776	99	96		29.16667
377	9	Mi5	E5	336	336	1	16	259	95	96		29.22222
378	9	Mi5	E5	336	336	1	8	517	95	96	din_	29.33333
379	9	Mi5	E5	336	336	1	16	259	99	96	o	29.38889
380	9	Re5	D5	327	327	1	16	259	95	96		29.44444
381	9	Do6	C6	371	371	1	4	1034	99	96	lur 	29.66667
382	9	Do6	C6	371	371	1	16	259	99	96		29.72222
383	9	Si5	B5	367	367	1	16	259	99	96		29.77778
384	9	Si5	B5	367	367	1	16	259	99	96		29.83333
385	9	La5	A5	358	358	1	16	259	99	96		29.88889
386	9	La5	A5	358	358	1	16	259	99	96		29.94444
387	9	Sol5	G5	349	349	1	16	259	95	96		30
388	53			0	0	0	0	0	0	0		30
389	9	La5	A5	358	358	1	24	172	99	96	ça	30.03704
390	9	Sol5	G5	349	349	1	24	172	99	96		30.07407
391	9	La5	A5	358	358	1	24	172	99	96		30.11111
392	9	Si5	B5	367	367	1	16	259	99	96		30.16667
393	9	Sol5	G5	349	349	1	16	259	95	96		30.22222
394	9	Fa5#4	F5#4	344	344	1	24	172	95	96	re	30.25926
395	9	Mi5	E5	336	336	1	24	172	95	96		30.2963
396	9	Fa5#4	F5#4	344	344	1	24	172	95	96		30.33333
397	9	Sol5	G5	349	349	1	16	259	99	96	si 	30.38889
398	9	Mi5	E5	336	336	1	16	259	95	96		30.44444
399	9	Re5	D5	327	327	5	8	2586	95	96	meþ	31
400	53			0	0	0	0	0	0	0		31
401	9	Fa5#4	F5#4	344	344	1	16	259	99	96	hur 	31.05556
402	9	Sol5	G5	349	349	1	16	259	99	96		31.11111
403	9	Fa5#4	F5#4	344	344	1	16	259	99	96		31.16667
404	9	Mi5	E5	336	336	1	16	259	99	96		31.22222
405	9	Fa5#4	F5#4	344	344	1	8	517	95	96		31.33333
406	9	Sol5	G5	349	349	1	8	517	95	96	me	31.44444
407	9	Fa5#4	F5#4	344	344	1	8	517	99	96	sel	31.55556
408	9	Sol5	G5	349	349	1	16	259	99	96		31.61111
409	9	Fa5#4	F5#4	344	344	1	16	259	99	96		31.66667
410	9	Mi5	E5	336	336	1	4	1034	99	96		31.88889
411	9	La5	A5	358	358	1	8	517	99	96		32
412	53			0	0	0	0	0	0	0		32
413	54			0	0	0	0	0	0	0	hicaz@mi5	32
414	9	La5	A5	358	358	3	32	388	99	96		32.08333
415	9	Sol5#4	G5#4	353	353	1	32	129	99	96		32.11111
416	9	Fa5	F5	340	340	1	16	259	99	96		32.16667
417	9	Sol5#4	G5#4	353	353	1	16	259	99	96		32.22222
418	9	Fa5	F5	340	340	1	16	259	99	96		32.27778
419	9	Mi5	E5	336	336	1	16	259	99	96		32.33333
420	9	Re5	D5	327	327	1	16	259	99	96		32.38889
421	9	Fa5	F5	340	340	1	16	259	95	96		32.44444
422	9	Mi5	E5	336	336	1	4	1034	95	96	dir  	32.66667
423	55			0	0	0	0	0	0	0		32.66667
424	53			0	0	0	0	0	0	0		32.66667
425	9	Mi5	E5	336	336	1	16	259	95	96	SAZ	32.72222
426	9	Fa5	F5	340	340	1	16	259	95	96	.	32.77778
427	9	Mi5	E5	336	336	1	16	259	95	96	.	32.83333
428	9	Re5	D5	327	327	1	16	259	95	96	.	32.88889
429	9	Do5#4	C5#4	322	322	1	16	259	95	96	.	32.94444
430	9	Re5	D5	327	327	1	16	259	95	96	.	33
431	53			0	0	0	0	0	0	0		33
432	9	Mi5	E5	336	336	1	4	1034	95	96	.	33.22222
433	53			0	0	0	0	0	0	0		33.22222
434	9	Re5	D5	327	327	3	16	776	99	96	Dün	33.38889
435	9	Mi5	E5	336	336	1	16	259	95	96		33.44444
436	9	Fa5#4	F5#4	344	344	1	8	517	99	96	yâ	33.55556
437	9	Mi5	E5	336	336	1	16	259	99	96		33.61111
438	9	Re5	D5	327	327	1	16	259	99	96		33.66667
439	9	La5	A5	358	358	1	4	1034	99	96		33.88889
440	9	Sol5	G5	349	349	1	16	259	99	96		33.94444
