Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
176	9	La4	A4	305	305	1	4	800	95	96	ye 	25.875
177	9	Si4	B4	314	314	1	8	400	95	96	le 	26
178	9	La4	A4	305	305	1	4	800	99	96	lel 	26.25
179	9	La4	A4	305	305	1	8	400	99	96		26.375
180	9	Sol4	G4	296	296	1	8	400	95	96		26.5
181	9	Fa4#4	F4#4	291	291	1	2	1600	95	96	li 	27
182	55			0	0	0	0	0	0	0		27
183	53			0	0	0	0	0	0	0		27
184	9	Sol4	G4	296	296	1	4	800	95	96	te 	27.25
185	9	Fa4#4	F4#4	291	291	1	8	400	95	96	re 	27.375
186	9	Mi4	E4	283	283	1	8	400	95	96	li 	27.5
187	9	Fa4#4	F4#4	291	291	1	8	400	99	96	yel 	27.625
188	9	Sol4	G4	296	296	1	8	400	99	96		27.75
189	9	Fa4#4	F4#4	291	291	1	8	400	95	96		27.875
190	9	Sol4	G4	296	296	1	8	400	95	96	le 	28
191	9	La4	A4	305	305	1	2	1600	95	96	lel  	28.5
192	9			-1	-1	1	4	800	100	0		28.75
193	53			0	0	0	0	0	0	0		28.75
194	9	La4	A4	305	305	1	8	400	95	96	Le 	28.875
195	9	La4	A4	305	305	1	8	400	95	96	le 	29
196	9	Si4b4	B4b4	310	310	3	16	600	99	96	lel 	29.1875
197	9	La4	A4	305	305	1	16	200	99	96		29.25
198	9	Si4b4	B4b4	310	310	1	8	400	99	96		29.375
199	9	Do5#4	C5#4	322	322	1	8	400	99	96		29.5
200	9	Si4b4	B4b4	310	310	3	16	600	99	96		29.6875
201	9	La4	A4	305	305	1	16	200	95	96		29.75
202	9	Sol4	G4	296	296	1	8	400	95	96	le 	29.875
203	9	Sol4	G4	296	296	1	8	400	95	96	le 	30
204	9	Re5	D5	327	327	1	2	1600	99	96	lel 	30.5
205	53			0	0	0	0	0	0	0		30.5
206	54			0	0	0	0	0	0	0	nisabur@si4	30.5
207	9	Re5	D5	327	327	1	8	400	99	96		30.625
208	9	Do5#4	C5#4	322	322	1	8	400	95	96		30.75
209	9	Si4	B4	314	314	1	8	400	95	96	le 	30.875
210	9	Do5#4	C5#4	322	322	1	8	400	95	96	le 	31
211	9	Re5	D5	327	327	1	2	1600	95	96	lel 	31.5
212	9			-1	-1	1	4	800	100	0		31.75
213	55			0	0	0	0	0	0	0		31.75
214	53			0	0	0	0	0	0	0		31.75
215	9	Do5#4	C5#4	322	322	1	8	400	95	96	le 	31.875
216	9	Re5	D5	327	327	1	8	400	95	96	le 	32
217	9	Mi5	E5	336	336	1	8	400	99	96	lel 	32.125
218	9	Fa5	F5	340	340	1	8	400	99	96		32.25
219	9	Mi5	E5	336	336	1	8	400	99	96		32.375
220	9	Re5	D5	327	327	1	8	400	95	96		32.5
221	9	Mi5	E5	336	336	1	8	400	99	96	lel 	32.625
222	9	Sol5	G5	349	349	1	8	400	99	96		32.75
223	9	Fa5	F5	340	340	1	8	400	99	96		32.875
224	9	Mi5	E5	336	336	1	8	400	95	96		33
225	9	Mi5	E5	336	336	3	16	600	99	96	li  	33.1875
226	9	Re5	D5	327	327	1	16	200	99	96		33.25
227	9	Do5#4	C5#4	322	322	1	8	400	99	96		33.375
228	9	Re5	D5	327	327	1	8	400	95	96		33.5
229	54			0	0	0	0	0	0	0	ussak@mi5	33.5
230	9	Sol5	G5	349	349	3	16	600	99	96	Ah 	33.6875
231	9	Fa5#4	F5#4	344	344	1	16	200	99	96		33.75
232	9	Mi5	E5	336	336	1	4	800	100	96		34
233	9	Mi5	E5	336	336	1	8	400	95	96		34.125
234	9			-1	-1	1	8	400	100	0		34.25
235	55			0	0	0	0	0	0	0		34.25
236	53			0	0	0	0	0	0	0		34.25
237	9	Do5#4	C5#4	322	322	1	8	400	95	96	be	34.375
238	9	Re5	D5	327	327	1	8	400	95	96	li 	34.5
239	9	Mi5	E5	336	336	1	8	400	99	96	yâ	34.625
240	9	Fa5#4	F5#4	344	344	1	8	400	95	96		34.75
241	9	Sol5	G5	349	349	1	4	800	95	96	rim 	35
242	9	Fa5#4	F5#4	344	344	1	4	800	99	96	be	35.25
243	9	Sol5	G5	349	349	1	8	400	95	96		35.375
244	9	Fa5#4	F5#4	344	344	1	8	400	95	96	li 	35.5
245	9	Fa5#4	F5#4	344	344	3	16	600	99	96	mî	35.6875
246	9	Mi5	E5	336	336	1	16	200	95	96		35.75
247	9	Re5	D5	327	327	1	8	400	95	96	rim_	35.875
248	9	Mi5	E5	336	336	1	8	400	95	96	a	36
249	9	Fa5	F5	340	340	1	2	1600	99	96	man  	36.5
250	53			0	0	0	0	0	0	0		36.5
251	9	Mi5	E5	336	336	1	8	400	99	96		36.625
252	9	Re5	D5	327	327	1	8	400	99	96		36.75
253	9	Do5#4	C5#4	322	322	1	8	400	99	96		36.875
254	9	Fa5	F5	340	340	1	8	400	99	96		37
255	9	Mi5	E5	336	336	1	8	400	99	96		37.125
256	9	Re5	D5	327	327	1	8	400	99	96		37.25
257	9	Do5#4	C5#4	322	322	1	8	400	99	96		37.375
258	9	Si4b4	B4b4	310	310	1	8	400	99	96		37.5
259	9	La4	A4	305	305	1	8	400	95	96		37.625
260	53			0	0	0	0	0	0	0		37.625
261	9	La4	A4	305	305	1	4	800	95	96	Zülf_	37.875
262	9	Si4b4	B4b4	310	310	1	8	400	95	96	i 	38
263	9	La4	A4	305	305	1	8	400	99	96	an	38.125
264	9	Si4b4	B4b4	310	310	1	8	400	99	96		38.25
265	9	La4	A4	305	305	1	8	400	99	96		38.375
266	9	Si4b4	B4b4	310	310	1	8	400	99	96		38.5
267	9	La4	A4	305	305	1	8	400	99	96		38.625
268	9	Mi5	E5	336	336	1	8	400	99	96		38.75
269	9	Re5	D5	327	327	1	8	400	99	96		38.875
270	9	Do5#4	C5#4	322	322	1	8	400	95	96		39
271	9	Do5#4	C5#4	322	322	1	8	400	99	96	ber 	39.125
272	9	Si4b4	B4b4	310	310	1	4	800	99	96		39.375
273	9	La4	A4	305	305	1	8	400	99	96		39.5
274	9	La4	A4	305	305	1	4	800	99	96		39.75
275	9	Re5	D5	327	327	1	4	800	100	96		40
276	9	Re5	D5	327	327	1	4	800	95	96		40.25
277	53			0	0	0	0	0	0	0		40.25
278	9	Do5#4	C5#4	322	322	1	8	400	99	96	bû 	40.375
279	9	Re5	D5	327	327	1	8	400	99	96		40.5
280	9	Mi5	E5	336	336	3	16	600	99	96		40.6875
281	9	Re5	D5	327	327	1	16	200	99	96		40.75
282	9	Do5#4	C5#4	322	322	1	4	800	100	96		41
283	9	Do5#4	C5#4	322	322	1	8	400	95	96		41.125
284	9			-1	-1	1	8	400	100	0		41.25
285	53			0	0	0	0	0	0	0		41.25
286	9	Si4b4	B4b4	310	310	1	8	400	99	96	bû 	41.375
287	9	Do5#4	C5#4	322	322	1	8	400	99	96		41.5
288	9	Re5	D5	327	327	3	16	600	99	96		41.6875
289	9	Do5#4	C5#4	322	322	1	16	200	99	96		41.75
290	9	Si4b4	B4b4	310	310	1	4	800	99	96		42
291	9	Do5#4	C5#4	322	322	3	16	600	99	96		42.1875
292	9	Si4b4	B4b4	310	310	1	16	200	99	96		42.25
293	9	La4	A4	305	305	1	4	800	95	96		42.5
294	53			0	0	0	0	0	0	0		42.5
295	9	La4	A4	305	305	1	8	400	99	96	bû	42.625
296	9	Do5#4	C5#4	322	322	1	8	400	99	96		42.75
297	9	Si4b4	B4b4	310	310	1	8	400	99	96		42.875
298	9	La4	A4	305	305	1	8	400	99	96		43
299	54			0	0	0	0	0	0	0	hicaz-zirgule@la4	43
300	9	Si4b4	B4b4	310	310	3	16	600	99	96		43.1875
301	9	La4	A4	305	305	1	16	200	99	96		43.25
302	9	Sol4#4	G4#4	300	300	1	8	400	99	96		43.375
303	9	La4	A4	305	305	1	8	400	99	96		43.5
304	9	Sol4#4	G4#4	300	300	1	8	400	99	96		43.625
305	9	La4	A4	305	305	1	8	400	99	96		43.75
306	9	Sol4#4	G4#4	300	300	1	8	400	95	96		43.875
307	9	Fa4	F4	287	287	1	8	400	95	96	la	44
308	9	La4	A4	305	305	3	4	2400	99	96	ra 	44.75
309	9	Do5#4	C5#4	322	322	1	4	800	95	96		45
310	9			-1	-1	1	8	400	100	0		45.125
311	9	La4	A4	305	305	1	4	800	99	96	ra 	45.375
312	9	Si4b4	B4b4	310	310	1	8	400	99	96		45.5
313	9	La4	A4	305	305	1	8	400	99	96		45.625
314	9	Mi5	E5	336	336	1	8	400	99	96		45.75
315	9	Re5	D5	327	327	1	8	400	99	96		45.875
316	9	Do5#4	C5#4	322	322	1	8	400	95	96		46
317	9	Do5#4	C5#4	322	322	1	8	400	99	96	vay  	46.125
318	9	Si4b4	B4b4	310	310	1	4	800	99	96		46.375
319	9	La4	A4	305	305	1	8	400	99	96		46.5
320	9	Sol4#4	G4#4	300	300	1	8	400	99	96		46.625
321	9	La4	A4	305	305	1	8	400	99	96		46.75
322	8	Do5#4	C5#4	322	322	0	0	0	99	93		46.75
323	9	Si4b4	B4b4	310	310	1	8	400	99	96		46.875
324	9	Si4b4	B4b4	310	310	1	16	200	99	96		46.9375
325	9	La4	A4	305	305	1	16	200	99	96		47
326	9	La4	A4	305	305	3	4	2400	95	96		47.75
327	55			0	0	0	0	0	0	0		47.75
328	53			0	0	0	0	0	0	0		47.75
329	9			-1	-1	1	4	800	100	0		48
330	9	Re5	D5	327	327	1	2	1600	99	96	Ah 	48.5
331	9	Do5#4	C5#4	322	322	1	8	400	99	96		48.625
332	9	Re5	D5	327	327	1	8	400	99	96		48.75
333	8	Fa5	F5	340	340	0	0	0	99	93		48.75
334	9	Mi5	E5	336	336	1	8	400	99	96		48.875
335	9	Mi5	E5	336	336	1	16	200	99	96		48.9375
336	9	Re5	D5	327	327	1	16	200	99	96		49
337	9	Re5	D5	327	327	1	2	1600	95	96		49.5
338	9			-1	-1	1	8	400	100	0		49.625
339	53			0	0	0	0	0	0	0		49.625
340	9	Re5	D5	327	327	1	8	400	99	96	düþ	49.75
341	9	Do5#4	C5#4	322	322	1	8	400	95	96		49.875
342	9	Re5	D5	327	327	1	8	400	95	96	me	50
343	54			0	0	0	0	0	0	0	nisabur@si4	50
344	9	Mi5	E5	336	336	1	4	800	99	96	sin 	50.25
345	9	Fa5	F5	340	340	1	8	400	99	96		50.375
346	9	Mi5	E5	336	336	1	8	400	99	96		50.5
347	9	Re5	D5	327	327	1	16	200	99	96		50.5625
348	9	Do5#4	C5#4	322	322	1	16	200	99	96		50.625
349	9	Si4	B4	314	314	1	8	400	99	96		50.75
350	9	Do5#4	C5#4	322	322	1	8	400	99	96		50.875
351	9	Re5	D5	327	327	1	8	400	95	96		51
352	9	Do5#4	C5#4	322	322	1	4	800	99	96	mis	51.25
353	9	Re5	D5	327	327	1	2	1600	95	96		51.75
354	9			-1	-1	1	4	800	100	0		52
355	55			0	0	0	0	0	0	0		52
356	53			0	0	0	0	0	0	0		52
357	9	Re5	D5	327	327	1	4	800	99	96	kin 	52.25
358	9	Mi5	E5	336	336	1	8	400	99	96		52.375
359	9	Re5	D5	327	327	1	8	400	99	96		52.5
360	9	Do5#4	C5#4	322	322	1	4	800	99	96		52.75
361	9	Re5	D5	327	327	1	8	400	99	96		52.875
362	9	Do5#4	C5#4	322	322	1	8	400	99	96		53
363	9	Si4b4	B4b4	310	310	1	4	800	99	96		53.25
364	9	Do5#4	C5#4	322	322	1	8	400	99	96		53.375
365	9	Si4b4	B4b4	310	310	1	8	400	99	96		53.5
366	9	La4	A4	305	305	1	4	800	99	96		53.75
367	9	La4	A4	305	305	1	8	400	99	96		53.875
368	9	La4	A4	305	305	1	8	400	99	96		54
369	9	La4	A4	305	305	1	2	1600	95	96		54.5
370	54			0	0	0	0	0	0	0	hicaz-zirgule@la4	54.5
371	9	La4	A4	305	305	1	8	400	99	96	kin 	54.625
372	9	Do5#4	C5#4	322	322	1	8	400	99	96		54.75
373	9	Si4b4	B4b4	310	310	1	8	400	99	96		54.875
374	9	La4	A4	305	305	1	8	400	99	96		55
375	9	La4	A4	305	305	1	16	200	99	96		55.0625
376	9	Sol4#4	G4#4	300	300	1	16	200	99	96		55.125
377	9	Fa4	F4	287	287	1	8	400	99	96		55.25
378	9	Sol4#4	G4#4	300	300	1	8	400	99	96		55.375
379	9	La4	A4	305	305	1	8	400	99	96		55.5
380	9	Sol4#4	G4#4	300	300	1	8	400	99	96		55.625
381	9	La4	A4	305	305	1	8	400	99	96		55.75
382	9	Sol4#4	G4#4	300	300	1	8	400	95	96		55.875
383	9	Fa4#4	F4#4	291	291	1	8	400	95	96	gö	56
384	9	La4	A4	305	305	3	4	2400	99	96	nül 	56.75
385	9	Do5#4	C5#4	322	322	1	4	800	95	96		57
386	9			-1	-1	1	8	400	100	0		57.125
387	53			0	0	0	0	0	0	0		57.125
388	9	La4	A4	305	305	1	4	800	99	96	nül	57.375
389	9	Si4b4	B4b4	310	310	1	8	400	99	96		57.5
390	9	La4	A4	305	305	1	8	400	99	96		57.625
391	9	Mi5	E5	336	336	1	8	400	99	96		57.75
392	9	Re5	D5	327	327	1	8	400	99	96		57.875
393	9	Do5#4	C5#4	322	322	1	8	400	95	96		58
394	9	Do5#4	C5#4	322	322	1	8	400	99	96	ler 	58.125
395	9	Si4b4	B4b4	310	310	1	4	800	99	96		58.375
396	9	La4	A4	305	305	1	8	400	99	96		58.5
397	9	Sol4#4	G4#4	300	300	1	8	400	99	96		58.625
398	9	La4	A4	305	305	1	8	400	99	96		58.75
399	8	Do5#4	C5#4	322	322	0	0	0	95	93		58.75
400	9	Si4b4	B4b4	310	310	1	8	400	99	96		58.875
401	9	Si4b4	B4b4	310	310	1	16	200	99	96		58.9375
402	9	La4	A4	305	305	1	16	200	99	96		59
403	9	La4	A4	305	305	3	4	2400	95	96		59.75
404	9			-1	-1	1	4	800	100	0		60
405	55			0	0	0	0	0	0	0		60
406	53			0	0	0	0	0	0	0		60
407	9	Mi5	E5	336	336	3	16	600	99	96	ah  	60.1875
408	9	Re5	D5	327	327	1	16	200	99	96		60.25
409	9	Do5#4	C5#4	322	322	1	8	400	99	96		60.375
410	9	Re5	D5	327	327	1	8	400	99	96		60.5
411	9	Do5#4	C5#4	322	322	1	8	400	99	96		60.625
412	9	Re5	D5	327	327	1	8	400	99	96		60.75
413	8	Fa5	F5	340	340	0	0	0	99	93		60.75
414	9	Mi5	E5	336	336	1	8	400	99	96		60.875
415	9	Mi5	E5	336	336	1	16	200	99	96		60.9375
416	9	Re5	D5	327	327	1	16	200	99	96		61
417	9	Re5	D5	327	327	3	8	1200	99	96		61.375
418	9	Do5#4	C5#4	322	322	1	8	400	95	96		61.5
419	9			-1	-1	1	8	400	100	0		61.625
420	53			0	0	0	0	0	0	0		61.625
421	54			0	0	0	0	0	0	0	nisabur@si4	61.625
422	9	Si4	B4	314	314	1	4	800	95	96	Zülf_	61.875
423	9	Do5#4	C5#4	322	322	1	8	400	95	96	i 	62
424	9	Re5	D5	327	327	1	4	800	99	96	an	62.25
425	55			0	0	0	0	0	0	0		62.25
426	53			0	0	0	0	0	0	0		62.25
427	9	Do5#4	C5#4	322	322	1	8	400	99	96		62.375
428	9	Re5	D5	327	327	1	8	400	99	96		62.5
429	9	Mi5	E5	336	336	1	8	400	99	96		62.625
430	9	Sol5	G5	349	349	1	8	400	99	96		62.75
431	9	Fa5	F5	340	340	1	8	400	99	96		62.875
432	9	Mi5	E5	336	336	1	8	400	95	96		63
433	9	Mi5	E5	336	336	3	16	600	99	96	ber 	63.1875
434	9	Re5	D5	327	327	1	16	200	99	96		63.25
435	9	Do5#4	C5#4	322	322	1	8	400	99	96		63.375
436	9	Re5	D5	327	327	1	8	400	99	96		63.5
437	9	Do5#4	C5#4	322	322	1	4	800	99	96		63.75
438	9	Re5	D5	327	327	1	4	800	100	96		64
439	9	Re5	D5	327	327	1	8	400	95	96		64.125
440	9			-1	-1	1	8	400	100	0		64.25
441	53			0	0	0	0	0	0	0		64.25
442	9	Re5	D5	327	327	1	2	1600	99	96	bû 	64.75
443	9	Mi5	E5	336	336	1	4	800	100	96		65
444	9	Mi5	E5	336	336	1	2	1600	95	96		65.5
445	53			0	0	0	0	0	0	0		65.5
446	9	Mi5	E5	336	336	1	8	400	99	96	bû 	65.625
447	9	Fa5	F5	340	340	1	8	400	99	96		65.75
448	9	Mi5	E5	336	336	1	8	400	99	96		65.875
449	9	Fa5	F5	340	340	1	8	400	99	96		66
450	9	Mi5	E5	336	336	1	4	800	99	96		66.25
451	9	Fa5	F5	340	340	1	8	400	99	96		66.375
452	9	Mi5	E5	336	336	1	8	400	99	96		66.5
453	9	Re5	D5	327	327	1	8	400	99	96		66.625
454	9	Do5#4	C5#4	322	322	1	8	400	99	96		66.75
455	9	Re5	D5	327	327	1	4	800	100	96		67
456	9	Re5	D5	327	327	1	8	400	95	96		67.125
457	9			-1	-1	1	8	400	100	0		67.25
458	53			0	0	0	0	0	0	0		67.25
459	9	Do5#4	C5#4	322	322	1	8	400	99	96	bû	67.375
460	9	Re5	D5	327	327	1	8	400	99	96		67.5
461	9	Mi5	E5	336	336	1	8	400	99	96		67.625
462	9	Fa5	F5	340	340	1	8	400	99	96		67.75
463	9	Mi5	E5	336	336	1	8	400	95	96		67.875
