Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
90	9	La4	A4	305	305	1	16	147	99	96		10
91	9	La4	A4	305	305	1	4	588	95	96		10.22222
92	53			0	0	0	0	0	0	0		10.22222
93	9	La4	A4	305	305	1	4	588	95	96	bir 	10.44444
94	9	Si4b4	B4b4	310	310	1	8	294	99	96	ci	10.55556
95	9	La4	A4	305	305	1	8	294	99	96		10.66667
96	9	Mi5	E5	336	336	1	8	294	99	96		10.77778
97	9	Re5	D5	327	327	1	8	294	99	96		10.88889
98	9	Do5#4	C5#4	322	322	1	8	294	95	96		11
99	53			0	0	0	0	0	0	0		11
100	9	Do5#4	C5#4	322	322	1	8	294	99	96	van 	11.11111
101	9	Si4b4	B4b4	310	310	1	8	294	95	96		11.22222
102	9	Si4b4	B4b4	310	310	1	8	294	99	96	ya	11.33333
103	9	La4	A4	305	305	1	8	294	95	96		11.44444
104	9	La4	A4	305	305	1	4	588	95	96	týr  	11.66667
105	53			0	0	0	0	0	0	0		11.66667
106	9	Mi5	E5	336	336	1	16	147	95	96	SAZ	11.72222
107	9	Fa5	F5	340	340	1	16	147	95	96	.	11.77778
108	9	Mi5	E5	336	336	1	16	147	95	96	.	11.83333
109	9	Re5	D5	327	327	1	16	147	95	96	.	11.88889
110	9	Do5#4	C5#4	322	322	1	16	147	95	96	.	11.94444
111	9	Re5	D5	327	327	1	16	147	95	96	.	12
112	9	Mi5	E5	336	336	1	4	588	95	96	.	12.22222
113	53			0	0	0	0	0	0	0		12.22222
114	9	Re5	D5	327	327	1	8	294	95	96	Ça	12.33333
115	9	Mi5	E5	336	336	1	8	294	95	96	dý	12.44444
116	9	Fa5	F5	340	340	1	8	294	99	96	rýn 	12.55556
117	9	Mi5	E5	336	336	1	8	294	99	96		12.66667
118	9	Fa5	F5	340	340	1	8	294	99	96		12.77778
119	9	Mi5	E5	336	336	1	8	294	99	96		12.88889
120	9	Re5	D5	327	327	1	8	294	95	96		13
121	53			0	0	0	0	0	0	0		13
122	9	Do5#4	C5#4	322	322	1	8	294	95	96	i	13.11111
123	9	Re5	D5	327	327	1	4	588	95	96	çin	13.33333
124	9	Fa5	F5	340	340	1	8	294	95	96	de 	13.44444
125	9	Mi5	E5	336	336	1	8	294	99	96	ah 	13.55556
126	9	Re5	D5	327	327	1	8	294	99	96		13.66667
127	9	Do5#4	C5#4	322	322	1	4	588	99	96		13.88889
128	9	Si4b4	B4b4	310	310	1	16	147	99	96		13.94444
129	9	La4	A4	305	305	1	16	147	99	96		14
130	9	La4	A4	305	305	1	4	588	95	96		14.22222
131	53			0	0	0	0	0	0	0		14.22222
132	9	La4	A4	305	305	1	4	588	95	96	bir 	14.44444
133	9	Si4b4	B4b4	310	310	1	8	294	99	96	ci	14.55556
134	9	La4	A4	305	305	1	8	294	99	96		14.66667
135	9	Mi5	E5	336	336	1	8	294	99	96		14.77778
136	9	Re5	D5	327	327	1	8	294	99	96		14.88889
137	9	Do5#4	C5#4	322	322	1	8	294	95	96		15
138	53			0	0	0	0	0	0	0		15
139	9	Do5#4	C5#4	322	322	1	8	294	99	96	van 	15.11111
140	9	Si4b4	B4b4	310	310	1	8	294	95	96		15.22222
141	9	Si4b4	B4b4	310	310	1	8	294	99	96	ya	15.33333
142	9	La4	A4	305	305	1	8	294	95	96		15.44444
143	9	La4	A4	305	305	1	4	588	95	96	týr  	15.66667
144	53			0	0	0	0	0	0	0		15.66667
145	9	Mi5	E5	336	336	1	16	147	95	96	SAZ	15.72222
146	9	Fa5	F5	340	340	1	16	147	95	96	.	15.77778
147	9	Mi5	E5	336	336	1	16	147	95	96	.	15.83333
148	9	Re5	D5	327	327	1	16	147	95	96	.	15.88889
149	9	Do5#4	C5#4	322	322	1	16	147	95	96	.	15.94444
150	9	Re5	D5	327	327	1	16	147	95	96	.	16
151	9	Mi5	E5	336	336	1	4	588	95	96	.	16.22222
152	53			0	0	0	0	0	0	0		16.22222
153	9	Do5#4	C5#4	322	322	1	8	294	95	96	O 	16.33333
154	9	Re5	D5	327	327	1	8	294	95	96	ci	16.44444
155	9	Mi5	E5	336	336	1	4	588	99	96	van 	16.66667
156	9	Mi5	E5	336	336	3	8	882	95	96		17
157	53			0	0	0	0	0	0	0		17
158	54			0	0	0	0	0	0	0	hicaz-zirgule@mi5	17
159	9	Fa5#1	F5#1	341	341	1	8	294	99	96	bil	17.11111
160	9	Mi5	E5	336	336	1	8	294	95	96		17.22222
161	9	Fa5#1	F5#1	341	341	1	8	294	99	96	mi	17.33333
162	9	Sol5#4	G5#4	353	353	1	8	294	95	96		17.44444
163	9	La5	A5	358	358	1	8	294	99	96	yor 	17.55556
164	9	Sol5#4	G5#4	353	353	1	8	294	99	96		17.66667
165	9	Fa5#1	F5#1	341	341	1	4	588	99	96		17.88889
166	9	Mi5	E5	336	336	1	8	294	99	96		18
167	9	Re5#4	D5#4	331	331	1	4	588	95	96		18.22222
168	53			0	0	0	0	0	0	0		18.22222
169	9	Mi5	E5	336	336	1	4	588	95	96	hiç 	18.44444
170	9	Fa5#1	F5#1	341	341	1	8	294	99	96	gö	18.55556
171	9	Mi5	E5	336	336	1	8	294	99	96		18.66667
172	9	Si5	B5	367	367	1	8	294	99	96		18.77778
173	9	La5	A5	358	358	1	8	294	99	96		18.88889
174	9	Sol5#4	G5#4	353	353	1	8	294	95	96		19
175	9	Sol5#4	G5#4	353	353	1	8	294	99	96	nül 	19.11111
176	9	Fa5#1	F5#1	341	341	1	8	294	95	96		19.22222
177	9	Fa5#1	F5#1	341	341	1	8	294	99	96	ha	19.33333
178	9	Mi5	E5	336	336	1	8	294	95	96		19.44444
179	9	Mi5	E5	336	336	1	4	588	95	96	týr  	19.66667
180	55			0	0	0	0	0	0	0		19.66667
181	53			0	0	0	0	0	0	0		19.66667
182	9	Mi5	E5	336	336	1	16	147	95	96	SAZ	19.72222
183	9	Fa5	F5	340	340	1	16	147	95	96	.	19.77778
184	9	Mi5	E5	336	336	1	16	147	95	96	.	19.83333
185	9	Re5	D5	327	327	1	16	147	95	96	.	19.88889
186	9	Do5#4	C5#4	322	322	1	16	147	95	96	.	19.94444
187	9	Re5	D5	327	327	1	16	147	95	96	.	20
188	9	Mi5	E5	336	336	1	4	588	95	96	.	20.22222
189	53			0	0	0	0	0	0	0		20.22222
190	9	Do5#4	C5#4	322	322	1	8	294	95	96	O 	20.33333
191	9	Re5	D5	327	327	1	8	294	95	96	ci	20.44444
192	9	Mi5	E5	336	336	1	4	588	99	96	van 	20.66667
193	9	Mi5	E5	336	336	3	8	882	95	96		21
194	53			0	0	0	0	0	0	0		21
195	54			0	0	0	0	0	0	0	hicaz-zirgule@mi5	21
196	9	Fa5#1	F5#1	341	341	1	8	294	99	96	bil	21.11111
197	9	Mi5	E5	336	336	1	8	294	95	96		21.22222
198	9	Fa5#1	F5#1	341	341	1	8	294	99	96	mi	21.33333
199	9	Sol5#4	G5#4	353	353	1	8	294	95	96		21.44444
200	9	La5	A5	358	358	1	8	294	99	96	yor 	21.55556
201	9	Sol5#4	G5#4	353	353	1	8	294	99	96		21.66667
202	9	Fa5#1	F5#1	341	341	1	4	588	99	96		21.88889
203	9	Mi5	E5	336	336	1	8	294	99	96		22
204	9	Re5#4	D5#4	331	331	1	4	588	95	96		22.22222
205	53			0	0	0	0	0	0	0		22.22222
206	9	Mi5	E5	336	336	1	4	588	95	96	hiç 	22.44444
207	9	Fa5#1	F5#1	341	341	1	8	294	99	96	gö	22.55556
208	9	Mi5	E5	336	336	1	8	294	99	96		22.66667
209	9	Si5	B5	367	367	1	8	294	99	96		22.77778
210	9	La5	A5	358	358	1	8	294	99	96		22.88889
211	9	Sol5#4	G5#4	353	353	1	8	294	95	96		23
212	9	Sol5#4	G5#4	353	353	1	8	294	99	96	nül 	23.11111
213	9	Fa5#1	F5#1	341	341	1	8	294	95	96		23.22222
214	9	Fa5#1	F5#1	341	341	1	8	294	99	96	ha	23.33333
215	9	Mi5	E5	336	336	1	8	294	95	96		23.44444
216	9	Mi5	E5	336	336	1	4	588	95	96	týr  	23.66667
217	55			0	0	0	0	0	0	0		23.66667
218	53			0	0	0	0	0	0	0		23.66667
219	9	Mi5	E5	336	336	1	16	147	95	96	SAZ	23.72222
220	9	Fa5	F5	340	340	1	16	147	95	96	.	23.77778
221	9	Mi5	E5	336	336	1	16	147	95	96	.	23.83333
222	9	Re5	D5	327	327	1	16	147	95	96	.	23.88889
223	9	Do5#4	C5#4	322	322	1	16	147	95	96	.	23.94444
224	9	Re5	D5	327	327	1	16	147	95	96	.	24
225	9	Mi5	E5	336	336	1	4	588	95	96	.	24.22222
226	53			0	0	0	0	0	0	0		24.22222
227	9	Re5	D5	327	327	1	8	294	99	96	Ley	24.33333
228	9	Mi5	E5	336	336	1	8	294	95	96		24.44444
229	9	Fa5	F5	340	340	1	8	294	99	96	lâ	24.55556
230	9	Mi5	E5	336	336	1	8	294	99	96		24.66667
231	9	Fa5	F5	340	340	1	8	294	99	96		24.77778
232	9	Mi5	E5	336	336	1	8	294	99	96		24.88889
233	9	Re5	D5	327	327	1	8	294	95	96		25
234	53			0	0	0	0	0	0	0		25
235	9	Do5#4	C5#4	322	322	1	8	294	95	96	nýn 	25.11111
236	9	Re5	D5	327	327	1	4	588	95	96	aþ	25.33333
237	9	Fa5	F5	340	340	1	8	294	95	96	ký	25.44444
238	9	Mi5	E5	336	336	1	8	294	99	96	na 	25.55556
239	9	Re5	D5	327	327	1	8	294	99	96		25.66667
240	9	Do5#4	C5#4	322	322	1	4	588	99	96		25.88889
241	9	Si4b4	B4b4	310	310	1	16	147	99	96		25.94444
242	9	La4	A4	305	305	1	16	147	99	96		26
243	9	La4	A4	305	305	1	4	588	95	96		26.22222
244	53			0	0	0	0	0	0	0		26.22222
245	9	La4	A4	305	305	1	4	588	95	96	dað	26.44444
246	9	Si4b4	B4b4	310	310	1	8	294	99	96	lar 	26.55556
247	9	La4	A4	305	305	1	8	294	99	96		26.66667
248	9	Mi5	E5	336	336	1	8	294	99	96		26.77778
249	9	Re5	D5	327	327	1	8	294	95	96		26.88889
250	9	Do5#4	C5#4	322	322	1	8	294	95	96	me	27
251	9	Do5#4	C5#4	322	322	1	8	294	99	96	kâ	27.11111
252	9	Si4b4	B4b4	310	310	1	8	294	99	96		27.22222
253	9	Si4b4	B4b4	310	310	1	8	294	99	96		27.33333
254	9	La4	A4	305	305	1	8	294	95	96		27.44444
255	9	La4	A4	305	305	1	4	588	95	96	ným  	27.66667
256	53			0	0	0	0	0	0	0		27.66667
257	9	Mi5	E5	336	336	1	16	147	95	96	SAZ	27.72222
258	9	Fa5	F5	340	340	1	16	147	95	96	.	27.77778
259	9	Mi5	E5	336	336	1	16	147	95	96	.	27.83333
260	9	Re5	D5	327	327	1	16	147	95	96	.	27.88889
261	9	Do5#4	C5#4	322	322	1	16	147	95	96	.	27.94444
262	9	Re5	D5	327	327	1	16	147	95	96	.	28
263	9	Mi5	E5	336	336	1	4	588	95	96	.	28.22222
264	53			0	0	0	0	0	0	0		28.22222
265	9	Re5	D5	327	327	1	8	294	99	96	Sev	28.33333
266	9	Mi5	E5	336	336	1	8	294	95	96		28.44444
267	53			0	0	0	0	0	0	0		28.44444
268	9	Fa5	F5	340	340	1	8	294	99	96	dâ 	28.55556
269	9	Mi5	E5	336	336	1	8	294	99	96		28.66667
270	9	Fa5	F5	340	340	1	8	294	99	96		28.77778
271	9	Mi5	E5	336	336	1	8	294	99	96		28.88889
272	9	Re5	D5	327	327	1	8	294	95	96		29
273	9	Do5#4	C5#4	322	322	1	8	294	95	96	ne 	29.11111
274	53			0	0	0	0	0	0	0		29.11111
275	9	Re5	D5	327	327	1	4	588	95	96	müþ	29.33333
276	9	Fa5	F5	340	340	1	8	294	95	96	kül 	29.44444
277	9	Mi5	E5	336	336	1	8	294	99	96	ah 	29.55556
278	9	Re5	D5	327	327	1	8	294	99	96		29.66667
279	9	Do5#4	C5#4	322	322	1	4	588	99	96		29.88889
280	9	Si4b4	B4b4	310	310	1	16	147	99	96		29.94444
281	9	La4	A4	305	305	1	16	147	99	96		30
282	9	La4	A4	305	305	1	4	588	95	96		30.22222
283	9	La4	A4	305	305	1	4	588	95	96	ya	30.44444
284	9	Si4b4	B4b4	310	310	1	8	294	99	96	nar 	30.55556
285	9	La4	A4	305	305	1	8	294	99	96		30.66667
286	9	Mi5	E5	336	336	1	8	294	99	96		30.77778
287	9	Re5	D5	327	327	1	8	294	95	96		30.88889
288	9	Do5#4	C5#4	322	322	1	8	294	95	96		31
289	9	Do5#4	C5#4	322	322	1	8	294	95	96	að	31.11111
290	9	Si4b4	B4b4	310	310	1	8	294	95	96		31.22222
291	9	Si4b4	B4b4	310	310	1	8	294	95	96	la	31.33333
292	9	La4	A4	305	305	1	8	294	95	96		31.44444
293	9	La4	A4	305	305	1	2	1176	95	96	rým  	31.88889
294	9			-1	-1	1	8	294	100	96		32
295	53			0	0	0	0	0	0	0		32
