Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
374	9	Do5#4	C5#4	322	322	1	8	385	95	96	ri 	43.77778
375	9	Re5	D5	327	327	1	4	769	101	96		44
376	9			-1	-1	1	4	769	100	0		44.22222
377	53			0	0	0	0	0	0	0		44.22222
378	9	Re5	D5	327	327	1	8	385	95	96	ne	44.33333
379	9	Do5#4	C5#4	322	322	1	16	192	99	96	re	44.38889
380	9	Si4b4	B4b4	310	310	1	16	192	95	96		44.44444
381	9	Si4b4	B4b4	310	310	1	8	385	99	96	dey	44.55556
382	9	La4	A4	305	305	1	8	385	99	96		44.66667
383	9	La4	A4	305	305	1	8	385	99	96		44.77778
384	9	Si4b4	B4b4	310	310	1	8	385	95	96		44.88889
385	8	Do5#4	C5#4	322	322	0	0	0	95	96		44.88889
386	9	Si4b4	B4b4	310	310	1	16	192	99	96	di	44.94444
387	11	La4	A4	305	305	1	16	192	95	96		45
388	9	La4	A4	305	305	1	2	1538	95	96	niz  	45.44444
389	53			0	0	0	0	0	0	0		45.44444
390	9	Sol4	G4	296	296	1	4	769	95	96	SAZ	45.66667
391	9	La4	A4	305	305	1	4	769	95	96	.	45.88889
392	9			-1	-1	1	8	385	100	0		46
393	53			0	0	0	0	0	0	0		46
